ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0006402	mRNA catabolic process	85/3704	216/14395	6.82843834736705e-06	0.000214765399634932	0.000184178478571315	UPF1/CSDE1/SAMD4A/VIM/EDC4/THRAP3/PUM2/YBX3/YBX1/ELAVL1/PABPC1/EXOSC5/CNOT3/KHSRP/XRN2/FUS/PABPC4/ALKBH5/HNRNPC/AGO1/CIRBP/HNRNPM/ZC3H14/APEX1/FMR1/GSPT1/EIF3E/ZC3HAV1/CASC3/TENT4A/CNOT6/NCBP2/SMG7/ETF1/TARDBP/CNOT1/HNRNPR/FXR2/LSM7/LSM4/RIDA/ROCK2/DHX9/PNPT1/SSB/HNRNPD/EIF4A3/NT5C3B/AKT1/SERBP1/UPF2/ZFP36L2/CARHSP1/PRKCA/LARP1/SUPV3L1/CNOT11/IGF2BP1/MAGOH/MAPKAPK2/PRKCD/FASTK/POLR2G/PYM1/EXOSC10/PAIP1/MYD88/ANGEL2/HNRNPA0/SAMD4B/NPM1/MEX3D/RBM10/TENT5C/YTHDF3/PNRC2/SND1/CNOT7/MTOR/NBDY/HSPA1B/HSPA1A/FASTKD5/EXOSC6/RBM8A	85
BP	GO:0009142	nucleoside triphosphate biosynthetic process	38/3704	77/14395	7.01522997673644e-06	0.000219460403015552	0.000188204818852383	SLC25A13/CTPS2/ENO1/ATP5F1D/ANTKMT/IMPDH1/AK1/ATP5F1B/ATP6V1A/DGUOK/ATP5PB/ATP5F1E/DMAC2L/UCK2/PARP1/AK3/ATP5F1A/ATP5MC3/ATP5PF/FLCN/PINK1/ATP5MC1/CMPK1/VCP/STOML2/ATP5F1C/ATP5PD/DTYMK/ATP5ME/CTPS1/TYMS/ATP6V0C/UCKL1/ATP6/TMSB4X/NME1/ATP5MF/ATP5PO	38
BP	GO:0016241	regulation of macroautophagy	59/3704	137/14395	7.10285236726406e-06	0.000221019608236674	0.000189541961827438	POLDIP2/SLC25A5/CAPN1/CLEC16A/PHF23/ATP6V1H/GNAI3/VPS35/PRKACA/SPTLC1/SIRT1/SH3GLB1/ATP6V1D/SPTLC2/HIF1A/CHMP4B/MAPK3/TSC2/RHEB/MAPK8/ATP6V0E1/ATP6V1A/QSOX1/ATP6V0B/VPS26A/OPTN/CAPNS1/BECN1/SNX6/ATP6V1E1/UBQLN1/ATP6V1G1/AKT1/RALB/RUBCN/ATP6V1B2/VPS26B/SLC25A4/BAG3/HSPB8/SCOC/UCHL1/ATP6V1C1/LARP1/PINK1/ATP13A2/ATP6V0D1/CASP3/CDK5/PIP4K2C/ATP6V0E2/ULK1/GBA/EXOC7/ATP6V0C/UBQLN2/SUPT5H/MTOR/EHMT2	59
BP	GO:0051168	nuclear export	62/3704	146/14395	7.27090602312772e-06	0.00022505185309681	0.000192999933757876	UPF1/PKD1/RANBP3/NSUN2/TPR/THOC3/RIOK2/SP100/NUP133/PRKACA/RBM22/ALKBH5/NUP188/RANGAP1/DESI1/RAE1/EMD/NUTF2/NUP93/NUP88/YWHAE/SUPT6H/SRSF3/NCBP2/RPS15/PARK7/SMG7/ENY2/KHDRBS1/FYTTD1/HNRNPA2B1/DDX39A/CSE1L/THOC2/XPO7/THOC6/RAN/CAMK1/HNRNPA1/DHX9/TXN/ANP32B/SSB/UPF2/BAG3/CHTOP/NXF1/THOC7/ABCE1/CDK5/NOL6/AHCYL1/RRS1/CALR/PTPN11/NPM1/ALYREF/CHP1/NOP9/SDAD1/EIF6/POM121C	62
BP	GO:0045936	negative regulation of phosphate metabolic process	137/3704	385/14395	9.13294035351335e-06	0.000280057799991792	0.000240171925283109	PPP5C/BAK1/DTNBP1/WNK1/IPO5/HYAL2/SIRT2/TSG101/DNAJC10/GSTP1/DNAJA1/TMED2/BAX/FKBP1A/DYNLL1/SIRT1/PPM1F/FBXO7/GSKIP/DNAJC3/TSC2/CSK/URI1/CACTIN/PPP2R1A/FKBP8/CADM4/CAV1/GRB10/HSPB1/TESK1/SH3GL2/DVL1/GIT1/PRKAR1A/YWHAE/CHORDC1/CORO1C/PPP2R5D/NNT/HMGCR/MACROH2A1/PRKAR2A/GNAI2/NPRL2/EIF4G1/ERRFI1/PARK7/GADD45A/ITGB1BP1/PTPA/TARDBP/PKN1/PMEPA1/STYXL1/PRKRIP1/ARPP19/CDKN2D/AJUBA/SNX6/APOC1/MLLT1/LGALS3/INPP5K/EPHB2/SWAP70/MEN1/CCNB1/ROCK2/PWP1/SMAD6/TARBP2/RB1/WARS1/AKT1/TIPRL/ENSA/PARP1/CALM2/CTDSPL/RUBCN/DGKQ/SNCA/CDKN2A/LATS2/PDCD4/GPD1L/LPCAT1/CNKSR3/UCHL1/FLCN/GNAQ/CALM3/ADAR/PPP1R35/LRP5/PAQR3/PRKCD/CASP3/PRDX3/COX11/SMPD1/TERF2IP/PLK1/PIP4K2C/YWHAB/MIDN/PBK/PKIG/YWHAG/PRNP/QARS1/SH3BP5L/CHMP6/ANKLE2/GBA/PAK2/NPM1/CIB1/NR2F2/AIDA/NF2/HEXIM1/CHP1/SPRY4/PRKAR1B/PPIA/PTPN1/OCLN/CALM1/MTOR/TRAF3IP1/PPP1R11/RACK1/TRIM27/IPO7/PRKDC	137
BP	GO:0009260	ribonucleotide biosynthetic process	69/3704	168/14395	9.1437674869115e-06	0.000280057799991792	0.000240171925283109	SLC25A13/PDK2/ELOVL5/CTPS2/ELOVL1/ACSL4/ENO1/ACAT1/DLD/ACOT7/ATP5F1D/TECR/ANTKMT/GCDH/IMPDH1/AK1/PDHX/ATP5F1B/ATP6V1A/DGUOK/ATP5PB/ELOVL4/ATP5F1E/DMAC2L/PAICS/PPT1/ACLY/PDHA1/RFK/ATIC/PAPSS1/MPC2/UCK2/GUK1/PARP1/SNCA/AK3/HSD17B12/DLAT/ACSL1/ATP5F1A/ATP5MC3/ATP5PF/FLCN/SLC26A2/SLC35B2/PINK1/ATP5MC1/CMPK1/VCP/STOML2/ATP5F1C/HPRT1/ATP5PD/PDHB/ATP5ME/CTPS1/ADCY6/UPP1/ATP6V0C/UCKL1/ATP6/APRT/TMSB4X/HACD2/PPT2/NME1/ATP5MF/ATP5PO	69
BP	GO:0006401	RNA catabolic process	98/3704	259/14395	1.01817799035257e-05	0.000310226106435549	0.000266043656909011	UPF1/ELAC2/CSDE1/SAMD4A/VIM/NSUN2/EDC4/THRAP3/PUM2/YBX3/YBX1/ELAVL1/PABPC1/RBM7/EXOSC5/CNOT3/KHSRP/XRN2/FUS/PABPC4/ALKBH5/HNRNPC/AGO1/CIRBP/HNRNPM/ZC3H14/APEX1/FMR1/GSPT1/POP1/EIF3E/ZC3HAV1/CASC3/ZPR1/TENT4A/CNOT6/NCBP2/SMG7/SLIRP/ETF1/TARDBP/ZCCHC17/TRIR/CNOT1/HNRNPR/FXR2/LSM7/LSM4/DKC1/RIDA/ROCK2/DHX9/PNPT1/SSB/HNRNPD/EIF4A3/NT5C3B/AKT1/SERBP1/UPF2/ZFP36L2/CARHSP1/PRKCA/LARP1/SUPV3L1/CNOT11/IGF2BP1/DEDD2/MAGOH/MAPKAPK2/PRKCD/FASTK/POLR2G/FEN1/PYM1/EXOSC10/PAIP1/RNASEH2C/MYD88/ANGEL2/HNRNPA0/SAMD4B/NPM1/MEX3D/RBM10/TENT5C/YTHDF3/PNRC2/SND1/CNOT7/MTOR/NBDY/HSPA1B/HSPA1A/ANG/FASTKD5/EXOSC6/RBM8A	98
BP	GO:0034975	protein folding in endoplasmic reticulum	10/3704	11/14395	1.06317140787928e-05	0.000322256618450455	0.000276360781562729	HSPA5/DNAJC10/ERO1B/DNAJC3/CANX/HSP90B1/PDIA3/CALR/P4HB/ERO1A	10
BP	GO:0090224	regulation of spindle organization	23/3704	39/14395	1.11585210556633e-05	0.000334870899283109	0.000287178534589887	PKD1/TACC3/TPR/SPAG5/CHMP2B/CHMP5/TPX2/RAE1/CHMP4B/VPS4B/PSRC1/NUMA1/CLTC/CCSAP/MAP9/CHMP4C/PLK1/DRG1/DYNC1H1/HSPA1B/HSPA1A/DCTN1/CHMP1B	23
BP	GO:0010639	negative regulation of organelle organization	118/3704	324/14395	1.11881107733921e-05	0.000334870899283109	0.000287178534589887	GCLC/FKBP4/SLC25A5/TMSB10/SPDL1/PHF23/TPR/MAP4/WAPL/SPTB/TRIP13/TFRC/RAB7A/CAPZB/MAP2/DNM2/NDC80/ADD1/TPX2/ARHGAP28/HNRNPC/TINF2/TMEM14A/TSPO/MAPRE1/CHMP4B/PSMD10/NAA10/ARHGEF7/TSC2/NUBP1/TJP1/NBN/ARHGEF18/MTPN/TESK1/PPIF/PFN1/VAT1/PRKAR1A/ANAPC15/TTK/IK/SPTBN1/CAPZA1/STMN1/CENPF/CLU/ZWINT/MAD2L1BP/BECN1/STYXL1/FGF13/MAP1B/TOP2A/INPP5K/SWAP70/CCNB1/ESPL1/HNRNPA1/CKAP2/YAP1/RDX/TMOD3/PIF1/KATNB1/SMAD4/AKT1/PARP1/DYNC1LI1/SNCA/PIK3R1/GSN/TWF1/BUB3/FLCN/BUB1B/TMSB15A/F11R/PINK1/LMNA/CCNF/PRKCD/MAD2L1/PTTG1/RAD21/FXN/GHITM/TERF2IP/PLK1/ACAA2/PRELID1/BUB1/TRIAP1/EXOSC10/WASHC2C/CORO1B/ZWILCH/AURKAIP1/FLII/AURKB/PAK2/NPM1/CIB1/ARAP1/GMFB/SPTAN1/OPA1/CAPZA2/NBDY/EHMT2/HSPA1A/TMSB4X/LCMT1/SLC35F6/GPX1/RBM14/TWF2	118
BP	GO:0009199	ribonucleoside triphosphate metabolic process	39/3704	81/14395	1.12768490869697e-05	0.000334870899283109	0.000287178534589887	SLC25A13/CTPS2/GNAI3/RHOA/ENO1/ATP5F1D/ANTKMT/IMPDH1/ATP5F1B/ATP6V1A/DGUOK/ATP5PB/ATP5F1E/DMAC2L/ITPA/RAN/UCK2/PARP1/AK3/ATP5F1A/ATP5MC3/ATP5PF/FLCN/PINK1/ATP5MC1/VCP/STOML2/ATP5F1C/ATP5PD/ATP5ME/CTPS1/ATP6V0C/UCKL1/OPA1/ATP6/TMSB4X/NME1/ATP5MF/ATP5PO	39
BP	GO:1903312	negative regulation of mRNA metabolic process	39/3704	81/14395	1.12768490869697e-05	0.000334870899283109	0.000287178534589887	PTBP1/THRAP3/YBX3/U2AF2/YBX1/ELAVL1/PABPC1/FUS/HNRNPC/CIRBP/ZC3H14/FMR1/RNF40/C1QBP/SRSF9/TENT4A/SRSF7/TARDBP/SRSF6/RBM42/DHX9/CDK9/HNRNPD/SAP18/LARP1/IGF2BP1/MAPKAPK2/HNRNPK/PAIP1/MYD88/ANGEL2/HNRNPA0/NPM1/RBM10/TENT5C/SUPT5H/CTR9/MTOR/NELFE	39
BP	GO:0046822	regulation of nucleocytoplasmic transport	46/3704	101/14395	1.23798729961562e-05	0.000365768974886434	0.000313676101540035	NSUN2/TPR/RIOK2/IPO5/SP100/HYAL2/PRKACA/RBM22/MAVS/AAAS/HSP90AB1/MAPK1/RANGAP1/EMD/NUTF2/SUFU/YWHAE/SUPT6H/ZPR1/ECT2/NCBP2/SUMO1/PARK7/TARDBP/KHDRBS1/SMO/TRIM28/RAN/CAMK1/MDFIC/DHX9/TXN/ANP32B/PIK3R1/BAG3/PRKCD/CDK5/NOLC1/PKIG/CDK1/HDAC3/JUP/PTPN11/PPP1CC/CHP1/FLNA	46
BP	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	22/3704	37/14395	1.44377275863626e-05	0.000424425660202116	0.000363978892761725	NOP14/RPS16/RPS19/UTP25/UTP20/RPP40/NGDN/UTP3/UTP4/RPS8/ABT1/DHX37/TSR2/RPS14/DCAF13/BMS1/RPS21/RRS1/TBL3/NOP9/WDR46/PWP2	22
BP	GO:0150105	protein localization to cell-cell junction	15/3704	21/14395	1.47211025250829e-05	0.000430592248858674	0.000369267234918658	VCL/MAPK9/ACTB/DSP/TJP1/ARHGEF18/LSR/DLG5/ZDHHC7/F11R/JAK1/PAK2/SCRIB/ACTG1/FLNA	15
BP	GO:0043065	positive regulation of apoptotic process	154/3704	445/14395	1.50280899108203e-05	0.000437384706359694	0.0003750923095835	BAD/TNFRSF12A/BID/PRDM11/BCLAF1/BAK1/GRN/NSMAF/CTNNA1/MAPK9/CCAR1/LTK/RHOA/HYAL2/SIRT2/GAL/TP73/DNM2/DNAJA1/BAX/ITGA6/MAP3K20/SIRT1/CDC34/TOMM22/TSPO/MYBL2/EEF1A2/ARHGEF7/TRADD/TLE5/PDCD5/PIAS4/TFPT/GSK3A/CAV1/TGFBR1/MAPK8/C1QBP/SLC9A3R1/RAPGEF2/MTCH2/LTBR/HMGCR/ECT2/PARK7/HDAC1/MFN2/GADD45A/CTSD/PTPA/IFIT2/TCTN3/CLU/NR4A1/PLCG1/NQO2/PLAGL2/BECN1/PIN1/STYXL1/UBE2M/AKAP12/TRAF7/TOP2A/MYBBP1A/EIF5A/CTNNBL1/SERINC3/CASP9/EIF2S1/SORT1/NOTCH2/FBH1/ANXA1/HRK/CDK4/ITM2C/RPS6/TFAP2A/RIPK1/PPP2R1B/ADAM10/CYP1B1/PMAIP1/SOD1/AKT1/CAPN10/CCN1/MCL1/TP53BP2/TEX261/HSPD1/SHQ1/ARL6IP5/EIF2B5/SNCA/CDKN2A/GSN/ANKRD1/RPS3/ITGB1/LATS2/SAP18/PDCD4/SAV1/FLCN/AIFM1/UBE2Z/RRP1B/PRMT2/DEDD2/RPL26/PEA15/MSX1/ERCC3/PRKCI/RYBP/PRKCD/CASP3/CDK5/TP53INP1/SMPD1/APBB1/PDIA3/SLC27A4/CTNNB1/FADD/PRELID1/UBB/PPID/IFNB1/RPS7/PRNP/PPP1CA/ZNF622/BRMS1/FOSL1/PNMA1/MAGED1/PRKRA/PAK2/SCRIB/NQO1/RBM10/UTP11/BCAP31/HMGB1/DAPK1/UNC13B/RACK1/DDX3X/PRKDC/CCL5	154
BP	GO:0007346	regulation of mitotic cell cycle	141/3704	402/14395	1.58756895092754e-05	0.000459766255590402	0.000394286275149591	POLDIP2/PAFAH1B1/PKD1/ANLN/BID/FHL1/TIMP2/CUL3/SPDL1/TPR/RIOK2/INTS13/SIRT2/TRIP13/CHFR/GTSE1/TP73/NDC80/ZMPSTE24/AURKA/ANAPC5/MAEA/MAP3K20/PSME1/CDC23/MSH2/SIRT1/FBXO7/TTLL12/PRMT5/LGMN/APEX1/PSME2/CDC25B/PIM2/RAB11A/NBN/FZR1/NOP53/BABAM1/RPA3/YWHAE/SLC9A3R1/ANAPC15/CCND3/TTK/IK/EIF4G1/IL1A/MIIP/SYF2/NEK2/CENPF/RPA2/KIF14/VPS4B/ZWINT/CDK2/CKS2/MAD2L1BP/DLGAP5/HSPA2/PIN1/CDC16/PSME3/CCNB1/ANXA1/RINT1/CDK4/ESPL1/KLF4/TMEM14B/SDCBP/RDX/KIF20B/TMOD3/CENPE/RB1/CUL4A/IQGAP1/ANAPC11/BRD4/AKT1/DYNC1LI1/CTDSPL/MEPCE/MKI67/NEK7/ZFP36L2/PRKCA/BUB3/BUB1B/CDC25C/FBXW5/NAE1/PRMT2/RPL26/LRP5/ERCC3/TPRA1/MAD2L1/CHMP4C/RAD21/DYNLT3/ZFYVE19/PLK1/CDK2AP2/DDB1/CTNNB1/MECP2/BUB1/CDK1/TRIAP1/MUS81/CKS1B/STAT5B/ZWILCH/ANGEL2/UBE2C/AURKAIP1/FOXG1/SPHK1/CDC26/AURKB/RCC2/PTPN11/RCC1/SCRIB/LSM10/FOXO4/CDCA2/BRCC3/EIF4EBP1/KANK2/EME2/TFDP1/LCMT1/DDX3X/CDK11B/PRKDC/AATF	141
BP	GO:0048026	positive regulation of mRNA splicing, via spliceosome	14/3704	19/14395	1.62721611804292e-05	0.000468926812342418	0.000402142184007911	THRAP3/DAZAP1/CIRBP/SNW1/RBM3/SNRNP70/HSPA8/PRPF19/NUP98/NCL/PRDX6/TRA2B/SF3B4/TRA2A	14
BP	GO:0001732	formation of cytoplasmic translation initiation complex	12/3704	15/14395	1.68331248167505e-05	0.00048271460871564	0.000413966320312864	EIF3I/EIF5/EIF3J/EIF3E/EIF3B/EIF3A/EIF2S2/EIF3G/EIF3H/EIF3M/EIF3F/EIF3K	12
BP	GO:0043068	positive regulation of programmed cell death	157/3704	456/14395	1.70499244862232e-05	0.000486546625582468	0.000417252580751425	BAD/TNFRSF12A/BID/PRDM11/BCLAF1/BAK1/GRN/NSMAF/CTNNA1/MAPK9/CCAR1/LTK/RHOA/HYAL2/SIRT2/GAL/TP73/DNM2/DNAJA1/BAX/ITGA6/MAP3K20/SIRT1/CDC34/TOMM22/TSPO/MYBL2/EEF1A2/ARHGEF7/TRADD/TLE5/PDCD5/PIAS4/TFPT/GSK3A/CAV1/TGFBR1/MAPK8/C1QBP/SLC9A3R1/RAPGEF2/HTATIP2/MTCH2/LTBR/HMGCR/ECT2/PARK7/HDAC1/MFN2/GADD45A/CTSD/PTPA/IFIT2/TCTN3/CLU/NR4A1/PLCG1/NQO2/PLAGL2/BECN1/PIN1/STYXL1/UBE2M/AKAP12/TRAF7/TOP2A/MYBBP1A/EIF5A/CTNNBL1/SERINC3/CASP9/EIF2S1/SORT1/NOTCH2/FBH1/ANXA1/HRK/CDK4/ITM2C/RPS6/TFAP2A/RIPK1/PPP2R1B/ADAM10/CYP1B1/PMAIP1/SOD1/AKT1/CAPN10/CCN1/MCL1/TP53BP2/TEX261/HSPD1/SHQ1/ARL6IP5/EIF2B5/SNCA/CDKN2A/GSN/ANKRD1/RPS3/ITGB1/LATS2/SAP18/PDCD4/SAV1/FLCN/AIFM1/UBE2Z/RRP1B/PRMT2/DEDD2/RPL26/PEA15/MSX1/ERCC3/PRKCI/RYBP/PRKCD/F2RL1/CASP3/CDK5/TP53INP1/SYK/SMPD1/APBB1/PDIA3/SLC27A4/CTNNB1/FADD/PRELID1/UBB/PPID/IFNB1/RPS7/PRNP/PPP1CA/ZNF622/BRMS1/FOSL1/PNMA1/MAGED1/PRKRA/PAK2/SCRIB/NQO1/RBM10/UTP11/BCAP31/HMGB1/DAPK1/UNC13B/RACK1/DDX3X/PRKDC/CCL5	157
BP	GO:0010256	endomembrane system organization	164/3704	480/14395	1.80479680793124e-05	0.00051252724885426	0.000439533039683203	PAFAH1B1/VTA1/CD9/STEEP1/SPAST/PI4K2B/DTNBP1/SEC61A1/ABCA7/AP3D1/TRAM1/SIRT2/TSG101/RAB7A/DNM2/EPB41L3/CHMP2B/ZMPSTE24/RAB10/CHMP5/TMED2/NSFL1C/SNAP23/TMEM38B/SH3GLB1/TMED1/SNAP29/MAPK1/MICALL1/SUN2/PACSIN2/MYH9/PRMT5/CHMP4B/EMD/ARHGEF7/MAPK3/NUP93/STX4/RAB11A/LAPTM4B/RAB2A/PLEKHJ1/DMPK/CAV1/WASL/SH3GL2/SEC23IP/CCDC47/SYNGR2/SLC9A3R1/TMEM33/OSBP/CORO1C/SNX3/CERT1/GOLPH3/PDCD10/GORASP1/SPTBN1/RTN4/STK25/GORASP2/TMEM9/RAB29/ESYT2/VPS4B/SNX19/SERP1/ARL1/CLU/TARDBP/OPTN/RAB22A/EMC3/MAP2K2/EMC6/EMC4/NECTIN2/SNX9/RTN3/ARL8B/EMC7/HOOK1/TMED7/BLOC1S1/TMEM127/SMPD4/TOR1B/TOR1A/FLOT1/KNL1/RAB1A/MYOF/SEC31A/SCARB2/USO1/ESYT1/CSNK1D/MVB12A/SOD1/DOP1B/AKT1/TOR1AIP1/DEGS1/YIPF5/CHMP7/UGCG/GSN/SURF4/LAMTOR1/VPS51/ASAP1/PRKCA/MIA3/PI4K2A/LMNA/EMC10/PRKCD/CHMP4C/SUN1/YWHAZ/WASHC5/SMPD1/NDEL1/TMEM170A/PLK1/STX3/VPS37C/REEP4/LMAN2/MMGT1/TOR1AIP2/PDCD6IP/CDK1/TMED10/ARL6IP1/TMEM43/JAGN1/ARV1/RNF26/LEMD3/ATP2A2/CTDNEP1/LYSMD3/CHMP6/ANKLE2/PDE4DIP/GAK/RCC1/NPLOC4/TANGO2/ATL3/TMED9/FAM174B/BLOC1S2/ANXA6/PHETA1/GET3/BAG6/DCTN1/UBXN2B/GET4/CHMP1B	164
BP	GO:0051205	protein insertion into membrane	27/3704	50/14395	1.86147177462669e-05	0.000526068110220585	0.00045114540950271	TRAM1/HSP90AA1/BAX/TIMM13/TOMM22/SAMM50/PDCD5/MAPK8/CCDC47/EMC3/ROMO1/TIMM8A/EMC6/EMC4/EMC7/TIMM10/NMT1/TIMM8B/OXA1L/EMC10/MMGT1/HSPA4/TIMM22/NDUFA13/GET3/BAG6/GET4	27
BP	GO:0051348	negative regulation of transferase activity	91/3704	240/14395	1.89063553483088e-05	0.000531741244171184	0.000456010574848378	RPS20/DTNBP1/PHPT1/WNK1/IPO5/HYAL2/TSG101/GSTP1/DNAJA1/SIRT1/PPM1F/FBXO7/GSKIP/TSC2/CSK/GSK3A/CAV1/HSPB1/TESK1/DVL1/PRKAR1A/CHORDC1/CORO1C/BAG2/HMGCR/MACROH2A1/PRKAR2A/NPRL2/RPS15/ERRFI1/PARK7/GADD45A/ITGB1BP1/RPL5/PKN1/RPL23/PRKRIP1/CDKN2D/AJUBA/SNX6/MLLT1/INPP5K/EPHB2/MEN1/TARBP2/RB1/WARS1/PIF1/AKT1/RUBCN/SNCA/CDKN2A/LATS2/PDCD4/UCHL1/GNAQ/ADAR/LRP5/PAQR3/DTX3L/PRKCD/MAD2L1/CASP3/PRDX3/COX11/SMPD1/PLK1/PIP4K2C/MIDN/PKIG/YWHAG/RPS7/QARS1/ORMDL3/SH3BP5L/CHMP6/GBA/PAK2/NPM1/NR2F2/AIDA/NF2/HEXIM1/CHP1/SPRY4/PRKAR1B/PPIA/PTPN1/RACK1/TRIM27/IPO7	91
BP	GO:0034502	protein localization to chromosome	42/3704	91/14395	1.95814000552168e-05	0.000546298225900224	0.000468494349013129	SPDL1/WAPL/XRCC5/NDC80/TINF2/MSH2/CTCF/PIH1D1/TTK/IK/MACROH2A1/CENPA/CCT4/RPA2/TCP1/DKC1/RPA1/CCT7/KNL1/RB1/CCT6A/CHMP7/CCT5/BUB3/CCT8/BUB1B/LRWD1/CCT3/GNL3/RAD21/VCP/CCT2/TPP1/TERF2IP/PLK1/CDK1/ZWILCH/SGF29/AURKB/RCC2/RUVBL2/CHAMP1	42
BP	GO:0070972	protein localization to endoplasmic reticulum	33/3704	66/14395	1.96107055451362e-05	0.000546298225900224	0.000468494349013129	SEC62/SEC63/HSPA5/HERPUD1/SEC61A1/TRAM1/RAB10/CHMP4B/VAPA/KDELR1/SEC61B/MAN1A1/SSR3/SPCS1/RTN4/SPCS2/SPCS3/SEC61G/UBAC2/OS9/KDELR2/SRP14/SRP9/SRPRB/MIA3/RER1/SRP68/SRP72/SRPRA/BCAP31/GPAA1/GET3/RYR2	33
BP	GO:0072599	establishment of protein localization to endoplasmic reticulum	23/3704	40/14395	1.98747630520516e-05	0.000551030160447877	0.000472552360718773	SEC62/SEC63/HSPA5/HERPUD1/SEC61A1/TRAM1/RAB10/CHMP4B/SEC61B/MAN1A1/SSR3/SPCS1/SPCS2/SPCS3/SEC61G/SRP14/SRP9/SRPRB/SRP68/SRP72/SRPRA/GET3/RYR2	23
BP	GO:1903322	positive regulation of protein modification by small protein conjugation or removal	55/3704	129/14395	2.03192507533323e-05	0.000560696306165067	0.000480841852484518	CRY1/CUL3/PHF23/HSPA5/MAGEC2/MAPK9/UBE2D1/CHFR/TOLLIP/FKBP1A/RBX1/PSMD10/NDFIP2/STUB1/RNF40/PIAS4/FZR1/NOP53/GSK3A/CAV1/AIMP2/UBE2S/WFS1/WDR48/CDC20/NMI/PIN1/NDFIP1/HSPBP1/UBQLN1/CDK9/DERL1/SAE1/PINK1/PEF1/SENP2/GNL3/VCP/FBXO33/PLK1/BMI1/CENPX/UBB/HDAC3/COMMD1/UBE2C/TRAF6/SPHK1/UBE2N/NPM1/PTTG1IP/UBE2L3/CTR9/DDX3X/PDCD6	55
BP	GO:1902905	positive regulation of supramolecular fiber organization	74/3704	187/14395	2.08917097408097e-05	0.000573786394289843	0.000492067648256481	TAC1/TENM1/SPAST/NCKAP1/RHOA/WDR1/FERMT2/CTTN/PXN/PPM1F/MAPRE1/WASL/TGFBR1/TESK1/GIT1/PFN1/SLAIN2/ARPC3/WASF1/ACTR3/CCN2/ITGB1BP1/CLU/SORBS3/VASP/DSTN/COLGALT1/SNX9/MAP1B/ARFIP2/SWAP70/PSRC1/ROCK2/RAC1/NUMA1/ACTR2/ARL3/AP1AR/RB1/TPM1/KATNB1/ARF1/GSN/RPS3/FER/ARPC5/CDC42EP3/ARPC2/F2RL1/WASHC5/CFL2/ARF6/MECP2/WASHC2C/CORO1B/CKAP5/GRB2/DRG1/NF2/FLNA/GMFB/S100A10/OCLN/MYO1C/MTOR/HSPA1B/HSPA1A/TRIM27/DCTN1/ARL2/GPX1/ARPC4/ARPC1A/BRK1	74
BP	GO:0009144	purine nucleoside triphosphate metabolic process	38/3704	80/14395	2.14901210887605e-05	0.000584731201717436	0.000501453694536267	SLC25A13/GNAI3/RHOA/ENO1/ATP5F1D/SAMHD1/ANTKMT/IMPDH1/ATP5F1B/ATP6V1A/DGUOK/ATP5PB/ATP5F1E/DMAC2L/ITPA/RAN/NUDT15/GUK1/PARP1/AK3/ATP5F1A/ATP5MC3/ATP5PF/FLCN/PINK1/ATP5MC1/VCP/STOML2/ATP5F1C/ATP5PD/ATP5ME/ATP6V0C/OPA1/ATP6/TMSB4X/NME1/ATP5MF/ATP5PO	38
BP	GO:0035304	regulation of protein dephosphorylation	38/3704	80/14395	2.14901210887605e-05	0.000584731201717436	0.000501453694536267	PTBP1/FKBP1A/HSP90AB1/VRK3/PPP6R1/CD33/YWHAE/PPP6R3/PPP2R5D/GNAI2/PPP1R7/PTPA/SYMPK/PIN1/STYXL1/ARPP19/LGALS3/SWAP70/ROCK2/TIPRL/ENSA/CALM2/PINK1/RCAN1/CALM3/PRKCD/NSMF/SMPD1/HSP90B1/YWHAB/ANKLE2/GBA/PPP1R2/CDCA2/PPIA/CALM1/MTOR/PPP1R11	38
BP	GO:0051701	biological process involved in interaction with host	70/3704	175/14395	2.27590144782422e-05	0.000614901908706852	0.000527327484821747	FUCA2/THOC3/HYAL2/TFRC/TSG101/RAB7A/CHMP2B/TYRO3/LGALS1/CHMP4B/VAPA/SLC1A5/CAV1/NECTIN1/CD81/SNX3/CR2/VAMP8/VPS4B/IDE/TCP1/THOC2/NECTIN2/TRIM28/THOC6/TRIM21/TRIM5/ARL8B/CTSL/ITGAV/SCARB2/EPHA2/XPR1/DYNLT1/GSN/NCAM1/ITGB1/CXADR/RRAGA/F11R/LY6E/THOC7/CHMP4C/SMPD1/PHB/DDB1/RPSA/CDK1/SERPINB9/PPID/BSG/GRK2/DAG1/PC/ULK1/EXOC7/ALYREF/SIVA1/P4HB/IFIT1/SLC52A2/LAMP1/RXRA/HLA-DRB1/PPIA/CD55/HSPA1B/HSPA1A/TRIM27/TRIM26	70
