ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0022904	respiratory electron transport chain	48/1485	103/11271	1.13184318709024e-16	5.05831009794147e-14	4.41797929200104e-14	NDUFAB1/UQCRC1/BID/NDUFB2/DLD/NDUFB7/CHCHD2/NDUFC1/COX6A1/COX7A2/DGUOK/NDUFS7/PARK7/SDHB/NDUFB3/NDUFA8/NDUFA1/COX7C/UQCR11/COX4I1/NDUFA2/CCNB1/COX5B/NDUFB5/NDUFB10/SDHC/NDUFS6/NDUFC2/PINK1/UQCRQ/COX6C/NDUFB6/GHITM/NDUFB8/NDUFV1/COA6/NDUFS5/CYCS/UQCRH/COX8A/COX5A/CYC1/NDUFB1/UQCR10/NDUFA6/NDUFA4/SDHD/UQCRHL	48
GO:0006091	generation of precursor metabolites and energy	106/1485	381/11271	9.55653884255101e-15	3.9149954124984e-12	3.41939666129523e-12	NDUFAB1/UQCRC1/MDH1/BID/CYBA/PDIA5/IDH3G/ACADVL/ENO1/AKR1B1/NDUFB2/DLD/PHGDH/ATP5F1D/NDUFB7/ACO2/DHRS2/PYGB/IDH3B/ANTKMT/GYS1/NOP53/CHCHD2/PPIF/GIT1/NDUFC1/ATP5F1B/PTGES3/TPI1/COX6A1/COX7A2/DGUOK/NDUFS7/PARK7/ATP5PB/SDHB/NDUFB3/NDUFA8/NDUFA1/SLC25A23/COX6B1/TRAP1/COX7C/UQCR11/ATP5IF1/COX4I1/COX7B/NDUFA2/PDHA1/SELENOS/CCNB1/BLOC1S1/COX5B/NDUFB5/COX17/NDUFB10/PGD/SDHC/DEGS1/NDUFS6/MDH2/NDUFC2/QDPR/ATP5F1A/RPIA/ATP5PF/PRXL2C/PINK1/ALDH4A1/G6PD/UQCRQ/COX6C/FXN/NDUFB6/VCP/STOML2/ENOX2/GHITM/NDUFB8/NDUFV1/ATP5PD/COA6/PDHB/NDUFS5/ATP5ME/PRELID1/CYCS/PPP1CA/UQCRH/COX8A/COX5A/CYC1/SHMT2/NDUFB1/UQCR10/NDUFA6/NDUFA13/NDUFA4/HMGB1/ADH5/SDHD/ARL2/UQCRHL/ATP5MF/EIF6/CHCHD10	106
GO:0006457	protein folding	59/1485	174/11271	1.36805242140751e-12	5.17334284895331e-10	4.51845006228439e-10	FKBP4/GRN/HSPA5/PDIA5/HSP90AA1/DNAJA1/FKBP1A/DNAJB11/HSP90AB1/AHSA1/RP2/DNAJC3/SNRNP70/FKBP8/HSPB1/PPIF/WFS1/HSPA8/CHORDC1/PTGES3/PFDN1/CCT4/PDCL3/HSPE1/QSOX1/TCP1/HSPH1/CLU/PRDX4/TRAP1/CANX/SDF2L1/MPDU1/DNAJB1/HSPBP1/CCT7/UNC45A/PFDN2/PDIA6/HSPD1/CCT5/BAG3/PDIA4/VBP1/CCT3/CCT2/HSP90B1/B2M/PPIB/PDIA3/PPIC/CALR/HSP90AB3P/RUVBL2/SELENOF/P4HB/PPIA/HSPA1B/ARL2	59
GO:1902600	proton transmembrane transport	44/1485	119/11271	3.84785675822234e-11	1.35114741595864e-08	1.18010584336759e-08	SLC25A5/UQCRC1/CTNS/ATP6AP1/ATP5F1D/ANTKMT/PPIF/SLC9A3R1/ATP5F1B/COX6A1/ATP6V0E1/NDUFS7/PARK7/ATP5PB/ATP6V0B/COX6B1/ATP6V1F/ACTN4/ATP6V1E1/COX4I1/COX7B/COX5B/ATP6V1G1/COX17/ATP5F1A/ATP5MC3/ATP5PF/ATP6V1C1/ATP5MC1/ATP6V0D1/ATP1A1/STOML2/ATP5PD/ATP5ME/ATP6V0E2/UQCRH/COX8A/COX5A/CYC1/UQCR10/ATP6V0C/NDUFA4/TMSB4X/ATP5MF	44
GO:2001233	regulation of apoptotic signaling pathway	72/1485	256/11271	1.21826186728126e-10	3.99265022636977e-08	3.48722116255456e-08	BAD/SLC25A5/TNFRSF12A/BID/CTNNA1/HERPUD1/HYAL2/ENO1/GSTP1/CTTN/DNAJA1/TMEM14A/SIRT1/PSMD10/PIAS4/HSPB1/TGFBR1/CREB3/PPIF/SLC9A3R1/WFS1/PARK7/CLU/PLAGL2/TRAP1/PSME3/SELENOS/LGALS3/EIF5A/UBQLN1/ITM2C/RIPK1/TMBIM6/SOD1/MCL1/PARP1/NONO/RPS3/HYOU1/FAIM/PINK1/DEDD2/LMNA/SYVN1/PEA15/MSX1/PRKCD/HMGB2/FXN/HNRNPK/GHITM/PDIA3/PRDX2/CTNNB1/PRELID1/UBB/TRIAP1/RPS7/PPP1CA/PTTG1IP/P4HB/BCAP31/NDUFA13/TAF9B/NOC2L/PPIA/PTPN1/HSPA1B/RACK1/SLC35F6/MAGEA3/GPX1	72
GO:2001242	regulation of intrinsic apoptotic signaling pathway	44/1485	123/11271	1.36010938882496e-10	4.17893609716469e-08	3.64992512961645e-08	BAD/BID/HERPUD1/ENO1/DNAJA1/SIRT1/PIAS4/HSPB1/CREB3/PPIF/SLC9A3R1/WFS1/PARK7/CLU/PLAGL2/TRAP1/SELENOS/EIF5A/UBQLN1/TMBIM6/SOD1/MCL1/PARP1/NONO/RPS3/HYOU1/PINK1/SYVN1/MSX1/HNRNPK/UBB/TRIAP1/RPS7/PTTG1IP/P4HB/BCAP31/NDUFA13/TAF9B/NOC2L/PPIA/PTPN1/RACK1/MAGEA3/GPX1	44
GO:0031647	regulation of protein stability	69/1485	254/11271	1.52870083138893e-09	4.42064311006351e-07	3.86103448373711e-07	LAMP2/GRN/ISOC2/CTSA/VPS35/ATP1B3/SEL1L/HSP90AA1/AURKA/CMTM6/HSP90AB1/SIRT1/TELO2/PIM2/NOP53/PFN1/WFS1/HSPA8/CD81/PTGES3/CCT4/PDCL3/SUMO1/PARK7/TCP1/CLU/RPL5/GIPC1/NCLN/PIN1/DAD1/FLOT2/CCT7/DPM2/SERF2/HSPD1/CCT5/BAG3/KDM8/PINK1/LSS/LMNA/DVL3/SYVN1/MSX1/CCT3/PRKCD/CCT2/TRIM44/PPIB/PLK1/PHB/RPS7/PRNP/HCFC1/CALR/NPM1/HSP90AB3P/LAMP1/TAF9B/USP7/TOMM7/FLNA/PARVA/RNF5/HSPA1B/BAG6/GET4/DDOST	69
GO:0097190	apoptotic signaling pathway	100/1485	426/11271	2.51002886943684e-09	6.85516773452862e-07	5.98737295814788e-07	BAD/SLC25A5/PDK2/TNFRSF12A/BID/BAK1/CTNNA1/HERPUD1/HYAL2/FGFR3/ENO1/DELE1/GSTP1/CTTN/DNAJA1/CDIP1/TMEM14A/SIRT1/MKNK2/SNW1/PSMD10/TIMM50/PIAS4/HSPB1/TGFBR1/CREB3/PPIF/SLC9A3R1/WFS1/TMEM109/KRT18/PERP/DAP/SELENOK/PARK7/IFI27L2/CLU/PLAGL2/TRAP1/ATP5IF1/PSME3/SELENOS/LGALS3/EIF5A/SORT1/UBQLN1/ITM2C/RIPK1/CYP1B1/TMBIM6/SOD1/MCL1/PARP1/ARL6IP5/NONO/RPS3/HYOU1/BAG3/FAIM/PINK1/DEDD2/LMNA/SYVN1/PEA15/MSX1/PRKCD/HMGB2/FASTK/FXN/HNRNPK/GHITM/BEX3/PDIA3/PRDX2/CTNNB1/PRELID1/HINT1/UBB/TRIAP1/RPS7/PPP1CA/PTTG1IP/SIVA1/CIB1/P4HB/BCAP31/NDUFA13/TAF9B/NOC2L/PPIA/PTPN1/ANXA6/HSPA1B/BAG6/RACK1/SLC35F6/RTL10/MAGEA3/GPX1/CHCHD10	100
GO:0006120	mitochondrial electron transport, NADH to ubiquinone	23/1485	48/11271	5.49264974920207e-09	1.42115085089881e-06	1.24124755274212e-06	NDUFAB1/NDUFB2/DLD/NDUFB7/NDUFC1/NDUFS7/PARK7/NDUFB3/NDUFA8/NDUFA1/NDUFA2/NDUFB5/NDUFB10/NDUFS6/NDUFC2/PINK1/NDUFB6/NDUFB8/NDUFV1/NDUFS5/NDUFB1/NDUFA6/NDUFA4	23
GO:0030162	regulation of proteolysis	111/1485	496/11271	5.93151667618043e-09	1.45796679900515e-06	1.27340297484947e-06	BAD/TMEM98/PSMC4/BID/SERPINB1/BAK1/GRN/HERPUD1/ENO1/ARAF/KEAP1/DELE1/APLP2/PSMC5/AURKA/PEBP1/PSME1/HSP90AB1/SIRT1/MYH9/RBX1/PSMA3/LGMN/PSMC1/CST3/PSMD10/PCSK1N/TIMP1/ELOB/NOP53/SUFU/USP5/PERP/DAP/PSMD14/PDCL3/HSPE1/SUMO1/DHCR24/TMEM59/PARK7/CDC20/CTSD/CCN2/RAD23B/CLU/RPL5/GIPC1/CDK2/NEDD8/DDA1/ADRM1/ATP5IF1/PSME3/HSPBP1/LAMTOR5/UBQLN1/KLF4/ANP32B/SDCBP/CCN1/HSPD1/ARL6IP5/GPC3/SERPINH1/RPS3/CRIM1/PINK1/RUNX1/ATP13A2/CSTB/ZER1/PSMC2/NCSTN/SERPINI1/PTTG1/CDK5/SYK/VCP/PRDX3/PSMC3/BEX3/PLK1/SPINT2/PRELID1/ANTXR1/UBB/TMED10/ARL6IP1/SERPINB9/TRIAP1/RPS7/PRNP/CYCS/SMARCC1/AURKAIP1/RPS6KA3/LDLRAD3/ANXA2/BCAP31/NDUFA13/USP7/UBQLN2/HMGB1/HSPA1B/BAG6/RACK1/PSENEN/MAGEA3/GPX1/F8A1	111
GO:2001234	negative regulation of apoptotic signaling pathway	49/1485	161/11271	6.97809943350404e-09	1.63353984833837e-06	1.4267502551009e-06	SLC25A5/BID/CTNNA1/HERPUD1/ENO1/GSTP1/CTTN/DNAJA1/TMEM14A/SIRT1/PSMD10/HSPB1/TGFBR1/CREB3/PPIF/WFS1/PARK7/CLU/TRAP1/PSME3/SELENOS/LGALS3/RIPK1/TMBIM6/MCL1/NONO/HYOU1/FAIM/PINK1/LMNA/SYVN1/PEA15/HMGB2/FXN/GHITM/PRDX2/CTNNB1/PRELID1/TRIAP1/PTTG1IP/NDUFA13/TAF9B/NOC2L/PPIA/PTPN1/HSPA1B/SLC35F6/MAGEA3/GPX1	49
GO:0007005	mitochondrion organization	102/1485	453/11271	1.8049517300578e-08	4.03324668407461e-06	3.5226785200506e-06	BAD/NDUFAB1/SLC25A5/BID/BAK1/VPS35/TFRC/HSD17B10/HSP90AA1/CTTN/AURKA/NDUFB2/TMEM14A/ATP5F1D/NDUFB7/TIMM13/TOMM22/TSPO/RAB5IF/PSMD10/TIMM50/DMAC2/MYH14/CHCHD2/PITRM1/PPIF/NDUFC1/WASF1/COX7A2/NDUFS7/PARK7/MFN2/RAB32/NDUFB3/NDUFA8/SLIRP/IFIT2/CLU/NDUFA1/ALKBH7/ROMO1/TIMM17B/NECTIN2/TOMM40/ATP5IF1/NDUFA2/CLUH/TIMM10/NDUFB5/COX17/PIF1/NDUFB10/SAE1/PARP1/HSPD1/HIGD2A/DYNLT1/NDUFB11/TIMM8B/NDUFC2/BAG3/WIPI2/PINK1/ATP13A2/CALM3/LMNA/CDK5/FXN/NDUFB6/STOML2/PRDX3/GHITM/PMPCA/FUNDC2/NDUFB8/PHB/NDUFS5/PRELID1/TRIAP1/MTX1/TOMM20/MICOS13/NDUFAF3/COX14/HIGD1A/NDUFB1/COA3/NDUFA6/UBE2L3/BCAP31/NDUFA13/TOMM7/UBL5/CALM1/ATG9A/SLC35F6/RTL10/NDUFAF8/PET100/GPX1/CHCHD10/RCC1L	102
GO:0050821	protein stabilization	48/1485	161/11271	2.06689031669875e-08	4.41775338995263e-06	3.85851057291267e-06	LAMP2/GRN/ATP1B3/SEL1L/HSP90AA1/HSP90AB1/TELO2/PIM2/NOP53/PFN1/WFS1/PTGES3/CCT4/PDCL3/SUMO1/PARK7/TCP1/CLU/RPL5/NCLN/PIN1/FLOT2/CCT7/HSPD1/CCT5/BAG3/PINK1/DVL3/SYVN1/MSX1/CCT3/PRKCD/CCT2/TRIM44/PPIB/PHB/RPS7/HCFC1/CALR/NPM1/HSP90AB3P/LAMP1/TAF9B/USP7/FLNA/PARVA/HSPA1B/BAG6	48
GO:0072594	establishment of protein localization to organelle	84/1485	362/11271	8.47033210691153e-08	1.73500635989905e-05	1.51537213439001e-05	LAMP2/BID/HSPA5/TSPAN17/HERPUD1/SEC61A1/IPO5/ELAVL1/TRAM1/HYAL2/RAB7A/HSP90AA1/RAB10/DNAJA1/MAVS/NUP188/HSP90AB1/TIMM13/TOMM22/TSPO/CHMP4B/NUTF2/TIMM50/SEC61B/SUFU/PITRM1/RANGRF/ZPR1/HSPA8/MAN1A1/MACROH2A1/SPCS1/CCT4/SUMO1/MFN2/SPCS2/TCP1/CLU/CSE1L/ROMO1/TIMM17B/SPCS3/TOMM40/TRIM28/ATP5IF1/SEC61G/SORT1/TIMM10/CCT7/SRP14/SAE1/SRP9/HSPD1/SRPRB/CCT5/TIMM8B/BAG3/PINK1/CALM3/LMNA/CCT3/PRKCD/SYK/PMPCA/NOLC1/CCT2/SRP68/PKIG/SIX2/TOMM20/JUP/SGF29/KPNA2/RUVBL2/PTTG1IP/UBE2L3/BCAP31/LAMP1/NDUFA13/TOMM7/FLNA/UBL5/GET3/CALM1	84
GO:0042255	ribosome assembly	24/1485	58/11271	8.94028898945744e-08	1.75801842688691e-05	1.53547110686303e-05	RPS5/RPL6/RPLP0/RPL3/RPS19/NOP53/C1QBP/RPL24/RPS15/RPL5/MRPS7/SBDS/ERAL1/ABT1/RPL10/RPS14/RRS1/NPM1/RPL23A/RPLP0P6/RPS28/EIF6/MRPL20/MPV17L2	24
GO:0010498	proteasomal protein catabolic process	97/1485	438/11271	9.57906618495678e-08	1.81118036020183e-05	1.58190327807444e-05	PSMB1/PSMC4/PSMA4/HSPA5/HERPUD1/SEL1L/UBE2A/ARAF/KEAP1/PSMC5/AURKA/NSFL1C/PSME1/CDC23/HSP90AB1/SIRT1/PSMD8/FBXL19/CDC34/FOXRED2/KCTD17/RBX1/PSMA3/PSMC1/PSMB5/DCAF11/PSMA7/PSMD10/PSMD7/ELOB/DMAC2/NOP53/SEC61B/UBE2S/WFS1/PRPF19/USP5/MAN1A1/PSMD14/AUP1/SUMO1/PARK7/CDC20/RAD23B/CLU/GIPC1/CDK2/KLHDC3/PSMB2/HECTD3/CANX/SDF2L1/DDA1/PSME3/SELENOS/HSPBP1/UBQLN1/OS9/PSMB7/SDCBP/PSMB6/PSMA5/UCHL1/PINK1/PSMD4/ZER1/PSMC2/CCNF/SYVN1/VCP/PSMC3/HSP90B1/PLK1/KCTD5/DDB1/CTNNB1/UBB/ENC1/SMARCC1/PSMD1/UBE2C/PSMD2/CALR/BCAP31/USP7/UBQLN2/PCBP2/PSMD12/UBE2J1/RNF5/HSPA1B/BAG6/RACK1/GPX1/GET4/PSMB3/F8A1	97
GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	28/1485	75/11271	1.08039312498106e-07	1.96711577866922e-05	1.71809885255273e-05	BID/HERPUD1/ENO1/DNAJA1/SIRT1/HSPB1/CREB3/PPIF/WFS1/PARK7/CLU/TRAP1/SELENOS/TMBIM6/MCL1/NONO/HYOU1/PINK1/SYVN1/TRIAP1/PTTG1IP/NDUFA13/TAF9B/NOC2L/PPIA/PTPN1/MAGEA3/GPX1	28
GO:0042176	regulation of protein catabolic process	78/1485	331/11271	1.25251666712394e-07	2.19906140556475e-05	1.92068251323255e-05	PSMC4/HERPUD1/CTSA/VPS35/RAB7A/ARAF/KEAP1/HSP90AA1/PSMC5/AURKA/PSME1/EZR/HSP90AB1/RBX1/PSMC1/EEF1A2/CST3/FAM83D/PSMD10/TIMP1/ELOB/SNRNP70/OAZ1/NOP53/SUFU/PSMD3/CD81/USP5/SNX3/HMGCR/PSMD14/PDCL3/SUMO1/PARK7/CDC20/RAD23B/CLU/RPL5/GIPC1/CDK2/PIN1/DDA1/ATP5IF1/PSME3/HSPBP1/UBQLN1/SDCBP/ATRAID/MSN/GPC3/LPCAT1/EEF1A1/PINK1/ATP13A2/ZER1/PSMC2/VCP/PSMC3/PLK1/PHB/DDB1/UBB/RPS7/SMARCC1/PSMD1/PSMD2/ANXA2/PTTG1IP/BCAP31/NDUFA13/USP7/UBQLN2/FLNA/HSPA1B/BAG6/RACK1/GPX1/F8A1	78
GO:0052547	regulation of peptidase activity	64/1485	254/11271	1.33327624604778e-07	2.26013311226583e-05	1.97402316066385e-05	BAD/BID/SERPINB1/BAK1/GRN/HERPUD1/DELE1/APLP2/PEBP1/PSME1/SIRT1/PSMA3/LGMN/CST3/PCSK1N/TIMP1/PERP/DAP/PSMD14/HSPE1/DHCR24/PARK7/CTSD/CCN2/ADRM1/PSME3/LAMTOR5/KLF4/ANP32B/CCN1/HSPD1/ARL6IP5/GPC3/SERPINH1/RPS3/CRIM1/PINK1/ATP13A2/CSTB/NCSTN/SERPINI1/PTTG1/SYK/VCP/PRDX3/BEX3/SPINT2/PRELID1/ANTXR1/TMED10/ARL6IP1/SERPINB9/TRIAP1/PRNP/CYCS/RPS6KA3/ANXA2/BCAP31/NDUFA13/HMGB1/RACK1/PSENEN/MAGEA3/GPX1	64
GO:0052548	regulation of endopeptidase activity	60/1485	233/11271	1.45080115219188e-07	2.37737948805843e-05	2.07642733325989e-05	BAD/BID/SERPINB1/BAK1/HERPUD1/DELE1/APLP2/PEBP1/PSME1/SIRT1/PSMA3/LGMN/CST3/PCSK1N/TIMP1/PERP/DAP/PSMD14/HSPE1/DHCR24/PARK7/CTSD/CCN2/ADRM1/PSME3/LAMTOR5/KLF4/ANP32B/CCN1/HSPD1/ARL6IP5/SERPINH1/RPS3/CRIM1/ATP13A2/CSTB/NCSTN/SERPINI1/PTTG1/SYK/VCP/PRDX3/BEX3/SPINT2/PRELID1/TMED10/ARL6IP1/SERPINB9/TRIAP1/PRNP/CYCS/RPS6KA3/ANXA2/BCAP31/NDUFA13/HMGB1/RACK1/PSENEN/MAGEA3/GPX1	60
GO:1900180	regulation of protein localization to nucleus	36/1485	113/11271	1.95004578834861e-07	3.09239519210379e-05	2.70092929394702e-05	TMEM98/CTNNA1/IPO5/HYAL2/TFRC/MAVS/HSP90AB1/NUTF2/SUFU/ZPR1/CCT4/SUMO1/PARK7/TCP1/PIN1/TRIM28/LAMTOR5/CCT7/GLUL/PARP1/MEPCE/CCT5/BAG3/ATP13A2/LMNA/CCT3/PRKCD/NOLC1/CCT2/PLK1/PKIG/JUP/NPM1/SUMO3/MCRS1/FLNA	36
