ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	44/2399	143/17092	1.97897905273301e-07	0.000101485643967881	9.40062394044656e-05	GIPR/PTGER3/CALCRL/ADGRD1/OPRM1/ARRDC3/PDE4D/CRHR1/PTGER2/ADGRE2/ADM2/ADCY4/GPR12/ADGRB3/MRAP2/LHCGR/LGR5/ADGRG7/GPR119/DRD2/DRD3/GPR26/ADGRG4/GIP/PTGIR/PTH1R/ABCA1/GPR101/TSHR/FSHR/S1PR1/RXFP1/PTGER4/ADCY5/GPR4/GPHB5/ADGRD2/S1PR5/PDE4B/DRD1/CNR2/ADGRG1/GCGR/ADRA2B	44
BP	GO:0015711	organic anion transport	84/2399	347/17092	2.3063391897717e-07	0.000108417161412518	0.00010042690998269	CFTR/SLC4A1/SLC6A13/SLC11A1/ATP1A2/CASR/SLC2A3/CEACAM1/LRP2/SLCO1A2/SLC26A4/SLC26A3/SLC10A1/HRH3/SLC17A9/ABCC3/SLC16A6/FOLR3/SLC6A12/SLC26A8/RHAG/SLC17A2/SLC22A2/SLC4A9/RGS4/ARG1/SLC25A2/TNFSF11/SLC17A3/SLC17A1/SLC10A2/SLC35D2/GFAP/RTBDN/SLC52A1/NMUR2/SLCO2B1/SLC3A1/PLA2G12B/MTTP/SLCO1C1/SLC13A5/SLC16A3/SLC4A10/SLC17A4/SLC22A3/SLC26A7/NTRK2/SLC5A12/DRD2/SLC25A31/DRD3/PLA2R1/SLC7A7/ACE/SLC1A7/SLC16A14/SLC6A20/SLC51A/NPY5R/SLC25A32/SLC16A9/FOLR2/SLC22A11/BDKRB2/PLA2G4F/SLC23A1/SLC26A5/SLC2A14/SLC26A9/LEP/KCNJ10/SLC17A8/SLC25A18/PLA2G6/SLC22A10/CALHM1/GRM7/SLC22A25/SLC22A24/SLC22A6/SLC44A4/SLCO6A1/SLC35D2	84
BP	GO:0097529	myeloid leukocyte migration	55/2399	198/17092	2.90817942272634e-07	0.000126192616335379	0.000116892329185535	DPEP1/CD74/DAPK2/SPI1/CXCL2/CD200/TGFB2/PDGFB/BST1/RIPOR2/IL17A/IL1R1/CSF3R/PGF/TNFSF11/EPX/NCKAP1L/XG/TREM1/ADGRE2/LBP/VAV3/C5AR2/IL6/CCL21/PTPRO/MMP14/IL34/FCER1G/JAML/TAFA4/CD200R1/CXCL3/CXCL1/GREM1/NOD2/CD300A/CX3CR1/RHOH/ROR2/CXCL8/FPR2/PTGER4/C3AR1/CCL19/CMKLR1/CSF1/PDE4B/S100A14/CXCL17/AGER/PECAM1/MMP28/CCL16/CCL14	55
BP	GO:0043062	extracellular structure organization	74/2399	298/17092	4.17775145028471e-07	0.000157905922954354	0.000146268392417435	COL9A2/ADAMTS6/ELN/COL23A1/COL17A1/TIE1/BCL3/NFKB2/CPB2/COL4A4/COL19A1/COL16A1/LAMB4/CCDC80/CMA1/TGFB2/TLL2/PAPLN/FERMT1/COMP/HPN/AEBP1/ENG/SPOCK2/KAZALD1/COL9A1/LOX/TNR/TEX14/FMOD/GFAP/HAPLN2/IL6/MMP13/COL2A1/FBLN5/ADAMTS18/ADAMTS10/ADAMTSL4/COL8A1/MMP3/ADAMTS12/MMP21/ADAMTS3/MMP14/ADAMTS4/NPHS1/OLFML2B/CTSS/PTX3/GREM1/TNXB/COL4A3/HAS2/COL24A1/RXFP1/COL8A2/COL6A5/NDNF/OTOL1/OLFML2A/COL14A1/COL13A1/ELANE/ADAMTSL2/EGFL6/COL11A2/COL6A6/COL28A1/TNF/MARCOL/SCX/MMP12/MMP28	74
BP	GO:0042742	defense response to bacterium	64/2399	246/17092	4.36382511401198e-07	0.000157905922954354	0.000146268392417435	STAB1/LTF/SLC11A1/BCL3/NLRC4/TF/CEBPE/BPI/EPPIN/ACP5/GSDMD/OAS2/IL17A/IL17F/IL12B/GNLY/EPX/SEMG2/TREM1/LBP/JCHAIN/SYT11/HAVCR2/STAB2/IL6/IRF8/IL22RA1/PLAC8/LCN2/FCER1G/SPON2/IL23R/GBP4/LEAP2/RNASE7/NOD2/LPO/LALBA/WFDC13/RNASE3/FPR2/RNASE8/TLR6/SELP/ZG16/WFDC5/DEFB125/F2/GBP6/PLA2G6/LYG2/DEFB132/TLR5/C10orf99/S100A14/ELANE/PRB3/LTA/TNF/IRGM/HP/H2BC8/H2BC6/LYZL6	64
BP	GO:0002443	leukocyte mediated immunity	86/2399	363/17092	4.4788065365532e-07	0.000157905922954354	0.000146268392417435	MASP2/BTK/WAS/CD74/C8B/SPI1/BCL3/TBX21/CEACAM1/PTPRC/LAT2/ICAM1/UNC13D/IL12RB1/HMOX1/SLA2/CD40LG/IL4I1/JAK3/PTGDS/HPX/BTN3A3/CCR6/C7/IL12B/BCL6/IL1R1/TNFSF4/ARG1/NCKAP1L/C4BPB/TREM1/C3/ADGRE2/RIPK3/FOXJ1/TRPM4/PRAM1/KLRD1/KLRC1/HAVCR2/IL6/MYO1G/CD226/C8A/FCER1G/ACE/SPON2/IL23R/SLAMF9/DNASE1L3/RAET1E/C2/NOD2/CD300A/PTGDR/CX3CR1/INPP5D/IL13/PTAFR/ITGAM/RASGRP1/LEP/CD28/F2/C1S/C17orf99/CLEC2A/HLA-DQA1/ELANE/CR1L/SH2D1B/HLA-DMA/AGER/NCR3/CFI/KLRC2/KLRK1/HLA-DPB1/C4B/LTA/TNF/HLA-DMB/KLRF2/MILR1/RAET1E	86
BP	GO:0030198	extracellular matrix organization	73/2399	297/17092	7.58191597440873e-07	0.000251585811833174	0.000233044154160774	COL9A2/ADAMTS6/ELN/COL23A1/COL17A1/TIE1/BCL3/NFKB2/CPB2/COL4A4/COL19A1/COL16A1/LAMB4/CCDC80/CMA1/TGFB2/TLL2/PAPLN/FERMT1/COMP/HPN/AEBP1/ENG/SPOCK2/KAZALD1/COL9A1/LOX/TNR/FMOD/GFAP/HAPLN2/IL6/MMP13/COL2A1/FBLN5/ADAMTS18/ADAMTS10/ADAMTSL4/COL8A1/MMP3/ADAMTS12/MMP21/ADAMTS3/MMP14/ADAMTS4/NPHS1/OLFML2B/CTSS/PTX3/GREM1/TNXB/COL4A3/HAS2/COL24A1/RXFP1/COL8A2/COL6A5/NDNF/OTOL1/OLFML2A/COL14A1/COL13A1/ELANE/ADAMTSL2/EGFL6/COL11A2/COL6A6/COL28A1/TNF/MARCOL/SCX/MMP12/MMP28	73
BP	GO:0002685	regulation of leukocyte migration	54/2399	199/17092	8.32671807773269e-07	0.000260950092647167	0.000241718295543071	ITGA2B/SELE/CD74/DAPK2/F7/SPI1/ICAM1/CD200/MADCAM1/HMOX1/BST1/RIPOR2/CCR6/IL1R1/PGF/NCKAP1L/XG/RIPK3/LBP/PLVAP/C5AR2/IL6/CCL21/ECM1/CCL28/JAM2/MMP14/IL34/CD200R1/GREM1/NOD2/CD300A/CX3CR1/RHOH/PTAFR/CXCL8/FPR2/PTGER4/C3AR1/FUT9/CCL19/SELP/CMKLR1/CSF1/C10orf99/S100A14/CXCL17/ELANE/AGER/GPSM3/KLRK1/TNF/PRSS56/MMP28	54
BP	GO:0050906	detection of stimulus involved in sensory perception	89/2399	386/17092	9.86240561921858e-07	0.0002928096320948	0.000271229814370089	CNGB1/SEMA5B/PPEF1/OR1I1/CACNA1F/HTR2A/TRPA1/HPN/PKD2L1/TULP1/GRM6/RPE65/TAS2R8/TAS2R9/PHF24/TAS2R3/TAS2R4/TAS2R5/OR7C2/OR1J1/OR1L4/SLC24A4/OR4D1/TMC2/CACNA2D4/PPEF2/OR3A3/PIGR/OR1K1/OR4K2/LPO/OR1F1/OR2C1/OR10G3/OR5AU1/OR7G2/OR2K2/OR1L6/OR1L3/OR1L8/OR1N2/OR2AT4/OR1A1/OR5B12/OR5B2/OR9I1/OR10AD1/OR5B3/TAS1R1/OR1L1/OR7D4/OR52W1/OR11H4/OR11H6/OR4K17/OR4K13/OR4F17/OR2B11/OR6C4/OR56B4/OR56A1/OR2B8P/OR1D2/OR4N5/OR9Q1/OR9Q2/OR7D2/OR11G2/OR6C74/OR5B21/OR1F2P/PJVK/OR2H2/OR2J2/OR4E2/OR7E24/OR9A1P/OR1J4/STRC/OR2AE1/OR52B2/OR4D2/OR6J1/TAS2R38/OR9A4/OR1D5/PKD1L3/OR1B1/OR1S1	89
BP	GO:0045229	external encapsulating structure organization	73/2399	300/17092	1.13646682510178e-06	0.000320540468019958	0.000296916911568698	COL9A2/ADAMTS6/ELN/COL23A1/COL17A1/TIE1/BCL3/NFKB2/CPB2/COL4A4/COL19A1/COL16A1/LAMB4/CCDC80/CMA1/TGFB2/TLL2/PAPLN/FERMT1/COMP/HPN/AEBP1/ENG/SPOCK2/KAZALD1/COL9A1/LOX/TNR/FMOD/GFAP/HAPLN2/IL6/MMP13/COL2A1/FBLN5/ADAMTS18/ADAMTS10/ADAMTSL4/COL8A1/MMP3/ADAMTS12/MMP21/ADAMTS3/MMP14/ADAMTS4/NPHS1/OLFML2B/CTSS/PTX3/GREM1/TNXB/COL4A3/HAS2/COL24A1/RXFP1/COL8A2/COL6A5/NDNF/OTOL1/OLFML2A/COL14A1/COL13A1/ELANE/ADAMTSL2/EGFL6/COL11A2/COL6A6/COL28A1/TNF/MARCOL/SCX/MMP12/MMP28	73
BP	GO:0009593	detection of chemical stimulus	83/2399	355/17092	1.25427991976635e-06	0.000336923477495333	0.000312092507354395	CASR/CNGB1/OR1I1/TRPA1/GCK/PKD2L1/TAS2R8/TAS2R9/TAS2R3/TAS2R4/TAS2R5/OR7C2/LBP/OR1J1/OR1L4/SLC24A4/OR4D1/OR3A3/PIGR/OR1K1/OR4K2/NOD2/LPO/OR1F1/OR2C1/OR10G3/OR5AU1/OR7G2/OR2K2/OR1L6/OR1L3/OR1L8/OR1N2/OR2AT4/OR1A1/OR5B12/OR5B2/OR9I1/OR10AD1/OR5B3/TAS1R1/OR1L1/TLR1/TLR6/OR7D4/OR52W1/OR11H4/OR11H6/OR4K17/OR4K13/OR4F17/OR2B11/OR6C4/OR56B4/OR56A1/OR2B8P/OR1D2/OR4N5/OR9Q1/OR9Q2/OR7D2/OR11G2/KCNMB2/OR6C74/OR5B21/OR1F2P/OR2H2/OR2J2/OR4E2/C4B/OR7E24/OR9A1P/OR1J4/OR2AE1/OR52B2/OR4D2/OR6J1/TAS2R38/OR9A4/OR1D5/PKD1L3/OR1B1/OR1S1	83
BP	GO:0030595	leukocyte chemotaxis	54/2399	205/17092	2.24984892363687e-06	0.000553800900223549	0.000512986250797207	DPEP1/CD74/DAPK2/F7/SPI1/CXCL2/TGFB2/HSD3B7/PDGFB/BST1/RIPOR2/CCR6/CSF3R/PGF/TNFSF11/NCKAP1L/TREM1/ADGRE2/LBP/TRPM4/VAV3/C5AR2/IL6/CCL21/TRPM2/PTPRO/IL34/FCER1G/JAML/TAFA4/CXCL3/CXCL1/GREM1/NOD2/CX3CR1/CXCL8/S1PR1/FPR2/C3AR1/IL16/CCL19/CMKLR1/CSF1/PDE4B/C10orf99/CNR2/S100A14/CXCL17/GPSM3/KLRK1/PRSS56/MMP28/CCL16/CCL14	54
BP	GO:0002697	regulation of immune effector process	77/2399	327/17092	2.25800757049133e-06	0.000553800900223549	0.000512986250797207	BTK/WAS/CD74/SPI1/TBX21/CEACAM1/PTPRC/ICAM1/IRAK3/UNC13D/TGFB2/IL12RB1/HMOX1/CD40LG/IL4I1/JAK3/HPX/IL17A/IL17F/IL12B/BCL6/CD86/IL1R1/TNFSF4/MYB/ARG1/CD80/NCKAP1L/C4BPB/PCK1/C3/ADGRE2/RIPK3/FOXJ1/LBP/TRPM4/PRAM1/PTPN22/KLRD1/KLRC1/HAVCR2/IL6/IRF4/DUSP10/NFKBIZ/CD226/ANGPT1/SPON2/IL23R/DNASE1L3/RAET1E/NOD2/CD300A/CX3CR1/IL13/PTAFR/ITGAM/MZB1/RASGRP1/CCL19/LEP/A2M/CD28/ZPBP2/C17orf99/CR1L/SH2D1B/AGER/NCR3/KLRC2/KLRK1/USP17L2/LTA/TNF/HLA-DMB/TRIL/RAET1E	77
BP	GO:0097530	granulocyte migration	39/2399	131/17092	2.38819835590991e-06	0.000561326121903659	0.000519956870120036	DPEP1/CD74/DAPK2/CXCL2/TGFB2/BST1/RIPOR2/IL17A/IL1R1/CSF3R/EPX/NCKAP1L/XG/TREM1/ADGRE2/LBP/VAV3/C5AR2/CCL21/IL34/FCER1G/JAML/CXCL3/CXCL1/NOD2/CD300A/RHOH/CXCL8/PTGER4/C3AR1/CCL19/CMKLR1/CSF1/PDE4B/S100A14/CXCL17/PECAM1/CCL16/CCL14	39
BP	GO:0008277	regulation of G protein-coupled receptor signaling pathway	39/2399	133/17092	3.59831474224044e-06	0.000811923738439132	0.000752085658125538	GIPR/ACP3/FRMPD1/CAMK2A/MGLL/RGS1/NECAB2/DNM1/OPRM1/ARRDC3/GRK7/PLEK/PDC/RGS4/PHF24/C3/RGS13/AIPL1/KLK14/SAG/GUCY2D/MRAP2/PLCE1/RGS3/SLC24A4/RGS5/DRD2/DRD3/CXCL8/APLN/F2/PTGDR2/KCTD16/CNTN2/PDE4B/PDE6G/BECN2/GPRASP1/RGS5	39
BP	GO:0002691	regulation of cellular extravasation	16/2399	34/17092	3.8434815002794e-06	0.00083388765934908	0.000772430856979228	SELE/ICAM1/BST1/RIPOR2/IL1R1/XG/RIPK3/PLVAP/CCL21/CCL28/PTAFR/PTGER4/FUT9/SELP/ELANE/AGER	16
BP	GO:0046942	carboxylic acid transport	65/2399	267/17092	4.23478445768852e-06	0.000884756263919295	0.000819550489199448	SLC6A13/SLC11A1/ATP1A2/CASR/CEACAM1/LRP2/SLCO1A2/SLC26A4/SLC26A3/SLC10A1/HRH3/ABCC3/SLC16A6/FOLR3/SLC6A12/SLC26A8/SLC17A2/SLC22A2/RGS4/ARG1/SLC25A2/TNFSF11/SLC17A3/SLC17A1/SLC10A2/SLC35D2/GFAP/NMUR2/SLCO2B1/SLC3A1/PLA2G12B/SLCO1C1/SLC13A5/SLC16A3/SLC17A4/SLC22A3/SLC26A7/NTRK2/SLC5A12/DRD2/DRD3/PLA2R1/SLC7A7/ACE/SLC1A7/SLC16A14/SLC6A20/SLC51A/NPY5R/SLC25A32/SLC16A9/FOLR2/BDKRB2/PLA2G4F/SLC23A1/SLC26A5/SLC26A9/LEP/KCNJ10/SLC17A8/SLC25A18/PLA2G6/GRM7/SLC22A6/SLC35D2	65
BP	GO:0050907	detection of chemical stimulus involved in sensory perception	75/2399	322/17092	4.64955501140684e-06	0.000936719279262357	0.000867683875061036	CNGB1/OR1I1/TRPA1/PKD2L1/TAS2R8/TAS2R9/TAS2R3/TAS2R4/TAS2R5/OR7C2/OR1J1/OR1L4/SLC24A4/OR4D1/OR3A3/PIGR/OR1K1/OR4K2/LPO/OR1F1/OR2C1/OR10G3/OR5AU1/OR7G2/OR2K2/OR1L6/OR1L3/OR1L8/OR1N2/OR2AT4/OR1A1/OR5B12/OR5B2/OR9I1/OR10AD1/OR5B3/TAS1R1/OR1L1/OR7D4/OR52W1/OR11H4/OR11H6/OR4K17/OR4K13/OR4F17/OR2B11/OR6C4/OR56B4/OR56A1/OR2B8P/OR1D2/OR4N5/OR9Q1/OR9Q2/OR7D2/OR11G2/OR6C74/OR5B21/OR1F2P/OR2H2/OR2J2/OR4E2/OR7E24/OR9A1P/OR1J4/OR2AE1/OR52B2/OR4D2/OR6J1/TAS2R38/OR9A4/OR1D5/PKD1L3/OR1B1/OR1S1	75
BP	GO:0002253	activation of immune response	70/2399	295/17092	4.83380299755055e-06	0.000940258024454574	0.00087096181778007	CD38/CD79B/MASP2/BTK/C8B/BTN3A1/CEACAM1/PTPRC/LAT2/NLRC4/BLNK/SLA2/NFATC2/BMX/LPXN/BTN3A3/C7/BTNL8/PDE4D/HHLA2/COLEC11/NCKAP1L/C4BPB/BTN2A2/C3/THEMIS2/PRAM1/VAV3/PTPN22/VTCN1/CFHR5/KLRD1/C5AR2/MYO1G/SKAP1/GPR32/FCN3/NFKBIZ/CD226/BANK1/MS4A1/C8A/FCER1G/TRAT1/ERMAP/C2/NOD2/CD300A/INPP5D/FPR2/C3AR1/CMKLR1/A2M/CD28/C1S/LCK/PLA2G6/PDE4B/FPR3/FYB2/CR1L/CD247/BTNL2/NCR3/CFI/KLRC2/HLA-DPB1/C4B/NFAM1/CFB	70
BP	GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	18/2399	42/17092	5.07838565816156e-06	0.000954905783256311	0.00088453004937242	PCDHB4/PCDHB2/PCDHB3/PCDHB5/PCDHB6/CDH6/PCDHB10/PCDHB14/DSG1/DCHS1/CDH16/SELP/PCDHB9/CDH5/PCDHB13/SELL/PCDHB11/PCDHB16	18
BP	GO:0007605	sensory perception of sound	42/2399	150/17092	5.680346729139e-06	0.00103363986771204	0.000957461499607674	USH1C/USH2A/MYO3B/LRP2/ICAM1/SLC26A4/MYO15A/HPN/HOXA1/TECTA/RIPOR2/OTOF/OTOR/COL2A1/SRRM4/TMC2/PCDH15/POU4F2/MARVELD2/OTOA/LHFPL4/ATP2B2/CACNA1D/CLRN1/OTOGL/MYO1A/COL4A3/MYO7B/SLC26A5/EPS8L2/SLC17A8/USH1G/SLITRK6/LHFPL3/GRM7/MBP/COL11A2/PJVK/GRXCR2/PKHD1L1/CEACAM16/STRC	42
