Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0030517~negative regulation of axon extension	4	0.44943820224719105	0.021176367004835852	ENSG00000006837, ENSG00000089820, ENSG00000176749, ENSG00000137872	532	22	19453	6.6483253588516735	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045214~sarcomere organization	5	0.5617977528089888	0.023097315894940764	ENSG00000109063, ENSG00000172399, ENSG00000239474, ENSG00000154358, ENSG00000140795	532	40	19453	4.5707236842105265	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050919~negative chemotaxis	5	0.5617977528089888	0.023097315894940764	ENSG00000170381, ENSG00000012171, ENSG00000075213, ENSG00000137872, ENSG00000118257	532	40	19453	4.5707236842105265	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006508~proteolysis	21	2.359550561797753	0.026950803132621465	ENSG00000158516, ENSG00000154485, ENSG00000134007, ENSG00000080618, ENSG00000178055, ENSG00000172382, ENSG00000153802, ENSG00000198734, ENSG00000139985, ENSG00000003400, ENSG00000166278, ENSG00000146856, ENSG00000165076, ENSG00000166825, ENSG00000156140, ENSG00000186854, ENSG00000141434, ENSG00000144410, ENSG00000049192, ENSG00000106333, ENSG00000182326	532	458	19453	1.6765973339462192	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0090128~regulation of synapse maturation	3	0.33707865168539325	0.02894502392690202	ENSG00000162946, ENSG00000135298, ENSG00000277586	532	10	19453	10.969736842105263	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0000353~formation of quadruple SL/U4/U5/U6 snRNP	3	0.33707865168539325	0.02894502392690202	ENSG00000200156, ENSG00000207507, ENSG00000200169	532	10	19453	10.969736842105263	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060294~cilium movement involved in cell motility	4	0.44943820224719105	0.029786558286306147	ENSG00000111834, ENSG00000188596, ENSG00000197653, ENSG00000162643	532	25	19453	5.850526315789473	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001501~skeletal system development	9	1.0112359550561798	0.030757551695690492	ENSG00000038427, ENSG00000136110, ENSG00000204248, ENSG00000113389, ENSG00000162998, ENSG00000124766, ENSG00000101265, ENSG00000092969, ENSG00000168779	532	134	19453	2.4559112333071487	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0003148~outflow tract septum morphogenesis	4	0.44943820224719105	0.033007536036351356	ENSG00000081479, ENSG00000185008, ENSG00000092969, ENSG00000118257	532	26	19453	5.625506072874494	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0090103~cochlea morphogenesis	4	0.44943820224719105	0.033007536036351356	ENSG00000165409, ENSG00000164932, ENSG00000162998, ENSG00000105991	532	26	19453	5.625506072874494	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0019532~oxalate transport	3	0.33707865168539325	0.03474762886685277	ENSG00000147606, ENSG00000091137, ENSG00000091138	532	11	19453	9.972488038277511	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032964~collagen biosynthetic process	3	0.33707865168539325	0.03474762886685277	ENSG00000156140, ENSG00000106333, ENSG00000118520	532	11	19453	9.972488038277511	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0035725~sodium ion transmembrane transport	8	0.8988764044943821	0.03530759748857078	ENSG00000105641, ENSG00000111181, ENSG00000188467, ENSG00000179520, ENSG00000164707, ENSG00000132681, ENSG00000164037, ENSG00000010379	532	113	19453	2.588728458313926	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006811~ion transport	9	1.0112359550561798	0.039757043723366414	ENSG00000105641, ENSG00000145888, ENSG00000147606, ENSG00000188467, ENSG00000179520, ENSG00000205359, ENSG00000091137, ENSG00000091138, ENSG00000132681	532	141	19453	2.3339865621500557	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0048251~elastic fiber assembly	3	0.33707865168539325	0.040956822056458016	ENSG00000168477, ENSG00000113083, ENSG00000140092	532	12	19453	9.141447368421053	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0016339~calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	5	0.5617977528089888	0.041550019075493085	ENSG00000187372, ENSG00000120324, ENSG00000120327, ENSG00000197479, ENSG00000272674	532	48	19453	3.808936403508772	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001819~positive regulation of cytokine production	6	0.6741573033707865	0.042286263453810057	ENSG00000117586, ENSG00000258227, ENSG00000112116, ENSG00000026950, ENSG00000171522, ENSG00000114455	532	70	19453	3.134210526315789	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0061098~positive regulation of protein tyrosine kinase activity	4	0.44943820224719105	0.043704985802383335	ENSG00000132535, ENSG00000087589, ENSG00000150337, ENSG00000157368	532	29	19453	5.043557168784029	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007585~respiratory gaseous exchange	4	0.44943820224719105	0.043704985802383335	ENSG00000127364, ENSG00000175564, ENSG00000153802, ENSG00000168878	532	29	19453	5.043557168784029	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	9	1.0112359550561798	0.044100641910139855	ENSG00000038427, ENSG00000111846, ENSG00000109163, ENSG00000108924, ENSG00000048462, ENSG00000120156, ENSG00000147789, ENSG00000106333, ENSG00000105991	532	144	19453	2.285361842105263	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007399~nervous system development	19	2.134831460674157	0.04460236837159883	ENSG00000135407, ENSG00000132535, ENSG00000077943, ENSG00000113248, ENSG00000112246, ENSG00000197479, ENSG00000158555, ENSG00000137872, ENSG00000168314, ENSG00000075290, ENSG00000187372, ENSG00000120324, ENSG00000169752, ENSG00000089820, ENSG00000120328, ENSG00000124766, ENSG00000147852, ENSG00000290894, ENSG00000168779	532	425	19453	1.634705882352941	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007200~phospholipase C-activating G-protein coupled receptor signaling pathway	7	0.7865168539325843	0.04568812523138277	ENSG00000169403, ENSG00000050628, ENSG00000138193, ENSG00000123901, ENSG00000147246, ENSG00000113389, ENSG00000142511	532	95	19453	2.694321329639889	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030518~intracellular steroid hormone receptor signaling pathway	3	0.33707865168539325	0.047546172298176155	ENSG00000196482, ENSG00000119715, ENSG00000140009	532	13	19453	8.43825910931174	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007129~synapsis	4	0.44943820224719105	0.04760908725954619	ENSG00000145700, ENSG00000057468, ENSG00000179008, ENSG00000168070	532	30	19453	4.875438596491228	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001935~endothelial cell proliferation	4	0.44943820224719105	0.04760908725954619	ENSG00000171812, ENSG00000144810, ENSG00000120156, ENSG00000143125	532	30	19453	4.875438596491228	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	13	1.4606741573033708	0.04801543540738279	ENSG00000173376, ENSG00000113389, ENSG00000134215, ENSG00000021645, ENSG00000118257, ENSG00000171812, ENSG00000143369, ENSG00000144810, ENSG00000079385, ENSG00000189377, ENSG00000166825, ENSG00000120156, ENSG00000143125	532	255	19453	1.8641382868937046	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051056~regulation of small GTPase mediated signal transduction	8	0.8988764044943821	0.049931262319558176	ENSG00000214944, ENSG00000101977, ENSG00000196220, ENSG00000137727, ENSG00000089820, ENSG00000031081, ENSG00000134215, ENSG00000154358	532	122	19453	2.3977566867989646	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0048839~inner ear development	5	0.5617977528089888	0.05011458636482034	ENSG00000119715, ENSG00000121905, ENSG00000139292, ENSG00000105991, ENSG00000092969	532	51	19453	3.584881320949432	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006367~transcription initiation from RNA polymerase II promoter	5	0.5617977528089888	0.05011458636482034	ENSG00000196482, ENSG00000122728, ENSG00000119715, ENSG00000140009, ENSG00000109819	532	51	19453	3.584881320949432	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007268~chemical synaptic transmission	13	1.4606741573033708	0.050553376963885205	ENSG00000176198, ENSG00000179841, ENSG00000132535, ENSG00000197479, ENSG00000164061, ENSG00000134489, ENSG00000145888, ENSG00000121764, ENSG00000187372, ENSG00000120324, ENSG00000120327, ENSG00000147246, ENSG00000272674	532	257	19453	1.8496313741552324	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1904306~positive regulation of gastro-intestinal system smooth muscle contraction	2	0.22471910112359553	0.05384938461901457	ENSG00000134548, ENSG00000169403	532	2	19453	36.565789473684205	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	19	2.134831460674157	0.054457301801784805	ENSG00000050628, ENSG00000095303, ENSG00000104856, ENSG00000112116, ENSG00000131471, ENSG00000265972, ENSG00000171522, ENSG00000134489, ENSG00000157368, ENSG00000117586, ENSG00000143369, ENSG00000169403, ENSG00000163661, ENSG00000162594, ENSG00000144802, ENSG00000163701, ENSG00000091106, ENSG00000141434, ENSG00000142511	532	436	19453	1.5934633027522935	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0008272~sulfate transport	3	0.33707865168539325	0.05449038368285132	ENSG00000147606, ENSG00000164707, ENSG00000091137	532	14	19453	7.8355263157894735	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051649~establishment of localization in cell	7	0.7865168539325843	0.05831853481250814	ENSG00000107611, ENSG00000111834, ENSG00000184144, ENSG00000188596, ENSG00000138823, ENSG00000132681, ENSG00000197748	532	101	19453	2.5342626367899945	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007131~reciprocal meiotic recombination	4	0.44943820224719105	0.06030101297331193	ENSG00000057468, ENSG00000182185, ENSG00000165181, ENSG00000119684	532	33	19453	4.432216905901116	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0018023~peptidyl-lysine trimethylation	3	0.33707865168539325	0.06176525348130529	ENSG00000214756, ENSG00000139780, ENSG00000139160	532	15	19453	7.313157894736841	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006898~receptor-mediated endocytosis	6	0.6741573033707865	0.06203297334210188	ENSG00000107611, ENSG00000081479, ENSG00000260314, ENSG00000150337, ENSG00000147852, ENSG00000168702	532	78	19453	2.812753036437247	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007165~signal transduction	46	5.168539325842696	0.0639540829555988	ENSG00000179841, ENSG00000240720, ENSG00000132535, ENSG00000180353, ENSG00000196220, ENSG00000136939, ENSG00000137727, ENSG00000242689, ENSG00000204671, ENSG00000171561, ENSG00000031081, ENSG00000196935, ENSG00000075290, ENSG00000171459, ENSG00000079385, ENSG00000150637, ENSG00000160097, ENSG00000089820, ENSG00000140009, ENSG00000100302, ENSG00000120156, ENSG00000122477, ENSG00000147852, ENSG00000142961, ENSG00000134548, ENSG00000163606, ENSG00000113448, ENSG00000198774, ENSG00000113389, ENSG00000175356, ENSG00000150337, ENSG00000021645, ENSG00000110031, ENSG00000070190, ENSG00000145888, ENSG00000117586, ENSG00000189045, ENSG00000143369, ENSG00000166825, ENSG00000258227, ENSG00000226979, ENSG00000048462, ENSG00000083290, ENSG00000162745, ENSG00000101265, ENSG00000143125	532	1307	19453	1.2869367374058711	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032729~positive regulation of interferon-gamma production	6	0.6741573033707865	0.0648123264416556	ENSG00000117586, ENSG00000162594, ENSG00000150637, ENSG00000113448, ENSG00000226979, ENSG00000026950	532	79	19453	2.7771485676215852	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006590~thyroid hormone generation	3	0.33707865168539325	0.06934763149876963	ENSG00000105641, ENSG00000147606, ENSG00000211448	532	16	19453	6.8560855263157885	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0043330~response to exogenous dsRNA	4	0.44943820224719105	0.06954832286716932	ENSG00000147873, ENSG00000121361, ENSG00000162944, ENSG00000100906	532	35	19453	4.178947368421053	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050873~brown fat cell differentiation	4	0.44943820224719105	0.06954832286716932	ENSG00000112769, ENSG00000211448, ENSG00000145287, ENSG00000109819	532	35	19453	4.178947368421053	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071526~semaphorin-plexin signaling pathway	4	0.44943820224719105	0.07439770234492646	ENSG00000170381, ENSG00000012171, ENSG00000075213, ENSG00000137872	532	36	19453	4.062865497076023	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0035865~cellular response to potassium ion	3	0.33707865168539325	0.07721538083518784	ENSG00000132535, ENSG00000138380, ENSG00000177807	532	17	19453	6.4527863777089784	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045778~positive regulation of ossification	3	0.33707865168539325	0.07721538083518784	ENSG00000175356, ENSG00000143199, ENSG00000092969	532	17	19453	6.4527863777089784	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060412~ventricular septum morphogenesis	4	0.44943820224719105	0.07939271496102476	ENSG00000117707, ENSG00000124766, ENSG00000185008, ENSG00000092969	532	37	19453	3.9530583214793737	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010811~positive regulation of cell-substrate adhesion	4	0.44943820224719105	0.07939271496102476	ENSG00000107742, ENSG00000144810, ENSG00000154175, ENSG00000173376	532	37	19453	3.9530583214793737	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0002891~positive regulation of immunoglobulin mediated immune response	2	0.22471910112359553	0.07967869811202911	ENSG00000117586, ENSG00000150637	532	3	19453	24.37719298245614	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0061036~positive regulation of cartilage development	3	0.33707865168539325	0.08534733996810862	ENSG00000260428, ENSG00000110693, ENSG00000134532	532	18	19453	6.094298245614035	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007605~sensory perception of sound	9	1.0112359550561798	0.08542867496059973	ENSG00000109927, ENSG00000179520, ENSG00000204248, ENSG00000091137, ENSG00000184564, ENSG00000081479, ENSG00000187416, ENSG00000105991, ENSG00000166866	532	166	19453	1.9824825618262525	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007218~neuropeptide signaling pathway	7	0.7865168539325843	0.08924848282384318	ENSG00000145888, ENSG00000166863, ENSG00000121764, ENSG00000226306, ENSG00000123901, ENSG00000131096, ENSG00000119973	532	113	19453	2.2651374010246856	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0015718~monocarboxylic acid transport	3	0.33707865168539325	0.09372328617986965	ENSG00000108932, ENSG00000111181, ENSG00000010379	532	19	19453	5.773545706371191	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007413~axonal fasciculation	3	0.33707865168539325	0.09372328617986965	ENSG00000184144, ENSG00000075213, ENSG00000176749	532	19	19453	5.773545706371191	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0050852~T cell receptor signaling pathway	8	0.8988764044943821	0.09452719897533357	ENSG00000144802, ENSG00000111801, ENSG00000113448, ENSG00000164010, ENSG00000026950, ENSG00000134258, ENSG00000114455, ENSG00000187889	532	142	19453	2.0600444773906594	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001580~detection of chemical stimulus involved in sensory perception of bitter taste	4	0.44943820224719105	0.09521300221185224	ENSG00000127362, ENSG00000127364, ENSG00000257138, ENSG00000127366	532	40	19453	3.6565789473684207	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007018~microtubule-based movement	6	0.6741573033707865	0.09633070805322612	ENSG00000179532, ENSG00000197653, ENSG00000152763, ENSG00000226650, ENSG00000174844, ENSG00000162643	532	89	19453	2.465109402720284	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006814~sodium ion transport	6	0.6741573033707865	0.09984506005670467	ENSG00000105641, ENSG00000179520, ENSG00000164707, ENSG00000132681, ENSG00000164037, ENSG00000162753	532	90	19453	2.4377192982456135	1.0	1.0	1.0
