ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0030490	maturation of SSU-rRNA	32/4039	50/17020	1.58619057198046e-09	1.02751755578608e-07	8.47140006309787e-08	TSR3/RIOK2/NOP14/SNU13/ERCC2/RPS16/RPS19/UTP25/RIOK1/RPP40/NGDN/NOL11/UTP3/UTP4/RPS8/ABT1/DHX37/TSR2/SLX9/RPS14/DCAF13/BMS1/RPS21/RRS1/MRPS11/TBL3/NOP9/WDR46/RPS28/PWP2/GTF2H5/DDX52	32
BP	GO:0009141	nucleoside triphosphate metabolic process	54/4039	107/17020	1.66164055923413e-09	1.06518083349238e-07	8.78191611349618e-08	CTPS2/SPHK2/GNAI3/RHOA/ENO1/ATP5F1D/GTPBP1/SAMHD1/NME3/ANTKMT/TGFB1/IMPDH1/ATP5F1B/ATP6V1A/DGUOK/ATP5PB/ATP5F1E/DMAC2L/ITPA/RAN/NUDT15/UCK2/GUK1/PARP1/AK3/ATP5F1A/ATP5MC3/ATP5PF/FLCN/PINK1/ATP5MC1/CMPK1/VCP/STOML2/ATP5F1C/ATP5MG/ATP5PD/DTYMK/ATP5ME/MFN1/CTPS1/SMPDL3A/TYMS/DCTPP1/ATP6V0C/UCKL1/OPA1/ATP6/TMSB4X/ATP8/NME1/ATP5MF/ATP5PO/NME2	54
BP	GO:0035966	response to topologically incorrect protein	71/4039	156/17020	1.79654212540768e-09	1.13978559172772e-07	9.39699733528488e-08	ERP44/BAK1/CUL3/HSPA5/JKAMP/HERPUD1/TM7SF3/ABCA7/TRAM1/RNF126/DERL2/HSP90AA1/DNAJA1/TMED2/BAX/HSP90AB1/DERL3/XBP1/DNAJC3/STUB1/HSPB1/CREB3/WFS1/HSPA8/HSPA9/AUP1/HSPE1/MFN2/HSPH1/SERP1/CLU/HSPA2/SDF2L1/ATF4/DNAJB9/SELENOS/DNAJB1/EIF2S1/OS9/ABCB10/UGGT1/TOR1B/TOR1A/DERL1/RNF185/TMBIM6/MBTPS1/UBXN4/HSPD1/MANF/DNAJB12/SERPINH1/NGLY1/BAG3/HSPB8/BCL2L11/HSPA13/UBE2J2/STT3B/VCP/HSPA6/CREB3L2/HSF1/PTPN1/ERO1A/DAXX/RNF5/HSPA1B/BAG6/RACK1/ATF6B	71
BP	GO:0051236	establishment of RNA localization	72/4039	159/17020	1.81962615785285e-09	1.14265095667617e-07	9.4206209246517e-08	UPF1/ZC3H3/NSUN2/THOC3/NDC1/YBX1/NUP133/IGF2BP2/NCBP3/NUP37/SEH1L/RTRAF/KHSRP/ALKBH5/NUP50/AAAS/NUP188/PABPN1/RAE1/NXT2/NUTF2/NUP93/CASC3/NUP88/SUPT6H/SRSF3/MRPL18/QKI/NCBP2/SRSF7/SMG7/ENY2/KHDRBS1/FYTTD1/HNRNPA2B1/DDX39A/TST/THOC6/NUP210/RAN/EIF5A/HNRNPA1/FLOT1/SSB/G3BP2/EIF4A3/POLR2D/CETN2/SEC13/IGF2BP1/CHTOP/NXF1/MAGOH/TGFBR2/THOC7/SENP2/SLBP/NOL6/SNUPN/HNRNPA3/TOMM20/CKAP5/NPM1/ALYREF/HSF1/POM121/MYO1C/ARC/SMG5/EIF5AL1/RBM8A/POM121C	72
BP	GO:0044772	mitotic cell cycle phase transition	148/4039	402/17020	1.87053884008594e-09	1.16275717392817e-07	9.58638725062651e-08	MAD1L1/FBXL3/PKD1/ANLN/TACC3/BID/SPAST/FHL1/CUL3/SPDL1/CUL1/RIOK2/SIRT2/TRIP13/CHFR/GTSE1/DNM2/NDC80/ABCB1/AURKA/ANAPC5/PSME1/CDC23/CDC7/CDC34/FBXO7/CDKN3/APEX1/PSME2/CDC25B/CHMP4B/PIM2/CDK16/GSPT1/RBL2/RAB11A/NBN/ERCC2/FZR1/NOP53/BABAM1/CASP2/FBXL15/CCNY/UBE2S/ZPR1/ANAPC15/FOXM1/CCND3/TTK/IK/CCNG1/RPL24/EIF4G1/MAD2L2/MIIP/SYF2/CENPF/RPA2/KIF14/KHDRBS1/ZWINT/CDK2/CKS2/CDKN1A/DLGAP5/HSPA2/ARPP19/CDKN2D/CDC16/PSME3/CCNB1/ANXA1/RINT1/CDK4/ESPL1/FBXL8/KLF4/RPS6/TMEM14B/RDX/TMOD3/CENPE/PPP3CA/RB1/CUL4A/TP53/ANAPC11/BRD4/APP/AKT1/ENSA/CALM2/DYNC1LI1/CTDSPL/CCNA2/MEPCE/CHMP7/CDKN2A/NACC2/ITGB1/LATS2/ZFP36L2/BUB3/KDM8/BUB1B/CCNB2/CDC25C/NAE1/CALM3/PRMT2/DBF4B/RPL26/CCNF/ERCC3/TPRA1/MAD2L1/CHMP4C/RAD21/CDK5/ZFYVE19/PLK1/CDT1/CDK2AP2/DDB1/MECP2/BUB1/CDK1/TRIAP1/PHF8/ZWILCH/UBE2C/AURKB/RCC2/RCC1/LSM10/IQGAP3/FOXO4/BRCC3/EIF4EBP1/KANK2/TFDP1/CALM1/LCMT1/PPME1/PHB2/DDX3X/PRKDC	148
BP	GO:0062197	cellular response to chemical stress	122/4039	316/17020	1.93843638788002e-09	1.19291375310137e-07	9.83501409429654e-08	BAD/PDK2/MGST1/FYN/PPP5C/GLRX2/VRK2/MAPK9/YBX3/TMEM161A/SIRT2/XRCC5/KEAP1/NFE2L1/SLC25A24/AKR1B1/DNAJA1/PXN/SIRT1/MAPK1/FBXO7/TSPO/GSKIP/APEX1/DHRS2/STK24/MAPK3/STX4/GSR/CAV1/CHCHD2/HSPB1/MAPK8/PPIF/CAMKK2/PDCD10/ECT2/LANCL1/STK25/ERRFI1/PARK7/HDAC1/SFPQ/ARHGEF2/PRDX1/STAU1/SERPINB6/SLC25A23/ROMO1/PRDX5/BECN1/TRAP1/ATF4/SESN2/SELENOS/PCNA/AGAP3/EIF2S1/STK26/ETS1/UBQLN1/ANXA1/CAB39/TXN/KLF4/RIPK1/CYP1B1/TPM1/TP53/SOD1/AKT1/MCL1/PARP1/ARL6IP5/SNCA/NONO/SIGMAR1/RPS3/PTPRK/NR4A2/AIFM1/PINK1/ATP13A2/G6PD/TBC1D24/SELENON/PRKCD/GPX8/CASP3/FXN/PRDX3/MAPK7/STAT6/PRDX2/CTNNB1/LETM1/CDK1/LRRC8C/RELA/ZNF622/CCS/ATP2A2/MSRA/SPHK1/PLEC/PTPN11/PRKRA/NQO1/HSF1/P4HB/PPIA/XRCC6/HDAC2/VKORC1L1/DAPK1/HSPA1B/RACK1/DDX3X/DHFR/GPX1/NME2/ETV5	122
BP	GO:0007006	mitochondrial membrane organization	56/4039	113/17020	1.99325674703953e-09	1.21450515062191e-07	1.00130250346332e-07	GCLC/BAD/SLC25A5/BID/BAK1/HSP90AA1/BAX/TMEM14A/TIMM13/TOMM22/SAMM50/PDCD5/TIMM50/GSK3A/MAPK8/PPIF/HSPA9/MFN2/ALKBH7/ROMO1/TIMM8A/ATP5IF1/TIMM10B/IMMT/TIMM10/NMT1/RHOT2/TP53/SNCA/DYNLT1/TIMM8B/SLC25A4/BCL2L11/OXA1L/PINK1/THEM4/CHCHD6/CALM3/VDAC2/GHITM/ACAA2/LETM1/MFN1/MTX1/MICOS10/CNP/MICOS13/TIMM22/NDUFA13/FZD9/CALM1/OPA1/SLC35F6/RTL10/CHCHD10/RCC1L	56
BP	GO:0009260	ribonucleotide biosynthetic process	78/4039	178/17020	2.5287904245459e-09	1.52539768462094e-07	1.25761880845542e-07	AK2/PDK2/ELOVL5/CTPS2/SPHK2/ELOVL1/ACSL4/ENO1/ACAT1/DLD/ACOT7/ATP5F1D/TECR/SLC25A1/NME3/ANTKMT/TGFB1/GCDH/IMPDH1/ATP5F1B/ATP6V1A/DGUOK/AMPD2/ATP5PB/ELOVL4/ATP5F1E/DMAC2L/PAICS/PPT1/ACLY/PDHA1/ATIC/PAPSS1/MPC2/UCK2/GUK1/PARP1/SNCA/AK3/HSD17B12/DLAT/ACSL1/ATP5F1A/ATP5MC3/ATP5PF/FLCN/SLC26A2/SLC35B2/PANK4/PINK1/ATP5MC1/ADCY9/CMPK1/VCP/STOML2/ATP5F1C/HPRT1/ATP5MG/ATP5PD/PDHB/ATP5ME/CTPS1/ADCY6/PFAS/UPP1/ATP6V0C/ELOVL2/UCKL1/ATP6/APRT/TMSB4X/HACD2/PPT2/ATP8/NME1/ATP5MF/ATP5PO/NME2	78
BP	GO:2001234	negative regulation of apoptotic signaling pathway	91/4039	218/17020	2.5530705478706e-09	1.52539768462094e-07	1.25761880845542e-07	GCLC/SLC25A5/FYN/ZMYND11/BID/GCLM/CD44/CTNNA1/HERPUD1/YBX3/TMEM161A/GNAI3/ENO1/GSTP1/CTTN/DNAJA1/BAX/ZC3HC1/TMEM14A/SIRT1/XBP1/PSMD10/MAZ/PIH1D1/MEIS3/HSPB1/TGFBR1/CREB3/PPIF/WFS1/GNAI2/IL1A/PARK7/HDAC1/ARHGEF2/TXNDC12/CLU/TRAP1/CDKN2D/PSME3/SELENOS/LGALS3/RIPK1/YAP1/ITGAV/TMBIM6/RB1/ARRB2/AKT1/MCL1/NONO/HYOU1/NR4A2/FAIM/PINK1/CCAR2/LMNA/SYVN1/PEA15/HMGB2/FXN/DDIAS/VDAC2/GHITM/MAPK7/ACAA2/PRDX2/CTNNB1/BMI1/PRELID1/RNF34/TRIAP1/QARS1/RELA/GRINA/PTTG1IP/NDUFA13/TAF9B/FZD9/NOC2L/PPIA/PTPN1/OPA1/HSPA1B/NDUFS3/SLC35F6/DDX3X/MAGEA3/GPX1/TAF9/AATF	91
BP	GO:0032543	mitochondrial translation	42/4039	76/17020	3.17025262792026e-09	1.87593602617512e-07	1.54662122131333e-07	MRPL43/GATB/MRPS35/IARS2/MRPS18A/SARS2/C1QBP/MRPL51/MRPL2/MRPS27/MRPS15/MRPS14/MTIF3/MRPS2/AARS2/MRPS7/MRPS12/MRPL47/UQCC2/MRPS28/MTG1/RPUSD3/GFM2/RPUSD4/MRPL16/TRUB2/MRPL58/CHCHD1/MRPL52/MRPL57/MRPS11/SHMT2/NGRN/COA3/MRPS18B/MRPL23/MRPS17/MRPS6/MPV17L2/GATC/MRPS21/RCC1L	42
BP	GO:0009144	purine nucleoside triphosphate metabolic process	45/4039	84/17020	3.31500504599199e-09	1.94290867171759e-07	1.60183702472996e-07	SPHK2/GNAI3/RHOA/ENO1/ATP5F1D/GTPBP1/SAMHD1/NME3/ANTKMT/TGFB1/IMPDH1/ATP5F1B/ATP6V1A/DGUOK/ATP5PB/ATP5F1E/DMAC2L/ITPA/RAN/NUDT15/GUK1/PARP1/AK3/ATP5F1A/ATP5MC3/ATP5PF/FLCN/PINK1/ATP5MC1/VCP/STOML2/ATP5F1C/ATP5MG/ATP5PD/ATP5ME/MFN1/ATP6V0C/OPA1/ATP6/TMSB4X/ATP8/NME1/ATP5MF/ATP5PO/NME2	45
BP	GO:0006997	nucleus organization	62/4039	132/17020	4.17457984472253e-09	2.4236192796625e-07	1.99816036261793e-07	PAFAH1B1/SPAST/NDC1/PSME4/SIRT2/NUP133/BAZ2A/CHMP2B/ZMPSTE24/SEH1L/CHMP5/NSFL1C/SRPK1/SIRT1/SUN2/CHMP4B/SUV39H1/EMD/NUP93/DMPK/RPS19/ZPR1/RTN4/KDM3A/TARDBP/EMG1/NECTIN2/ETS1/GOLM1/TOR1B/TOR1A/NUMA1/SERBP1/TOR1AIP1/DYRK3/CHMP7/SMARCA5/PRKCA/LMNA/PYGO2/HMGB2/CHMP4C/SUN1/NOLC1/NDEL1/TMEM170A/PLK1/SF1/REEP4/CDK1/TMEM43/PHF8/LEMD3/CTDNEP1/CHMP6/ANKLE2/PLEC/RCC1/PITPNB/PHF2/DCTN1/UBXN2B	62
BP	GO:0090150	establishment of protein localization to membrane	102/4039	255/17020	4.59417367554752e-09	2.59779281951388e-07	2.14175827276344e-07	SEC62/FYN/BID/SEC63/HSPA5/VAMP3/SEC61A1/TRAM2/TRAM1/GRIPAP1/VPS35/RAB7A/HSP90AA1/RAB10/BAX/TIMM13/GGA1/MICALL1/TOMM22/SAMM50/SRP54/CHMP4B/GGA2/CSK/RAB11A/SGTA/PDCD5/ATP13A1/SEC61B/MAPK8/CCDC47/RAB34/KRT18/GOLPH3/GORASP1/SSR3/SPTBN1/GORASP2/ITGB1BP1/SSR1/EMC3/ROMO1/TIMM8A/EMC1/EMC6/EMC4/EMC8/TIMM10B/INPP5K/SEC61G/EMC7/TIMM10/NMT1/SDCBP/PREPL/SRP14/NPC1/SRP9/STOM/TIMM8B/RILPL2/ZDHHC7/OXA1L/CALM3/EMC10/PEX19/SSR2/PRKCI/ZDHHC3/CDK5/STX3/RAB8A/YIF1B/SRP68/VPS37C/RAB31/MFF/MMGT1/ARL6IP1/CLSTN1/PRNP/HRAS/ZDHHC14/TIMM22/ZDHHC20/SCRIB/SRPRA/ZDHHC23/CIB1/RAB11B/NDUFA13/ZDHHC9/NACA/MYO1C/GET3/TCAF1/CALM1/GDI1/BAG6/RACK1/VAMP2/GET4	102
BP	GO:0015985	energy coupled proton transport, down electrochemical gradient	20/4039	25/17020	4.60122550092643e-09	2.59779281951388e-07	2.14175827276344e-07	ATP5F1D/ANTKMT/ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/ATP5F1A/ATP5MC3/ATP5PF/ATP5MC1/STOML2/ATP5F1C/ATP5MG/ATP5PD/ATP5ME/ATP6V0C/ATP6/ATP8/ATP5MF/ATP5PO	20
BP	GO:0015986	ATP synthesis coupled proton transport	20/4039	25/17020	4.60122550092643e-09	2.59779281951388e-07	2.14175827276344e-07	ATP5F1D/ANTKMT/ATP5F1B/ATP6V1A/ATP5PB/ATP5F1E/ATP5F1A/ATP5MC3/ATP5PF/ATP5MC1/STOML2/ATP5F1C/ATP5MG/ATP5PD/ATP5ME/ATP6V0C/ATP6/ATP8/ATP5MF/ATP5PO	20
BP	GO:0045727	positive regulation of translation	61/4039	130/17020	5.82334281752329e-09	3.25789560900349e-07	2.68598204597725e-07	VIM/YBX3/ELAVL1/PKM/RHOA/PABPC1/JMJD4/CIRBP/MAPK1/RBM3/DNAJC3/MAPK3/EIF3E/C1QBP/EIF4G2/TENT4A/MRPS27/EIF4G1/SERP1/KHDRBS1/RPL5/KRT17/FXR2/NSUN5/EIF2S3/EIF5A/CDK4/UQCC2/HNRNPD/EIF4A3/POLR2D/EIF2B5/CDC123/LARP1/RPUSD3/PINK1/LARP4/RPL26/RPUSD4/METTL3/TRUB2/EEF2/POLR2G/CNBP/PYM1/RPS9/PAIP1/RPS6KB2/NPM1/NGRN/COA3/YTHDF3/RPS4X/MTOR/DDX3X/EIF6/EIF5AL1/PRKDC/MPV17L2/CCL5/RCC1L	61
BP	GO:0006913	nucleocytoplasmic transport	114/4039	295/17020	6.12246619818598e-09	3.34808673386677e-07	2.76034039601763e-07	UPF1/PKD1/RANBP3/NSUN2/THOC3/RIOK2/NDC1/TNPO3/IPO5/ELAVL1/HYAL2/NUP133/PRKACA/TNPO1/RBM22/MAVS/ALKBH5/NUP50/AAAS/NUP188/HSP90AB1/MAPK1/RANGAP1/DESI1/PABPN1/RAE1/NXT2/EMD/NUTF2/NUP93/TSC2/TGFB1/TNPO2/SUFU/NUP88/YWHAE/RANGRF/SUPT6H/HTATIP2/ZPR1/MAPK14/SRSF3/HSPA9/KPNA1/ECT2/NCBP2/RPS15/SUMO1/PARK7/SMG7/IPO13/ENY2/TARDBP/KHDRBS1/FYTTD1/HNRNPA2B1/DDX39A/CSE1L/CDKN1A/RPL23/SMO/XPO7/TRIM28/THOC6/RAN/IPO8/MDFIC/HNRNPA1/TXN/ANP32B/SSB/PPP3CA/ANP32A/TP53/AKT1/POLR2D/NOTCH1/BAG3/HEATR3/SEC13/CHTOP/LMNA/NXF1/THOC7/PRKCD/ABCE1/CDK5/SYK/NOL6/NOLC1/AHCYL1/PKIG/SNUPN/CDK1/SIX2/HDAC3/JUP/RRS1/CALR/PTPN11/NPM1/KPNA2/PTTG1IP/ALYREF/PPP1CC/POM121/FLNA/NOP9/SMG5/IPO7/PHB2/PPP3R1/EIF6/POM121C	114
BP	GO:0051169	nuclear transport	114/4039	295/17020	6.12246619818598e-09	3.34808673386677e-07	2.76034039601763e-07	UPF1/PKD1/RANBP3/NSUN2/THOC3/RIOK2/NDC1/TNPO3/IPO5/ELAVL1/HYAL2/NUP133/PRKACA/TNPO1/RBM22/MAVS/ALKBH5/NUP50/AAAS/NUP188/HSP90AB1/MAPK1/RANGAP1/DESI1/PABPN1/RAE1/NXT2/EMD/NUTF2/NUP93/TSC2/TGFB1/TNPO2/SUFU/NUP88/YWHAE/RANGRF/SUPT6H/HTATIP2/ZPR1/MAPK14/SRSF3/HSPA9/KPNA1/ECT2/NCBP2/RPS15/SUMO1/PARK7/SMG7/IPO13/ENY2/TARDBP/KHDRBS1/FYTTD1/HNRNPA2B1/DDX39A/CSE1L/CDKN1A/RPL23/SMO/XPO7/TRIM28/THOC6/RAN/IPO8/MDFIC/HNRNPA1/TXN/ANP32B/SSB/PPP3CA/ANP32A/TP53/AKT1/POLR2D/NOTCH1/BAG3/HEATR3/SEC13/CHTOP/LMNA/NXF1/THOC7/PRKCD/ABCE1/CDK5/SYK/NOL6/NOLC1/AHCYL1/PKIG/SNUPN/CDK1/SIX2/HDAC3/JUP/RRS1/CALR/PTPN11/NPM1/KPNA2/PTTG1IP/ALYREF/PPP1CC/POM121/FLNA/NOP9/SMG5/IPO7/PHB2/PPP3R1/EIF6/POM121C	114
BP	GO:0007346	regulation of mitotic cell cycle	155/4039	432/17020	6.14777057079859e-09	3.34808673386677e-07	2.76034039601763e-07	MAD1L1/POLDIP2/PAFAH1B1/CDK11A/PKD1/ANLN/BID/FHL1/TIMP2/CUL3/SPDL1/RIOK2/INTS13/SIRT2/TRIP13/CHFR/GTSE1/NDC80/ZMPSTE24/AURKA/ANAPC5/MAEA/MAP3K20/PSME1/CDC23/MSH2/SIRT1/CDC7/FBXO7/TTLL12/PRMT5/LGMN/APEX1/PSME2/CDC25B/PIM2/RBL2/RAB11A/NBN/ERCC2/FZR1/TGFB1/NOP53/BABAM1/CASP2/DUSP3/YWHAE/SLC9A3R1/ANAPC15/CCND3/TTK/IK/EIF4G1/IL1A/MAD2L2/MIIP/SYF2/NEK2/CENPF/RPA2/KIF14/ZWINT/CDK2/CKS2/USP22/CDKN1A/DLGAP5/HSPA2/PIN1/CDC16/PSME3/CCNB1/ANXA1/RINT1/CDK4/ESPL1/KLF4/TMEM14B/SDCBP/RDX/TMOD3/CENPE/RB1/CUL4A/IQGAP1/TP53/ANAPC11/BRD4/APP/AKT1/DYNC1LI1/CTDSPL/MEPCE/NACC2/MKI67/NEK7/ZFP36L2/PRKCA/BUB3/BUB1B/CDC25C/FBXW5/NAE1/PRMT2/DBF4B/RPL26/LRP5/ERCC3/TPRA1/MAD2L1/CHMP4C/RAD21/DYNLT3/ZFYVE19/PLK1/CDT1/DAPK3/CDK2AP2/DDB1/CTNNB1/MECP2/BUB1/CDK1/TRIAP1/MUS81/CKS1B/STAT5B/ZWILCH/ANGEL2/UBE2C/AURKAIP1/FOXG1/SPHK1/AURKB/RCC2/PTPN11/RCC1/SCRIB/LSM10/FOXO4/CDCA2/HSF1/BRCC3/EIF4EBP1/KANK2/EME2/TFDP1/PIM3/LCMT1/PHB2/DDX3X/PDXP/CDK11B/PRKDC/AATF	155
BP	GO:0051084	'de novo' posttranslational protein folding	25/4039	36/17020	8.11189125703195e-09	4.37899813998023e-07	3.61027847265873e-07	HSPA5/ST13/BAG1/HSPA8/PTGES3/HSPA9/HSPE1/HSPH1/HSPA2/SDF2L1/DNAJB1/SDF2/UGGT1/TOR1B/TOR1A/DNAJB12/HSPA13/TOR2A/CCT2/DNAJC7/HSPA6/GAK/SELENOF/ERO1A/HSPA1B	25
BP	GO:0009205	purine ribonucleoside triphosphate metabolic process	42/4039	78/17020	8.98838135077516e-09	4.8099564202322e-07	3.96558335109714e-07	SPHK2/GNAI3/RHOA/ENO1/ATP5F1D/GTPBP1/NME3/ANTKMT/TGFB1/IMPDH1/ATP5F1B/ATP6V1A/DGUOK/ATP5PB/ATP5F1E/DMAC2L/ITPA/RAN/PARP1/AK3/ATP5F1A/ATP5MC3/ATP5PF/FLCN/PINK1/ATP5MC1/VCP/STOML2/ATP5F1C/ATP5MG/ATP5PD/ATP5ME/MFN1/ATP6V0C/OPA1/ATP6/TMSB4X/ATP8/NME1/ATP5MF/ATP5PO/NME2	42
BP	GO:0042776	mitochondrial ATP synthesis coupled proton transport	16/4039	18/17020	9.14506106281946e-09	4.85161256729232e-07	3.99992688954535e-07	ATP5F1D/ANTKMT/ATP5F1B/ATP5PB/ATP5F1E/ATP5F1A/ATP5PF/STOML2/ATP5F1C/ATP5MG/ATP5PD/ATP5ME/ATP6/ATP8/ATP5MF/ATP5PO	16
BP	GO:1902903	regulation of supramolecular fiber organization	135/4039	367/17020	1.01706449039974e-08	5.34958536232481e-07	4.41048209062237e-07	FKBP4/TAC1/TENM1/SPAST/TMSB10/CAPG/NCKAP1/RHOA/PFN2/SPTB/GBA2/WDR1/FERMT2/ADD2/CAPZB/CTTN/ADD1/TPX2/ARHGAP28/PXN/PPM1F/PFDN4/MAPRE1/ARHGEF7/COTL1/TJP1/ARHGEF18/MTPN/WASL/TGFBR1/TESK1/GIT1/PFN1/RANGRF/HSPA8/ARPC3/WASF1/PFDN1/DBN1/ACTR3/SPTBN1/PARK7/CAPZA1/ARHGEF2/STMN1/CCN2/ITGB1BP1/CLU/VASP/DSTN/CDC42EP1/FGF13/COLGALT1/SNX9/MAP1S/MAP1B/RHPN2/ARFIP2/INPP5K/SWAP70/PSRC1/ROCK2/CKAP2/RAC1/TMOD1/NUMA1/RDX/ACTR2/ARL3/TMOD3/AP1AR/RB1/TPM1/KATNB1/SMAD4/APP/PFDN2/HAX1/ARF1/SNCA/GSN/RPS3/TWF1/RHOC/VBP1/TMSB15A/F11R/CARMIL2/ARPC5/CDC42EP3/ARPC2/PRKCD/F2RL1/WASHC5/CFL2/ARF6/DAPK3/MLST8/MECP2/WASHC2C/CORO1B/SSH3/CKAP5/BAIAP2/FLII/GRB2/MYADM/PAK2/ACTG1/CIB1/DRG1/NF2/ARAP1/EVL/FLNA/GMFB/SPTAN1/S100A10/OCLN/MYO1C/MTOR/CAPZA2/PFDN6/HSPA1B/TRIM27/DCTN1/TMSB4X/ARL2/GPX1/PDXP/ARPC4/ARPIN/TWF2/BRK1/CYFIP1	135
BP	GO:0042326	negative regulation of phosphorylation	137/4039	374/17020	1.07276639303118e-08	5.5947494768762e-07	4.61260839822508e-07	PPP5C/BAK1/DTNBP1/PIK3CB/WNK1/IPO5/HYAL2/SIRT2/TSG101/DNAJC10/FBLN1/GSTP1/DNAJA1/TMED2/BAX/RTRAF/DYNLL1/SIRT1/PPM1F/FBXO7/GSKIP/DNAJC3/TSC2/CSK/CACTIN/TGFB1/PPP2R1A/FKBP8/CADM4/CAV1/GRB10/HSPB1/TESK1/SH3GL2/DVL1/GIT1/DUSP3/PRKAR1A/CHORDC1/CBL/CORO1C/PPP2R5D/DUSP22/HMGCR/MACROH2A1/PRKAR2A/NPRL2/EIF4G1/ERRFI1/PARK7/GADD45A/ITGB1BP1/TARDBP/PKN1/PMEPA1/CDKN1A/PRKRIP1/CDKN2D/AJUBA/SNX6/MLLT1/INPP5K/EPHB2/MEN1/CCNB1/MICAL1/PWP1/SMAD6/TARBP2/RB1/WARS1/NCOR1/ARRB2/AKT1/CALM2/CTDSPL/RUBCN/DGKQ/SNCA/CDKN2A/LATS2/PDCD4/GPD1L/CNKSR3/UBASH3B/UCHL1/GNAQ/CALM3/ADAR/LRP5/PAQR3/PRKCD/DUSP7/CASP3/PRDX3/COX11/SMPD1/TERF2IP/PLK1/PIP4K2C/MIDN/PBK/PKIG/YWHAG/PRNP/QARS1/SH3BP5L/CHMP6/ANKLE2/GBA/PLEC/TAF7/MYADM/PAK2/NPM1/CIB1/NR2F2/IRS2/AIDA/NF2/HEXIM1/SPRY4/PRKAR1B/PPIA/PTPN1/ZGPAT/ADARB1/OCLN/CALM1/MTOR/TRAF3IP1/RACK1/AKT1S1/TRIM27/IPO7/PRKDC/PIP4K2B	137
BP	GO:0009152	purine ribonucleotide biosynthetic process	72/4039	165/17020	1.26935559527745e-08	6.56438179272051e-07	5.41202474059027e-07	AK2/PDK2/ELOVL5/SPHK2/ELOVL1/ACSL4/ENO1/ACAT1/DLD/ACOT7/ATP5F1D/TECR/SLC25A1/NME3/ANTKMT/TGFB1/GCDH/IMPDH1/ATP5F1B/ATP6V1A/DGUOK/AMPD2/ATP5PB/ELOVL4/ATP5F1E/DMAC2L/PAICS/PPT1/ACLY/PDHA1/ATIC/PAPSS1/MPC2/GUK1/PARP1/SNCA/AK3/HSD17B12/DLAT/ACSL1/ATP5F1A/ATP5MC3/ATP5PF/FLCN/SLC26A2/SLC35B2/PANK4/PINK1/ATP5MC1/ADCY9/VCP/STOML2/ATP5F1C/HPRT1/ATP5MG/ATP5PD/PDHB/ATP5ME/ADCY6/PFAS/ATP6V0C/ELOVL2/ATP6/APRT/TMSB4X/HACD2/PPT2/ATP8/NME1/ATP5MF/ATP5PO/NME2	72
BP	GO:0034250	positive regulation of cellular amide metabolic process	69/4039	156/17020	1.29725856983441e-08	6.65277436563413e-07	5.48490026894899e-07	VIM/YBX3/SPHK2/ELAVL1/PKM/RHOA/PABPC1/JMJD4/CIRBP/MAPK1/RBM3/DNAJC3/MAPK3/EIF3E/GSK3A/C1QBP/EIF4G2/TENT4A/MRPS27/EIF4G1/SERP1/CLU/KHDRBS1/RPL5/KRT17/FXR2/NSUN5/EIF2S3/EIF5A/ROCK2/CDK4/UQCC2/HNRNPD/EIF4A3/CCN1/POLR2D/EIF2B5/CDC123/LARP1/RPUSD3/PINK1/LARP4/RPL26/PRKCD/CASP3/RPUSD4/METTL3/TRUB2/EEF2/POLR2G/CNBP/PYM1/RPS9/PAIP1/RELA/RPS6KB2/NPM1/NGRN/COA3/YTHDF3/RPS4X/MTOR/DDX3X/EIF6/EIF5AL1/PRKDC/MPV17L2/CCL5/RCC1L	69
BP	GO:0010506	regulation of autophagy	119/4039	315/17020	1.33339549238205e-08	6.78158335547038e-07	5.59109723643454e-07	BAD/POLDIP2/SLC25A5/CAPN1/BID/ATP6V0A1/PHF23/ATP6V1H/PIK3CB/CTSA/GNAI3/KDM4A/TBC1D25/SIRT2/VPS35/PRKACA/TP53INP2/KEAP1/ZMPSTE24/CTTN/SIRT1/SH3GLB1/FBXO7/TSPO/ATP6V1D/SPTLC2/EEF1A2/CHMP4B/PIM2/MAPK3/USP10/TSC2/KAT8/SNRNP70/GSK3A/HSPB1/RHEB/TRIM14/MAPK8/EIF4G2/CAMKK2/GAPDH/DAP/ATP6V0E1/NPRL2/ATP6V1A/EIF4G1/TMEM59/QSOX1/PARK7/ATP6V0B/CISD1/VPS26A/CAPNS1/BECN1/SNX6/SESN2/ATP6V1E1/TRIM5/UBQLN1/ATP6V1G1/RMC1/NPC1/TP53/AKT1/MCL1/HAX1/RALB/RUBCN/SNCA/CISD2/ATP6V1B2/MTDH/VPS26B/SLC25A4/BAG3/HSPB8/BCL2L11/SCOC/UCHL1/FLCN/ATP6V1C1/LARP1/RRAGA/EEF1A1/PINK1/ATP13A2/ATP6V0D1/CASP3/CDK5/FOXK1/PIP4K2C/RAB8A/DAPK3/ATP6V0E2/ORMDL3/KAT5/GPR137/ULK1/GBA/WDR6/EXOC7/NRBP2/ATP6V0C/UBQLN2/HMGB1/SUPT5H/DAPK1/MAGEA6/PSAP/SVIP/MTOR/SREBF2/RNF5/EHMT2/TRIM27/PHB2/MAGEA3/PIP4K2B	119
