ONTOLOGY;ID;Description;GeneRatio;BgRatio;pvalue;p.adjust;qvalue;geneID;Count
BP;GO:0007606;sensory perception of chemical stimulus;24/1261;73/12357;1,12373997420767e-07;4,63798134809348e-05;4,41215800399433e-05;OR2AT4/TAS2R4/TAS2R5/OR9A4/PKD1L3/OR9A1P/OR5AU1/OR11H4/OR4F17/SLC24A4/OR4F16/TAS2R3/OR1F1/TAS2R38/OR1L4/OR1L6/OR1F2P/OR4F29/OR10AD1/OR4F3/OR52W1/OR8D1/OR4F21/TAS2R9;24
BP;GO:0002250;adaptive immune response;51/1261;249/12357;8,50950546209053e-07;0,000321942956649092;0,000306267551850504;IL23R/CEACAM1/C1S/KLRD1/VTCN1/MYO1G/KLRK1/BTK/BTN3A1/TNFAIP3/CD226/IL17F/KLRC1/LTA/UNC13D/C2/IFNA5/CD40LG/C4B/AGER/C3/CD74/KLRC2/CLEC4A/HAVCR2/BTLA/NFKBIZ/C4A/DUSP10/TNFSF13/FGL1/HLA-DQA1/SKAP1/CTSS/JAK3/NFKB2/FCER1G/LAT2/HLA-DMA/BTN3A3/LILRA6/IRF7/MASP2/IRF1/CD160/CARD9/ALOX15/SLA2/RELB/BCL6/HPX;51
BP;GO:0043062;extracellular structure organization;40/1261;178/12357;1,14065098228994e-06;0,000398350419968948;0,000378954735249847;ADAMTS6/SCX/CCDC80/OTOL1/CPB2/TLL2/COL19A1/COL8A2/COL28A1/TNXB/ECM2/ADAMTS3/P4HA1/MMP14/FERMT1/COL8A1/COL11A2/COL6A6/CTSS/AEBP1/KAZALD1/COL4A4/PTX3/NFKB2/COL2A1/PAPLN/COL14A1/SPOCK2/TGFB2/NDNF/FBLN5/LOX/ADAMTSL4/COL24A1/OLFML2B/ADAMTS20/FOXF1/ADAMTS10/COL13A1/TEX14;40
BP;GO:0002252;immune effector process;63/1261;338/12357;1,46779692239807e-06;0,00047598557340623;0,000452809832526261;IL23R/CEACAM1/C1S/KLRD1/MYO1G/KLRK1/BTK/CD226/IL17F/KLRC1/RASGRP1/LTA/FER1L5/UNC13D/PTAFR/C2/IFNA5/CD40LG/C4B/AGER/C3/CD74/KLRC2/HAVCR2/PTPN22/NFKBIZ/C4A/DUSP10/TNFSF13/PTGER4/CFB/HLA-DQA1/HMOX1/RAET1E/PTX3/JAK3/FCER1G/VAV3/LAT2/HLA-DMA/TGFB2/IRAK3/MILR1/BTN3A3/PLA2G6/IFI35/COLEC11/TGFB3/IRF7/MASP2/MYB/IL13/IRF8/CD160/MZB1/CARD9/FOXF1/SPON2/SLA2/RELB/PRAM1/BCL6/HPX;63
BP;GO:0030198;extracellular matrix organization;39/1261;177/12357;2,59240387422877e-06;0,000784634239266574;0,000746430392698992;ADAMTS6/SCX/CCDC80/OTOL1/CPB2/TLL2/COL19A1/COL8A2/COL28A1/TNXB/ECM2/ADAMTS3/P4HA1/MMP14/FERMT1/COL8A1/COL11A2/COL6A6/CTSS/AEBP1/KAZALD1/COL4A4/PTX3/NFKB2/COL2A1/PAPLN/COL14A1/SPOCK2/TGFB2/NDNF/FBLN5/LOX/ADAMTSL4/COL24A1/OLFML2B/ADAMTS20/FOXF1/ADAMTS10/COL13A1;39
BP;GO:0045229;external encapsulating structure organization;39/1261;178/12357;2,99973022520441e-06;0,000851173451401751;0,00080972981013248;ADAMTS6/SCX/CCDC80/OTOL1/CPB2/TLL2/COL19A1/COL8A2/COL28A1/TNXB/ECM2/ADAMTS3/P4HA1/MMP14/FERMT1/COL8A1/COL11A2/COL6A6/CTSS/AEBP1/KAZALD1/COL4A4/PTX3/NFKB2/COL2A1/PAPLN/COL14A1/SPOCK2/TGFB2/NDNF/FBLN5/LOX/ADAMTSL4/COL24A1/OLFML2B/ADAMTS20/FOXF1/ADAMTS10/COL13A1;39
BP;GO:0050778;positive regulation of immune response;57/1261;305/12357;4,24489486749525e-06;0,00113363662931932;0,00107843985395251;IL23R/CEACAM1/C1S/KLRD1/VTCN1/MYO1G/KLRK1/BTK/BTN3A1/CD226/IL17F/RASGRP1/PDE4D/ERMAP/LTA/PTAFR/THEMIS2/C2/C4B/C3/CD74/KLRC2/CD38/HAVCR2/PTPN22/NFKBIZ/C4A/GPR32/TNFSF13/NFATC2/PDE4B/CFB/SKAP1/HHLA2/RAET1E/BTN2A2/FCER1G/GPR151/VAV3/LAT2/FYB2/TGFB2/BTN3A3/PLA2G6/IFI35/COLEC11/IRF7/MASP2/MYB/IL13/CD160/CARD9/LPXN/SLA2/NLRC4/PRAM1/HPX;57
BP;GO:0002253;activation of immune response;39/1261;186/12357;9,12995562507179e-06;0,00230277769654588;0,0021906554344836;CEACAM1/C1S/KLRD1/VTCN1/MYO1G/BTK/BTN3A1/CD226/PDE4D/ERMAP/THEMIS2/C2/C4B/C3/KLRC2/CD38/PTPN22/NFKBIZ/C4A/GPR32/NFATC2/PDE4B/CFB/SKAP1/HHLA2/BTN2A2/FCER1G/VAV3/LAT2/FYB2/BTN3A3/PLA2G6/COLEC11/MASP2/CD160/LPXN/SLA2/NLRC4/PRAM1;39
BP;GO:0002443;leukocyte mediated immunity;43/1261;215/12357;1,13770296642254e-05;0,00271851129871492;0,0025861469646713;IL23R/CEACAM1/C1S/KLRD1/MYO1G/KLRK1/BTK/CD226/KLRC1/RASGRP1/LTA/UNC13D/PTAFR/C2/CD40LG/C4B/AGER/C3/CD74/KLRC2/HAVCR2/C4A/TNFSF13/HLA-DQA1/HMOX1/RAET1E/JAK3/FCER1G/LAT2/HLA-DMA/MILR1/BTN3A3/IRF7/MASP2/IL13/CD160/CARD9/FOXF1/SPON2/SLA2/PRAM1/BCL6/HPX;43
BP;GO:0006959;humoral immune response;24/1261;93/12357;1,3889749167219e-05;0,00315297306095871;0,00299945478068944;TF/C1S/IL17F/CXCL2/LTA/C2/IFNA5/C4B/C3/H2BC6/C4A/GNLY/CXCL3/CFB/BST1/PLA2G6/COLEC11/MASP2/LEAP2/SPON2/ST6GAL1/LYZ/HPX/WFDC5;24
BP;GO:0002768;immune response-regulating cell surface receptor signaling pathway;34/1261;159/12357;2,18481005032402e-05;0,00472335125165287;0,00449337124635561;CEACAM1/KLRD1/VTCN1/MYO1G/BTK/BTN3A1/CD226/KLRC1/PDE4D/ERMAP/THEMIS2/CD200R1/KLRC2/CD38/PTPN22/BTLA/NFKBIZ/GPR32/NFATC2/PDE4B/SKAP1/HHLA2/BTN2A2/FCER1G/VAV3/LAT2/FYB2/BTN3A3/PLA2G6/CD160/MAPK10/LPXN/SLA2/PRAM1;34
BP;GO:0046058;cAMP metabolic process;9/1261;18/12357;2,41207997936545e-05;0,00497765595741778;0,00473529385422795;PDE4C/PDE4D/PDE7B/ADCY10/ADCY4/ADCY5/PDE4B/PDE4C/PDE8B;9
BP;GO:0035082;axoneme assembly;17/1261;57/12357;3,34906371865999e-05;0,00661076055770276;0,00628888258016565;DNAI4/DNAJB13/CFAP43/RSPH4A/CFAP206/TEKT2/FSIP2/DNAH17/HYDIN/DNAI1/DNAI3/SPAG17/DRC1/MEIG1/ODAD3/ZMYND10/ODAD4;17
BP;GO:0002449;lymphocyte mediated immunity;34/1261;163/12357;3,75601331367501e-05;0,00710512518503523;0,00675917659035464;IL23R/CEACAM1/C1S/KLRD1/MYO1G/KLRK1/BTK/CD226/KLRC1/RASGRP1/LTA/UNC13D/C2/CD40LG/C4B/AGER/C3/CD74/KLRC2/HAVCR2/C4A/TNFSF13/HLA-DQA1/RAET1E/FCER1G/HLA-DMA/BTN3A3/IRF7/MASP2/CD160/CARD9/SLA2/BCL6/HPX;34
BP;GO:0006954;inflammatory response;67/1261;406/12357;4,63575757541449e-05;0,00841853575695271;0,00800863719238975;IL23R/IL17RE/BTK/MYLK3/TNFAIP3/IL17F/HRH4/IL34/PTGS1/RASGRP1/CXCL2/LTA/FN1/HP/UNC13D/PTAFR/THEMIS2/SELE/NFKBIA/CD200R1/GGT1/OSM/CSF1/CD40LG/C4B/AGER/SYT11/C3/HAVCR2/SELP/NFKBIZ/C4A/CXCL3/DUSP10/GPR32/CXCL17/FABP4/PTGER4/HMOX1/LRRC19/IRF5/NEAT1/HYAL1/TEK/PTX3/ECM1/BST1/AOC3/IFI35/NT5E/MEP1B/ISL1/SAA2/IL13/NLRC3/CARD9/FOXF1/ALOX15/F12/TLR1/SERPINF1/NLRC4/MGLL/RELB/TLR5/LYZ/BCL6;67
BP;GO:0007156;homophilic cell adhesion via plasma membrane adhesion molecules;18/1261;65/12357;5,94384107605445e-05;0,0103788609558797;0,00987351414374551;CNTN2/PCDHB13/PCDHB14/PCDHB12/CEACAM1/ROBO2/PCDHB15/PCDHB11/PCDHB10/CELSR3/PCDHB16/IGSF9/DCHS1/PCDH10/HMCN1/PCDH9/CDH1/PCDH18;18
BP;GO:0002429;immune response-activating cell surface receptor signaling pathway;30/1261;144/12357;0,000107789419468844;0,0174772844424482;0,0166263153413784;CEACAM1/KLRD1/VTCN1/MYO1G/BTK/BTN3A1/CD226/PDE4D/ERMAP/THEMIS2/KLRC2/CD38/PTPN22/NFKBIZ/GPR32/NFATC2/PDE4B/SKAP1/HHLA2/BTN2A2/FCER1G/VAV3/LAT2/FYB2/BTN3A3/PLA2G6/CD160/LPXN/SLA2/PRAM1;30
BP;GO:0002757;immune response-activating signal transduction;30/1261;144/12357;0,000107789419468844;0,0174772844424482;0,0166263153413784;CEACAM1/KLRD1/VTCN1/MYO1G/BTK/BTN3A1/CD226/PDE4D/ERMAP/THEMIS2/KLRC2/CD38/PTPN22/NFKBIZ/GPR32/NFATC2/PDE4B/SKAP1/HHLA2/BTN2A2/FCER1G/VAV3/LAT2/FYB2/BTN3A3/PLA2G6/CD160/LPXN/SLA2/PRAM1;30
BP;GO:0002460;adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains;34/1261;172/12357;0,000116048910694675;0,0181055054889405;0,0172239483007473;IL23R/CEACAM1/C1S/KLRD1/MYO1G/BTK/TNFAIP3/CD226/KLRC1/LTA/UNC13D/C2/CD40LG/C4B/AGER/C3/CD74/HAVCR2/NFKBIZ/C4A/TNFSF13/HLA-DQA1/JAK3/NFKB2/FCER1G/HLA-DMA/BTN3A3/IRF7/MASP2/CARD9/SLA2/RELB/BCL6/HPX;34
BP;GO:0002697;regulation of immune effector process;37/1261;194/12357;0,00012896993508842;0,0181055054889405;0,0172239483007473;IL23R/CEACAM1/KLRD1/KLRK1/BTK/CD226/IL17F/KLRC1/RASGRP1/LTA/UNC13D/PTAFR/CD40LG/AGER/C3/CD74/KLRC2/HAVCR2/PTPN22/NFKBIZ/DUSP10/TNFSF13/HMOX1/RAET1E/JAK3/TGFB2/IRAK3/TGFB3/MYB/IL13/CD160/MZB1/FOXF1/SPON2/PRAM1/BCL6/HPX;37
BP;GO:0002764;immune response-regulating signaling pathway;47/1261;267/12357;0,000133039490872476;0,0181055054889405;0,0172239483007473;CEACAM1/KLRD1/VTCN1/MYO1G/BTK/BTN3A1/TNFAIP3/CD226/KLRC1/PDE4D/ERMAP/THEMIS2/NFKBIA/CD200R1/KLRC2/CD38/HAVCR2/PTPN22/BTLA/NFKBIZ/NFKBIL1/GPR32/NFATC2/PDE4B/LRRC19/SKAP1/HHLA2/CTSS/BTN2A2/FCER1G/VAV3/LAT2/FYB2/IRAK3/BTN3A3/PLA2G6/IFI35/IRF7/IRF1/CD160/MAPK10/RNF135/TLR1/LPXN/SLA2/TLR5/PRAM1;47
BP;GO:0098742;cell-cell adhesion via plasma-membrane adhesion molecules;26/1261;119/12357;0,000135149561236095;0,0181055054889405;0,0172239483007473;CNTN2/PCDHB13/PCDHB14/PCDHB12/CEACAM1/ROBO2/PCDHB15/PCDHB11/PCDHB10/CELSR3/SELE/PCDHB16/FLRT3/IGSF9/DCHS1/SELP/PCDH10/HMCN1/CLDN14/CEACAM8/PCDH9/TGFB2/MILR1/CDH1/MBP/PCDH18;26
BP;GO:0002715;regulation of natural killer cell mediated immunity;10/1261;26/12357;0,000135591891326867;0,0181055054889405;0,0172239483007473;CEACAM1/KLRD1/KLRK1/CD226/KLRC1/RASGRP1/KLRC2/HAVCR2/RAET1E/CD160;10
BP;GO:0042269;regulation of natural killer cell mediated cytotoxicity;10/1261;26/12357;0,000135591891326867;0,0181055054889405;0,0172239483007473;CEACAM1/KLRD1/KLRK1/CD226/KLRC1/RASGRP1/KLRC2/HAVCR2/RAET1E/CD160;10
BP;GO:0045785;positive regulation of cell adhesion;48/1261;276/12357;0,000153099499704559;0,0198591922473913;0,0188922480387309;IL23R/CASS4/VTCN1/KLRK1/CCDC80/RASGRP1/HES1/FN1/SOX4/UNC13D/PTAFR/FUT3/SELE/CSF1/CD40LG/AGER/CD74/HAVCR2/PTPN22/SELP/NFKBIZ/ECM2/DUSP10/FERMT1/HLA-DQA1/GCNT2/COL8A1/SKAP1/HHLA2/FRMD5/HYAL1/TEK/JAK3/ZBTB16/VAV3/SPOCK2/HLA-DMA/TGFB2/NDNF/DISC1/RIN2/MYB/CD160/FOXF1/ALOX15/PLAUR/MAP3K8/BCL6;48
BP;GO:0001539;cilium or flagellum-dependent cell motility;20/1261;82/12357;0,000164884028536745;0,0202317159339681;0,0192466335444171;DNAH11/ATP1A4/CATSPERD/CFAP43/RSPH4A/CFAP54/SLC9B1/CFAP206/TEKT2/FSIP2/CELF3/DNAH17/DNAI1/DNAI3/SLC22A14/SEPTIN4/CFAP251/DRC1/MEIG1/TEKT3;20
BP;GO:0060285;cilium-dependent cell motility;20/1261;82/12357;0,000164884028536745;0,0202317159339681;0,0192466335444171;DNAH11/ATP1A4/CATSPERD/CFAP43/RSPH4A/CFAP54/SLC9B1/CFAP206/TEKT2/FSIP2/CELF3/DNAH17/DNAI1/DNAI3/SLC22A14/SEPTIN4/CFAP251/DRC1/MEIG1/TEKT3;20
BP;GO:0006820;anion transport;52/1261;309/12357;0,000195019896470677;0,0232997455257072;0,0221652807539941;LRP2/SLC6A13/CEACAM1/SLC6A12/SLC16A14/TG/WNK4/SLC26A4/KCNJ10/SLC9A5/RGS4/SLC37A2/SLC12A1/ATP1A2/SLC2A3/SLC26A3/PTAFR/SLC16A6/SLC9A8/SLC35D2/SLC17A8/SLC16A9/SLC22A2/SLC5A5/SLCO2B1/SLC7A7/SLC24A4/MTTP/SLC35D2/SLC13A4/FGF23/PLA2G12B/SLC25A2/SLC10A1/SLC4A5/BEST4/SLC9C2/SLC6A20/SLC26A7/PLA2G6/SLC1A7/SLC13A3/SLC25A18/SLC12A8/GLRA1/SLC23A1/PROCA1/SLCO1A2/SLC25A31/SLCO6A1/TTYH2/SLC4A9;52
BP;GO:0009617;response to bacterium;55/1261;334/12357;0,000229386951172535;0,0267029938031618;0,0254028248491474;TF/IL23R/JUN/CUBN/MRC1/TNFAIP3/CCDC80/IL17F/IL12RB2/PPARGC1A/CXCL2/LTA/HP/PTAFR/SELE/NFKBIA/GGT1/C4B/SYT11/C3/H2BC6/HAVCR2/PTPN22/SELP/NFKBIL1/GNLY/CXCL3/DUSP10/HMCN1/FABP4/PTGER4/PDE4B/RGS1/IRF5/NFKB2/FCER1G/IRAK3/PLA2G6/KCNJ8/IL13/IRF8/LEAP2/BNIP3/STAB2/CD160/CARD9/FAM20A/UPK1B/SPON2/TLR1/NLRC4/IKZF3/TLR5/LYZ/WFDC5;55
BP;GO:0032729;positive regulation of interferon-gamma production;13/1261;43/12357;0,000239464465249472;0,0271792168058151;0,0258558605504891;IL23R/BTN3A1/CD226/IL12RB2/RASGRP1/PDE4D/LTA/HAVCR2/PTPN22/PDE4B/ISL1/IRF8/CD160;13
BP;GO:0071805;potassium ion transmembrane transport;24/1261;110/12357;0,000246457871415247;0,027290700883542;0,025961916467696;KCNJ6/WNK4/ATP1A4/KCNJ10/SLC9A5/KCNB1/RGS4/SLC12A1/ATP1A2/KCND3/KCNN1/SLC9A8/KCNS1/CACNA1D/SLC24A4/SLC9C2/KCNMB2/KCNMA1/KCNJ8/KCNQ2/SLC12A8/KCND1/KCNT1/KCNV2;24
BP;GO:0030199;collagen fibril organization;12/1261;38/12357;0,000262695979959094;0,0283961845003401;0,0270135740795028;SCX/TLL2/TNXB/ADAMTS3/P4HA1/COL11A2/AEBP1/COL2A1/COL14A1/TGFB2/LOX/COL13A1;12
BP;GO:0009187;cyclic nucleotide metabolic process;10/1261;28/12357;0,000276930464992022;0,02923870490846;0,027815072163091;PDE4C/PDE4D/PDE7B/ADCY10/NPR2/ADCY4/ADCY5/PDE4B/PDE4C/PDE8B;10
BP;GO:0060294;cilium movement involved in cell motility;18/1261;73/12357;0,000298003195992213;0,0307485115864692;0,0292513663434462;DNAH11/ATP1A4/CATSPERD/CFAP43/RSPH4A/CFAP54/SLC9B1/CFAP206/TEKT2/FSIP2/CELF3/DNAI1/DNAI3/SLC22A14/SEPTIN4/CFAP251/MEIG1/TEKT3;18
BP;GO:0019724;B cell mediated immunity;20/1261;86/12357;0,000326959826841023;0,0329866136412943;0,0313804951936542;C1S/BTK/CD226/LTA/C2/CD40LG/C4B/C3/CD74/C4A/TNFSF13/HLA-DQA1/FCER1G/HLA-DMA/IRF7/MASP2/CARD9/SLA2/BCL6/HPX;20
BP;GO:0008277;regulation of G protein-coupled receptor signaling pathway;21/1261;93/12357;0,000360318793017952;0,035561898267424;0,0338303891934247;CNTN2/ARRDC3/RGS4/RGS13/PLCE1/GPRASP1/RGS5/PHF24/C3/PDE6G/SLC24A4/PDE4B/RGS1/PDC/DNM1/MRAP2/RGS3/ACP3/BECN2/RGS16/MGLL;21
BP;GO:0050851;antigen receptor-mediated signaling pathway;24/1261;113/12357;0,000376854518358028;0,0364025428371372;0,0346301027731913;CEACAM1/VTCN1/BTK/BTN3A1/CD226/PDE4D/ERMAP/THEMIS2/CD38/PTPN22/NFKBIZ/NFATC2/PDE4B/SKAP1/HHLA2/BTN2A2/VAV3/LAT2/FYB2/BTN3A3/CD160/LPXN/SLA2/PRAM1;24
BP;GO:0019730;antimicrobial humoral response;12/1261;40/12357;0,000447140392163106;0,0422920287587604;0,0402328295843251;TF/IL17F/CXCL2/H2BC6/GNLY/CXCL3/PLA2G6/COLEC11/LEAP2/SPON2/LYZ/WFDC5;12
BP;GO:0002455;humoral immune response mediated by circulating immunoglobulin;8/1261;20/12357;0,000470882993709005;0,0436287508456915;0,0415044666635456;C1S/LTA/C2/C4B/C3/C4A/MASP2/HPX;8
BP;GO:0050953;sensory perception of light stimulus;24/1261;115/12357;0,000494344336030258;0,0448864657115474;0,0427009433838347;LRIT3/RRH/KCNJ10/FAM161A/DHRS3/KRT12/CABP4/GUCA1B/POU6F2/IMPG2/PDE6C/RPGRIP1/PDE6G/HMCN1/PDC/CRYBA1/PPEF2/COL2A1/RORB/GLRA1/SLITRK6/RGS16/USH1C/RDH12;24
BP;GO:0055001;muscle cell development;26/1261;129/12357;0,000518718223393124;0,0453946883845953;0,0431844206913969;MYH3/NEB/MYLK3/ALPK3/RGS4/HES1/FER1L5/RIPOR2/MYOZ1/PTCD2/MYOZ2/PROX1/FBXO22/OBSCN/NFATC2/CASQ1/SLC8A1/KLHL41/PGM5/LOX/ISL1/STAC3/ACTA1/SORBS2/SHOX2/LMOD1;26
BP;GO:0042742;defense response to bacterium;22/1261;102/12357;0,000519939162114308;0,0453946883845953;0,0431844206913969;TF/IL23R/IL17F/LTA/HP/SYT11/H2BC6/HAVCR2/SELP/GNLY/FCER1G/PLA2G6/IRF8/LEAP2/STAB2/CD160/CARD9/SPON2/NLRC4/TLR5/LYZ/WFDC5;22
CC;GO:0030312;external encapsulating structure;63/1330;275/12900;6,78081043409604e-10;1,65790815113648e-07;1,5060536858887e-07;ADAMTS6/CCDC80/COL20A1/VCAN/OTOL1/FN1/ABI3BP/LTBP2/LAMA4/ITIH2/COL19A1/FLRT3/COL8A2/COL28A1/TNXB/IMPG2/ECM2/ADAMTS3/LRRN2/MMP14/ITIH1/HMCN1/TECTA/FGL1/COL8A1/COL11A2/COL6A6/CTSS/AEBP1/KAZALD1/LRIG3/COL4A4/SEMA3B/LRRN3/PTX3/ECM1/COL2A1/PAPLN/COL14A1/SPOCK2/WNT3/TGFB2/NDNF/LRRTM4/COL25A1/FBLN5/CTHRC1/TGFB3/MGP/LOX/GPC5/ADAMTSL4/ZP1/COL24A1/OLFML2B/ADAMTS20/F12/SPON2/ADAMTS10/SERPINF1/UCMA/COL13A1/HPX;63
