ONTOLOGY;ID;Description;GeneRatio;BgRatio;pvalue;p.adjust;qvalue;geneID;Count
BP;GO:0016236;macroautophagy;99/3053;274/12357;1,34524642652654e-05;0,00043814268461537;0,000375896609134687;ATP6V0B/VPS26A/VCP/SPTLC2/WIPI2/ATP13A2/RHEB/CALM1/CHMP4B/ATP6V1C1/EMC6/UFC1/UBQLN1/RAB1B/UCHL1/SIRT1/MFN2/VPS35/LAMP2/SUPT5H/CAPN1/ATP2A2/ATP6V1E1/SLC25A5/AUP1/HSPB8/ATP6V1B2/EXOC7/RNF5/VPS33A/CAPNS1/ATP6V0C/PACS2/SNAP29/RAB7A/MTOR/SH3GLB1/ATP6V0D1/EI24/ATP6V1A/RAB1A/LIX1L/ATG4B/QSOX1/RETREG3/POLDIP2/CHMP2B/NSFL1C/NBR1/UBQLN2/PIP4K2C/ATP6V1G1/ATG2A/RALB/VTA1/CASP3/MAPK8/GABARAP/VPS4B/WDR45/ATP6V1H/BAG3/ATP6V0E2/ILRUN/UBXN2B/OPTN/LARP1/ULK3/ATP6V0E1/MTMR14/SPTLC1/PHF23/RUBCN/CHMP3/VAMP8/SNX6/CDK5/TOMM7/CHMP4C/ATG101/ATG9A/BECN1/TMEM41B/VPS37C/CLEC16A/MVB12A/PINK1/VPS41/EHMT2/AKT1/MAP1LC3B/MAPK3/VPS26B/TSG101/TP53INP1/GBA/CLN3/TCIRG1/PRKACA;99
BP;GO:0044403;biological process involved in symbiotic interaction;78/3053;205/12357;1,35563022696472e-05;0,000438864869861953;0,000376516194933766;BSG/CFL1/TRIM28/FUCA2/DDB1/PPIB/HSPA8/IFIT1/SMARCB1/SNW1/HSP90AB1/LAMP1/PHB/DAG1/PSMC3/CHMP4B/TFRC/HSPA1A/HSPA1B/ROMO1/CCL5/GPX1/PPIA/HSPD1/CD81/THOC6/NUCKS1/THOC7/EXOC7/PC/SIVA1/RAB7A/TCP1/ITGB1/RRAGA/NECTIN2/STOM/RPSA/TUSC2/CHMP2B/TRIM26/SNX3/VPS4B/RRP1B/DYNLT1/SAP30/P4HB/THOC3/VAPA/IDE/CD55/ITGAV/TRIM5/CHMP3/VAMP8/CTSL/CXADR/INPP5K/CHMP4C/CR2/LY6E/ALYREF/HDAC1/PPID/NCAM1/CAV1/SMPD1/SCARB2/CDK1/TSG101/SLC52A2/CTDP1/LGALS1/EPHA2/GSN/HYAL2/SERPINB9/TRIM21;78
BP;GO:1901800;positive regulation of proteasomal protein catabolic process;46/3053;105/12357;1,36380014599049e-05;0,000438865987098975;0,000376517153447107;BCAP31/VCP/CDC20/AURKA/PLK1/BAG6/USP5/HSPBP1/CLU/RNF40/PSMC3/HSPA1A/UBQLN1/HSPA1B/GCLC/PSMC1/ZER1/NOP53/PSMD10/PSMC4/RACK1/PSMC5/KEAP1/SUMO1/PSMC2/UBQLN2/TMTC3/GABARAP/HERPUD1/RBX1/MAPK9/STUB1/CHFR/DDA1/ELOB/PSMC6/RNFT2/NUB1/GSK3A/UBE2V2/AKT1/CAV1/CSNK1D/SIRT2/SUMO2/GBA;46
BP;GO:2001244;positive regulation of intrinsic apoptotic signaling pathway;25/3053;46/12357;1,53540508700742e-05;0,000491146841522492;0,000421370568990757;BCAP31/UBB/EIF5A/PARK7/FBH1/SIRT1/RPS3/RPS7/RACK1/BID/MCL1/SOD1/SLC9A3R1/SERINC3/BAD/BCLAF1/PRKRA/BECN1/BAX/CAV1/MSX1/RPL26/PIAS4/STYXL1/PLAGL2;25
BP;GO:0006695;cholesterol biosynthetic process;23/3053;41/12357;1,68094411481299e-05;0,000531376098412059;0,000455884533924514;DHCR24/LBR/ACLY/HMGCR/NSDHL/EBP/G6PD/LSS/HMGCS1/MBTPS1/SOD1/ACAA2/CYB5R3/DHCR7/POR/FDFT1/CYP51A1/SC5D/SCAP/PMVK/ARV1/FDPS/MVD;23
BP;GO:1902653;secondary alcohol biosynthetic process;23/3053;41/12357;1,68094411481299e-05;0,000531376098412059;0,000455884533924514;DHCR24/LBR/ACLY/HMGCR/NSDHL/EBP/G6PD/LSS/HMGCS1/MBTPS1/SOD1/ACAA2/CYB5R3/DHCR7/POR/FDFT1/CYP51A1/SC5D/SCAP/PMVK/ARV1/FDPS/MVD;23
BP;GO:0051304;chromosome separation;40/3053;88/12357;1,7063218594747e-05;0,000534277362256576;0,000458373620881006;CCNB1/UBE2C/CENPF/PLK1/AURKB/TOP2A/ESPL1/DLGAP5/RB1/TACC3/PTTG1/BUB1/ANAPC15/RAD21/IK/CENPE/NUMA1/DYNC1LI1/TTK/CDC16/NDC80/TOP2B/CENPX/MAD1L1/RIOK2/CUL3/CDC23/ZWILCH/LCMT1/MUS81/CHFR/SPDL1/TRIP13/BUB1B/ZWINT/EME2/MAD2L1/CDC26/CSNK2A2/ANAPC11;40
BP;GO:0090150;establishment of protein localization to membrane;85/3053;229/12357;1,71000569981636e-05;0,000534277362256576;0,000458373620881006;HSP90AA1/STX3/SDCBP/ARL6IP1/EMC10/RAB31/HSPA5/RAB10/BAG6/CALM1/TOMM22/SRP14/CHMP4B/CALM3/SEC61A1/EMC6/ROMO1/SRP68/VPS35/SPTBN1/TIMM13/CIB1/PRKCI/EMC7/RAB8A/SAMM50/PRNP/SSR1/MMGT1/MICALL1/RACK1/SSR2/RAB7A/TIMM8B/TRAM1/NACA/HSPA4/SEC63/STOM/BID/WDR83OS/RABGEF1/GOLPH3/ATP13A1/EMC4/EMC3/RAB11A/MYO1C/MAPK8/KRT18/PEX19/CSK/ZDHHC20/SEC62/NDUFA13/GET4/VAMP3/GET3/SRP9/TIMM22/OPTN/GORASP1/ZDHHC9/GORASP2/SRP72/GOLGA7/SEC61B/SRPRA/CDK5/SCRIB/INPP5K/CCDC47/PREPL/VPS37C/SSR3/SEC61G/BAX/ITGB1BP1/YIF1B/PDCD5/TIMM10/CLN3/VAMP2/RILPL2/ZDHHC14;85
BP;GO:0006754;ATP biosynthetic process;26/3053;49/12357;1,83892575965693e-05;0,000567953277723928;0,000487265264809278;PARP1/VCP/ATP5F1A/ENO1/TMSB4X/ATP5F1B/SLC25A13/ATP6V0C/ATP5MF/ATP6V1A/ATP5PF/DGUOK/ATP5PB/ATP5MC3/STOML2/ATP5F1E/ATP5F1D/ATP5MC1/ATP5ME/ATP5PO/PINK1/ATP5PD/ATP5MG/DMAC2L/ANTKMT/ATP5F1C;26
BP;GO:0007080;mitotic metaphase plate congression;26/3053;49/12357;1,83892575965693e-05;0,000567953277723928;0,000487265264809278;CCNB1/AURKB/CHMP4B/CHMP7/PSRC1/SEH1L/CENPE/CHMP5/CHMP2B/RAB11A/NDC80/VPS4B/KIF2C/KIF14/MAD1L1/CDCA8/KIFC1/CUL3/CDC23/RRS1/SPDL1/CHMP4C/BECN1/NUF2/NUDC/CHAMP1;26
BP;GO:0032386;regulation of intracellular transport;102/3053;286/12357;1,87982409918693e-05;0,000577267126230319;0,000495255913048948;FLNA/EZR/PIK3R2/OAZ1/BCAP31/ANXA2/YWHAE/LCP1/TRIM28/OS9/RANGAP1/PTPN11/KIF5B/ATP13A2/TXN/HSP90AB1/LAMP1/NUTF2/PARK7/KHDRBS1/SPAG5/NUS1/NSUN2/USP7/SAE1/UBE2L3/MSN/NUCB1/DYNC1H1/ARF1/CD81/IPO5/NOLC1/CIB1/UBL5/UBE2J1/PRNP/ECT2/SAR1A/RBM22/SUPT6H/RDX/MAP2K2/ZPR1/SH3GLB1/PTPN1/STOM/MAPK1/NUMA1/SUMO1/PREB/SCP2/BAP1/SNX3/MYO1C/MAPK8/PPP1CC/ANP32B/MAVS/ATP9A/PARL/CAPN10/CAMK1/BAG3/HAX1/YIPF5/RAN/JUP/RIOK2/CDC42/PDCD10/ATP5IF1/EHD1/CHMP3/PRKCD/CDK5/TOMM7/DERL2/INPP5K/RINT1/HDAC3/RAB29/DERL3/PINK1/GSK3A/NPEPPS/LDLRAP1/ANTKMT/EMD/MDFIC/MAPK3/CDK1/ARV1/SUFU/ITGB1BP1/MAP1B/HYAL2/PDCD5/CSNK2A2/VAMP2/PRKACA/PTPN23;102
BP;GO:0009145;purine nucleoside triphosphate biosynthetic process;30/3053;60/12357;1,99127571614789e-05;0,000608017937419248;0,000521638016550703;PARP1/VCP/ATP5F1A/ENO1/TMSB4X/ATP5F1B/NME1/IMPDH1/SLC25A13/ATP6V0C/ATP5MF/ATP6V1A/ATP5PF/DGUOK/ATP5PB/ATP5MC3/STOML2/ATP5F1E/ATP5F1D/IMPDH2/ATP5MC1/ATP5ME/ATP5PO/PINK1/NME2/ATP5PD/ATP5MG/DMAC2L/ANTKMT/ATP5F1C;30
BP;GO:0034660;ncRNA metabolic process;150/3053;452/12357;2,24734070975655e-05;0,00068232819063456;0,000585391157224722;SBDS/RPS15/DDX27/RPS19/WDR6/EIF6/WBP11/TRMT112/EBNA1BP2/SND1/LYAR/RPL7L1/RPF1/LAGE3/RPS21/NSUN2/INTS7/FBL/ELAC2/RPS24/DDX1/MARS1/RPS6/DDX18/TARS1/RPL35A/RPS14/WDR18/NOC4L/RPS25/RPL35/RPS28/NOLC1/WDR46/WARS1/DDX54/FARSA/RPS7/RPP30/NOP53/RTCB/ABT1/DEDD2/GAR1/HNRNPA2B1/FTSJ3/TSEN34/BMS1/HSD17B10/TYW3/NARS1/SHQ1/FTSJ1/NOP14/SART1/FCF1/DKC1/TRIR/DDX47/NHP2/DDX52/PIH1D1/INTS1/RRP9/NOL9/XRN2/BUD23/TSR3/RPL7/RPL27/DCAF13/RPS17/EXOSC10/KARS1/RPL5/NOP9/TRMT2B/NOL11/EXOSC5/RPL7A/KHSRP/TDRKH/RPS16/UTP25/SNU13/NSUN5/RPUSD4/CARS1/EIF4A3/TBL3/DHX37/RRP1B/POP1/NGDN/IMP3/RBM7/IARS2/URM1/SSB/DDX21/UTP11/TARBP2/NPM3/RARS1/METTL1/IMP4/LARP7/REXO4/RIOK2/RPS8/TRMT6/MPHOSPH6/POLR3K/RRS1/DTWD2/QTRT2/USB1/TSR2/DDX3X/EXOSC6/RRP12/POP4/PWP1/KRR1/TRMT10A/PRKRA/EXOSC4/NOP10/POP7/THG1L/CTU2/RPUSD1/AARS2/GATB/RPS27/TRMO/MEPCE/MRPL1/ERI3/RPP40/CLP1/NFKB1/UTP4/PNPT1/RPL26/POP5/TFB2M/DUS3L/RPP21/PSTK;150
BP;GO:0090068;positive regulation of cell cycle process;70/3053;182/12357;2,43489909816849e-05;0,000735120660312216;0,000630683503842576;ANXA1/CCNB1/RCC2/EIF4G1/GIPC1/UBE2C/AURKA/AURKB/SPAG5/ESPL1/CDK4/DLGAP5/RANBP1/RB1/DYNC1H1/TFDP1/CDC25B/MACROH2A1/ROCK2/KIF23/APEX1/USP19/NPM1/RACGAP1/ECT2/TMOD3/RAD21/RHOA/RDX/MAP3K20/NUMA1/DYNC1LI1/FAM83D/POLDIP2/FEN1/CUL4A/NSFL1C/RAB11A/CDC16/NDC80/VPS4B/LSM10/KIF14/CCND3/UBXN2B/DYRK3/CUL3/CDC23/CDC42/CDC25C/SPAST/CHMP3/DDX3X/PAF1/BECN1/CCN2/AKT1/MEPCE/MSX1/MAD2L1/CDK1/MECP2/SIRT2/WIZ/RHNO1/CENPV/BRD4/SPHK1/HSPA2/ANAPC11;70
BP;GO:0032271;regulation of protein polymerization;73/3053;192/12357;2,60109050343427e-05;0,000780908400304791;0,000669966269040994;HSP90AA1/ACTR2/STMN1/MAPRE1/PFN1/RAC1/SPTAN1/CAPZA1/WASF1/HSPA1A/CTTN/HSPA1B/FLII/ARPC5/RANGRF/ARF1/CKAP5/SPTBN1/TMSB4X/RPS3/ARF6/WASHC2C/ARPC2/TMSB10/TMOD3/CORO1B/RHOA/SNX9/CAPZB/TWF2/RDX/PSRC1/MTOR/GIT1/WASHC5/WASL/NUMA1/FKBP4/ARPC4/BRK1/DRG1/ACTR3/ADD1/VDAC2/DCTN1/MYO1C/CAPZA2/GBA2/TWF1/HAX1/FER/MTPN/AP1AR/ARPC3/GRB2/ARL3/TMSB15A/PRKCD/SLAIN2/VASP/CDC42EP3/ARHGEF7/ARPC1B/PINK1/SNCA/MECP2/GMFB/ARL2/SPTB/MAP1B/GSN/ARHGAP28/TMSB15B;73
BP;GO:1904851;positive regulation of establishment of protein localization to telomere;9/3053;10/12357;2,64556224524455e-05;0,00078984730588579;0,000677635241764394;CCT7/CCT4/CCT2/CCT3/CCT5/CCT6A/DKC1/TCP1/CCT8;9
BP;GO:1905897;regulation of response to endoplasmic reticulum stress;35/3053;75/12357;2,83435409709159e-05;0,000841156255794064;0,000721654829369087;TMBIM6/HYOU1/BCAP31/MANF/HSPA5/BAG6/CLU/PARK7/HSPA1A/UBQLN1/SIRT1/MAGEA3/USP19/SYVN1/SELENOS/RACK1/XBP1/ATF6B/PTPN1/USP14/UBQLN2/CREB3/OPA1/HERPUD1/SERINC3/ABCA7/WFS1/TMEM33/ERP29/RNFT2/TXNDC12/BAK1/BAX/CAV1/DNAJB9;35
BP;GO:0022618;ribonucleoprotein complex assembly;79/3053;212/12357;2,84872420086564e-05;0,000841156255794064;0,000721654829369087;HSP90AA1/RPL24/RPS15/PUF60/RUVBL2/PRMT5/RPL6/RPS19/HSP90AB1/EIF6/DDX23/SNRPB/RPLP0P6/EIF3B/RPL10/DDX1/SNRNP200/SNRPG/SLU7/RPL23A/RPS14/RPLP0/MRPL20/PRPF6/SF3A1/RPS28/ERAL1/EIF3A/SNRPD3/SNRPD2/SRSF9/NOP53/ABT1/XRCC5/EIF3J/RPS5/CRNKL1/PRPF31/EIF3I/RPL3/SHQ1/PTGES3/SART1/STRAP/RUVBL1/PIH1D1/SCAF11/PRPF8/RPSA/RPL5/EIF4H/EIF3G/SNRPF/RAMAC/SNRPE/SNU13/EIF3K/CELF2/SF3B1/RPL13A/LSM4/TARBP2/SF3A3/EIF2S2/TXNL4A/TRAF7/EIF3CL/SNRPC/ISY1/GEMIN7/RRS1/YJU2/PRPF19/RPS27/SF1/CLP1/GEMIN2/MRPS7/RNVU1-14;79
BP;GO:0030433;ubiquitin-dependent ERAD pathway;36/3053;78/12357;2,95271266482896e-05;0,000867097150862886;0,000743910352139824;CALR/BCAP31/HSP90B1/OS9/CANX/VCP/HSPA5/BAG6/SEL1L/UBQLN1/MAN1A1/AUP1/USP19/UBE2J1/SYVN1/SELENOS/RNF5/FOXRED2/NPLOC4/STT3B/USP14/UBQLN2/ECPAS/HERPUD1/UBE4B/DERL1/SEC61B/STUB1/WFS1/UBXN4/DERL2/PSMC6/CCDC47/DERL3/CAV1/DNAJB9;36
BP;GO:0035967;cellular response to topologically incorrect protein;45/3053;105/12357;3,29638883914746e-05;0,00095367534521553;0,000818188551513921;TMBIM6/SDF2L1/OS9/HSPA8/VCP/HSPA5/BAG6/HSPA1A/HSPA1B/TMED2/HSPD1/QRICH1/EIF2S1/AUP1/HSPB8/SELENOS/HSPA13/RNF5/RACK1/XBP1/ATF6B/PTPN1/UGGT1/MBTPS1/CREB3/SERP1/HERPUD1/BAG3/OPTN/DERL1/ABCA7/STUB1/ERO1A/CUL3/WFS1/ABCB10/TMEM33/CREB3L2/DERL2/DERL3/TOR1A/BAK1/BAX/DNAJB9/HSPA2;45
BP;GO:0098760;response to interleukin-7;10/3053;12/12357;3,33283573987182e-05;0,00095367534521553;0,000818188551513921;PDIA3/STIP1/HDGF/GIPC1/YBX1/RAD23B/HSPD1/HMGB1/P4HB/ATIC;10
BP;GO:0098761;cellular response to interleukin-7;10/3053;12/12357;3,33283573987182e-05;0,00095367534521553;0,000818188551513921;PDIA3/STIP1/HDGF/GIPC1/YBX1/RAD23B/HSPD1/HMGB1/P4HB/ATIC;10
BP;GO:1904816;positive regulation of protein localization to chromosome, telomeric region;10/3053;12/12357;3,33283573987182e-05;0,00095367534521553;0,000818188551513921;CCT7/CCT4/CCT2/CCT3/CCT5/CCT6A/DKC1/GNL3/TCP1/CCT8;10
BP;GO:0007346;regulation of mitotic cell cycle;127/3053;375/12357;3,33626655936955e-05;0,00095367534521553;0,000818188551513921;ANXA1/CTNNB1/YWHAE/ANLN/DDB1/CCNB1/RCC2/SDCBP/IQGAP1/EIF4G1/PTPN11/PRMT5/UBE2C/AURKA/CENPF/PLK1/CDK2AP2/AURKB/AURKAIP1/GTSE1/ESPL1/CDK4/DLGAP5/TTLL12/RB1/SIRT1/CKS1B/TFDP1/CDC25B/MSH2/APEX1/BUB1/CDCA2/ANAPC15/ZMPSTE24/NOP53/PDXP/PSME3/FBXO7/TMOD3/RAD21/NEK2/CKS2/IK/BRCC3/LGMN/RDX/PIM2/PRMT2/NEK7/CENPE/MKI67/MAP3K20/PIN1/BID/DYNC1LI1/POLDIP2/TTK/CUL4A/RAB11A/TRIAP1/CDC16/CDK2/SLC9A3R1/FHL1/NDC80/VPS4B/LSM10/KIF14/MAD1L1/CCND3/RIOK2/BABAM1/RPA2/PSME2/CUL3/CDC23/ZWILCH/CDC42/LCMT1/PKD1/CDC25C/MUS81/MAEA/CDK11B/CHFR/STAT5B/DDX3X/SPDL1/SCRIB/FBXW5/RINT1/CHMP4C/TMEM14B/NBN/TRIP13/ZFYVE19/SYF2/BUB1B/INTS13/AKT1/CTDSPL/TPRA1/KANK2/MEPCE/ZWINT/EME2/ANGEL2/PSME1/MAD2L1/CDK1/KLF4/DYNLT3/MECP2/RPL26/SIRT2/FOXO4/PRKCA/FOXG1/NAE1/CDC26/BRD4/RPA3/SPHK1/HSPA2/ANAPC11/ZFP36L2;127
BP;GO:0043065;positive regulation of apoptotic process;133/3053;396/12357;3,43786393115655e-05;0,00097751750084843;0,000838643498661415;PDIA3/IFIT2/ANXA1/CTNNB1/BCAP31/CTNNA1/TNFRSF12A/GRN/CTSD/UBB/PRELID1/PPP1CA/EIF5A/SORT1/ANKRD1/PEA15/DNAJA1/CLU/TOMM22/PARK7/C1QBP/TOP2A/EEF1A2/SLC27A4/CDK4/FBH1/PTPA/CCL5/RPS6/PNMA1/TGFBR1/SIRT1/NOTCH2/MFN2/HMGCR/HSPD1/RYBP/HMGB1/MYBL2/AIFM1/QRICH1/PRKCI/EIF2S1/RPS3/TEX261/BRMS1/RPS7/DNM2/DEDD2/PRNP/ECT2/RHOA/CDKN2A/SHQ1/RACK1/EIF2B5/PPP2R1B/CYP1B1/ITGB1/PRMT2/SAP18/PAK2/UBE2M/MAP3K20/PIN1/BID/MCL1/ARL6IP5/RBM10/CDC34/DAPK1/GAL/ITM2C/CTNNBL1/CCN1/SOD1/CASP3/MAPK8/SLC9A3R1/SAV1/RRP1B/PDCD4/CAPN10/ADAM10/UTP11/SERINC3/MAPK9/RIPK1/BAD/TRAF7/BCLAF1/CDC42/PRKCD/GADD45A/DDX3X/CDK5/SCRIB/ARHGEF7/PRKRA/BECN1/ZNF622/SNCA/GSK3A/AKT1/BAK1/HDAC1/PPID/NSMAF/LATS2/BAX/CAV1/MSX1/TSPO/SMPD1/TCTN3/TFAP2A/RPL26/TP53INP1/PIAS4/SIRT2/LTBR/PRDM11/NQO2/GSN/HYAL2/PDCD5/TRADD/CTSZ/STYXL1/TFPT/IFNB1/PLAGL2/NQO1;133
BP;GO:1904814;regulation of protein localization to chromosome, telomeric region;11/3053;14/12357;3,4943362171705e-05;0,000988345412161803;0,000847933109762149;CCT7/CCT4/CCT2/MACROH2A1/CCT3/CCT5/CCT6A/DKC1/GNL3/TCP1/CCT8;11
BP;GO:0070201;regulation of establishment of protein localization;140/3053;421/12357;3,73795238488241e-05;0,00105171497991404;0,00090229988678892;FLNA/EZR/PIK3R2/OAZ1/ANXA1/BCAP31/YWHAE/LCP1/CCT7/TRIM28/CTSD/OS9/HSPA8/RANGAP1/PTPN11/KIF5B/CCT4/ATP13A2/TXN/ENY2/RAC1/HSP90AB1/ANKRD1/DNAJA1/NUTF2/PARK7/SLC16A1/SELENOK/SAE1/LLGL1/UBE2L3/GLUL/NUCB1/CCT2/CCL5/HMGCR/ARF1/MAP4K4/PPIA/CCT3/PPP3CA/DYNLL1/CD81/IPO5/NOLC1/CIB1/UBL5/UBE2J1/RAB8A/ARF6/CCT5/TMED10/NADK/PRNP/ECT2/ENSA/CCT6A/SAR1A/NDFIP2/SLC12A2/RBM22/RACK1/DKC1/TCP1/MYH10/ZPR1/SH3GLB1/PSMD9/PPM1F/PTPN1/STOM/MAPK1/SUMO1/GOLPH3/WLS/SERP1/RAB11A/BAP1/SNX3/MYO1C/MAPK8/NDFIP1/ANP32B/CSK/MAVS/PARL/CAPN10/AACS/CAMK1/BAG3/PHPT1/HAX1/RAN/JUP/BAD/CDC42/PDCD10/OSBP/ATP5IF1/PAM/PRKCD/ERP29/CDK5/TOMM7/DERL2/CCT8/INPP5K/CDK16/JAGN1/HDAC3/RAB29/STX4/DERL3/LRRC8A/PINK1/C2CD2L/GSK3A/NPEPPS/SRI/HMGN3/HDAC1/CYP51A1/PPID/EMD/MDFIC/CDK1/MPC2/TSG101/SUFU/ITGB1BP1/HYAL2/PDCD5/CLN3/CSNK2A2/IER3IP1/VAMP2/TCIRG1/PRKACA/NMU/PTPN23;140
BP;GO:0043068;positive regulation of programmed cell death;135/3053;404/12357;3,95457262875212e-05;0,00110686840140176;0,000949617769404291;PDIA3/IFIT2/ANXA1/CTNNB1/BCAP31/CTNNA1/TNFRSF12A/GRN/CTSD/UBB/PRELID1/PPP1CA/EIF5A/SORT1/ANKRD1/PEA15/DNAJA1/CLU/TOMM22/PARK7/C1QBP/TOP2A/EEF1A2/SLC27A4/CDK4/FBH1/PTPA/CCL5/RPS6/PNMA1/TGFBR1/SIRT1/NOTCH2/MFN2/HMGCR/HSPD1/RYBP/HMGB1/MYBL2/AIFM1/QRICH1/PRKCI/EIF2S1/RPS3/TEX261/BRMS1/RPS7/DNM2/DEDD2/PRNP/ECT2/RHOA/CDKN2A/SHQ1/RACK1/EIF2B5/PPP2R1B/CYP1B1/ITGB1/PRMT2/SAP18/PAK2/UBE2M/MAP3K20/PIN1/BID/MCL1/ARL6IP5/RBM10/CDC34/DAPK1/GAL/ITM2C/CTNNBL1/CCN1/SYK/SOD1/CASP3/MAPK8/SLC9A3R1/SAV1/RRP1B/PDCD4/CAPN10/ADAM10/UTP11/SERINC3/MAPK9/RIPK1/BAD/TRAF7/BCLAF1/CDC42/PRKCD/GADD45A/DDX3X/CDK5/SCRIB/ARHGEF7/PRKRA/BECN1/ZNF622/SNCA/GSK3A/AKT1/BAK1/HDAC1/PPID/NSMAF/LATS2/BAX/CAV1/MSX1/TSPO/SMPD1/TCTN3/TFAP2A/RPL26/TP53INP1/PIAS4/SIRT2/LTBR/PRDM11/NQO2/GSN/HYAL2/HTATIP2/PDCD5/TRADD/CTSZ/STYXL1/TFPT/IFNB1/PLAGL2/NQO1;135
BP;GO:0010506;regulation of autophagy;100/3053;284/12357;4,07597676113137e-05;0,00113493777794404;0,000973699384442619;PIK3R2/ATP6V0B/PSAP/EIF4G2/VPS26A/EIF4G1/SPTLC2/ATP13A2/RHEB/WDR6/EEF1A1/PARK7/CHMP4B/ATP6V1C1/EEF1A2/CTTN/UBQLN1/SNRNP70/UCHL1/TMEM59/SIRT1/VPS35/SUPT5H/HMGB1/CAPN1/ATP6V1E1/MAGEA3/MTDH/SLC25A5/KDM4A/RAB8A/HSPB8/ZMPSTE24/ATP6V1B2/FBXO7/EXOC7/RNF5/CAPNS1/ATP6V0C/CISD2/KEAP1/RRAGA/MTOR/PIM2/SH3GLB1/CAMKK2/ATP6V0D1/RRAGC/DCAF12/ATP6V1A/BID/MCL1/QSOX1/POLDIP2/DAPK1/UBQLN2/PIP4K2C/ATP6V1G1/RALB/CASP3/MAPK8/ATP6V1H/BAG3/HAX1/ATP6V0E2/OPTN/LARP1/BAD/ATP6V0E1/ORMDL3/SPTLC1/PHF23/CTSA/TRIM5/RUBCN/SNX6/CDK5/KAT5/USP33/BECN1/CLEC16A/DAP/RMC1/PINK1/SNCA/GSK3A/EHMT2/AKT1/TSPO/MAPK3/VPS26B/HSPB1/FOXK1/TP53INP1/SIRT2/GBA/CLN3/CSNK2A2/PRKACA/TRIM21;100
BP;GO:0032507;maintenance of protein location in cell;29/3053;59/12357;4,10731597058452e-05;0,00113776886731553;0,000976128266476408;OS9/RANGAP1/TXN/HSPA5/PARK7/SKP1/KDELR2/TMSB4X/TMSB10/TWF2/GPAA1/GOLPH3/CIZ1/KDELR1/RER1/ARL2BP/SUN2/TWF1/SUN1/TMSB15A/CDK5/CHCHD10/PINK1/AKT1/CAV1/TSPO/ARL2/GSN/TMSB15B;29
BP;GO:0010608;posttranscriptional regulation of gene expression;158/3053;485/12357;4,12911428177215e-05;0,00113794154616634;0,000976276413180137;CALR/HNRNPM/RPS9/EIF4G2/VIM/EIF4G1/PPP1CA/EIF5A/RPS4X/DPH2/CDC123/EIF6/COA3/KHDRBS1/C1QBP/GSPT1/NSUN2/CSDE1/EIF3B/CDK4/RPL10/RBM8A/DDX1/CCL5/PAIP2/TMED2/YBX1/GCN1/HNRNPC/RPS14/PPP3CA/RBM3/NT5C3B/ROCK2/DNAJC3/UPF1/NOLC1/ZC3H7B/EIF2S1/RPS3/SARNP/APEX1/NPM1/ZMPSTE24/DDX6/NCL/HNRNPA2B1/RPS6KA3/ENC1/RCC1L/PABPC4/MAPKAPK2/RHOA/TDRD7/ABCE1/RACK1/EIF2B5/MATR3/DKC1/MAP2K2/EIF2AK1/SPOUT1/EIF1/OGFOD1/NGRN/MTOR/ETF1/MKNK2/CNOT1/HNRNPD/CNOT6/MAPK1/CNBP/RBM10/FXR2/HNRNPR/RPL5/EIF4H/DAPK1/QKI/EXOSC5/ACO1/CARHSP1/KHSRP/CAPRIN1/TRAP1/SERP1/PKM/SHMT2/RPL22/NSUN5/EIF3K/RPUSD4/EIF4A3/EIF5AL1/EIF1B/RPL13A/CNOT7/NGDN/LARP4/SELENOT/ALKBH5/ZC3H7A/FUS/MTPN/EIF2B4/TRUB2/SRP9/TARBP2/RAN/LARP1/CNOT11/TSFM/RPS6KB2/RIPK1/POLR2G/YBX3/RPS6KA1/THRAP3/PAIP1/YTHDF3/MRPL13/FASTKD5/FASTK/KRT17/PRKCD/ZCCHC17/DDX3X/EIF2A/MAGOH/TRIP4/PRKRA/SAMD4A/TYMS/LSM1/PINK1/EIF4E3/MIR22HG/AKT1/ELAVL1/ANGEL2/CLP1/SAMD4B/CAV1/CNOT3/MAPK3/HSPB1/PNPT1/TENT4A/TENT5C/RPL26/PABPC1/PRKCA/IGF2BP1/MPV17L2/PYM1/ZFP36L2/PER1;158
BP;GO:1901990;regulation of mitotic cell cycle phase transition;88/3053;244/12357;4,28977988793727e-05;0,00117618760804974;0,00100908893174894;ANXA1/ANLN/DDB1/CCNB1/RCC2/EIF4G1/UBE2C/AURKA/CENPF/PLK1/CDK2AP2/AURKB/GTSE1/ESPL1/CDK4/DLGAP5/RB1/TFDP1/CDC25B/APEX1/BUB1/ANAPC15/NOP53/PSME3/FBXO7/TMOD3/RAD21/IK/BRCC3/RDX/PRMT2/CENPE/BID/DYNC1LI1/TTK/CUL4A/RAB11A/TRIAP1/CDC16/CDK2/FHL1/NDC80/VPS4B/LSM10/KIF14/MAD1L1/CCND3/RIOK2/BABAM1/RPA2/PSME2/CUL3/CDC23/ZWILCH/LCMT1/PKD1/CDC25C/CHFR/DDX3X/SPDL1/RINT1/CHMP4C/TMEM14B/NBN/TRIP13/ZFYVE19/SYF2/BUB1B/AKT1/CTDSPL/TPRA1/KANK2/MEPCE/ZWINT/PSME1/MAD2L1/CDK1/KLF4/MECP2/RPL26/SIRT2/FOXO4/NAE1/CDC26/BRD4/HSPA2/ANAPC11/ZFP36L2;88
