ONTOLOGY;ID;Description;GeneRatio;BgRatio;pvalue;p.adjust;qvalue;geneID;Count
BP;GO:0046390;ribose phosphate biosynthetic process;73/3278;169/12552;9,5951369094597e-07;6,54388337225151e-05;5,66239329459562e-05;PARP1/ENO1/VCP/PRPS1/PPT1/ATP5F1A/ATP5F1B/TMSB4X/ACLY/ATP5MF/NME1/TECR/ADCY6/PDHA1/HACD2/DLD/ATP5PF/STOML2/GUK1/ATP5MC3/ATP5PB/NME2/PINK1/ATP6V0C/PAICS/PYGL/SLC35B2/CTPS1/DGUOK/ACOT7/IMPDH2/ACAT1/HPRT1/ATP5MG/PDHB/ATP5MC1/G6PD/TKT/PAPSS1/ATP5PO/ATP5ME/ATP6V1A/ATP5F1E/HSD17B12/APRT/ATP5PD/IMPDH1/UCK2/GCDH/PPT2/ATP5F1C/CMPK1/ELOVL5/AK3/ATP5F1D/ATIC/DMAC2L/ELOVL4/ELOVL2/ADCY3/PRPSAP2/SLC26A2/UCKL1/ELOVL1/SLC25A1/MPC2/SNCA/ANTKMT/ACSL1/AK1/TGFB1/PDK2/UPP1;73
BP;GO:0035966;response to topologically incorrect protein;64/3278;143/12552;1,00281801471011e-06;6,75478405957824e-05;5,84488472511353e-05;HSP90AA1/HSPH1/TMBIM6/HSPA8/HSP90AB1/HSPA1B/HSPA5/MANF/DNAJA1/VCP/SDF2L1/OS9/SERPINH1/HSPD1/HSPE1/RACK1/BAG6/CLU/TMED2/DNAJB1/MFN2/DNAJC3/PTPN1/EIF2S1/QRICH1/AUP1/SERP1/SELENOS/STT3B/TRAM1/HERPUD1/XBP1/HSPB8/ATF4/RNF5/CREB3L2/STUB1/ATF6B/ERO1A/DERL3/CREB3/CUL3/HSPA13/BAG3/ABCA7/ERP44/UBXN4/TOR1A/UBE2J2/HSF1/WFS1/ABCB10/RNF185/BAK1/DERL1/DERL2/HSPA1A/RNF126/BAX/HSPB1/TM7SF3/JKAMP/DNAJB9/HSPA2;64
BP;GO:0006888;endoplasmic reticulum to Golgi vesicle-mediated transport;55/3278;118/12552;1,2013150380552e-06;7,99314005808435e-05;6,91642868508032e-05;HYOU1/BCAP31/VCP/TMED9/ARF1/COPE/ARF4/LMAN2/SEC24C/RAB1B/TMED2/TMED10/PEF1/KDELR2/COPG1/TEX261/COPB2/SAR1A/ARCN1/SEC13/NRBP1/SEC23A/PREB/TRAPPC1/YKT6/RAB1A/SEC31A/PDCD6/COPG2/COPB1/CREB3L2/COPA/USO1/CNIH4/VAMP7/CUL3/SEC23B/STEEP1/ERGIC1/SEC23IP/YIF1A/RANGRF/KDELR1/TRAPPC2L/TRAPPC4/TMED1/YIF1B/BCAP29/YIPF5/STX5/SCAP/TRAPPC3/IER3IP1/TRAPPC6A/CSNK1D;55
BP;GO:0062197;cellular response to chemical stress;107/3278;273/12552;1,21839399814538e-06;8,0091056070858e-05;6,93024360390875e-05;PARP1/PRDX1/CTNNB1/HSPA1B/DNAJA1/TXN/PRDX2/AKR1B1/RPS3/XRCC6/PPIA/ANXA1/CHCHD2/PTPN11/RACK1/PARK7/UBQLN1/GPX1/NONO/ATP13A2/PRDX3/ROMO1/XRCC5/SOD1/TRAP1/ATP2A2/P4HB/MCL1/APEX1/EIF2S1/AIFM1/SIGMAR1/ECT2/HDAC2/SELENOS/ARL6IP5/SIRT1/CAB39/PPIF/NME2/PCNA/PXN/TPM1/PINK1/ATF4/YBX3/FBXO7/KEAP1/STAU1/PPP5C/RIPK1/LETM1/G6PD/CAMKK2/DDX3X/DAPK1/SLC25A23/PRDX5/FXN/DHRS2/LRRC8C/LANCL1/DHFR/STK24/AGAP3/PTPRK/TSPO/ETV5/RELA/HDAC1/MAPKAP1/VKORC1L1/BAD/NFE2L1/VRK2/STX4/FYN/AKT1/TBC1D24/PRKRA/STK25/SLC25A24/PDCD10/PRKCD/HSF1/MAPK3/CDK1/KLF4/SIRT2/CYP1B1/CASP3/ETS1/MICU1/SERPINB6/TP53/SELENON/MSRA/SNCA/HSPA1A/MGST1/GPX8/HSPB1/CLN3/TMEM161A/PDK2/CAV1/SPHK1;107
BP;GO:0072599;establishment of protein localization to endoplasmic reticulum;25/3278;40/12552;1,35889389135017e-06;8,82633937048397e-05;7,6373923592801e-05;HSPA5/RAB10/SEC61A1/SRP14/SPCS2/SPCS3/SRP68/SRPRB/CHMP4B/SRP9/MAN1A1/TRAM1/GET3/HERPUD1/SEC62/SEC63/SEC61B/SRPRA/SSR3/SPCS1/SEC61G/RYR2/SRP54/SGTA/TRAM2;25
BP;GO:0031647;regulation of protein stability;105/3278;268/12552;1,56063973764613e-06;0,00010017471068938;8,66807334160113e-05;FLNA/CALR/HSP90AA1/HSPA8/HSP90AB1/HSPA1B/PFN1/CCT7/GRN/PPIB/PHB/ATP1B3/AURKA/NPM1/DDOST/HSPD1/RPS7/HCFC1/CCT4/PLK1/LMNA/RPL5/CD81/GIPC1/SERF2/PTGES3/BAG6/PARK7/LAMP2/CLU/CCT2/VPS35/SEL1L/FLOT2/CCT3/CCT5/LAMP1/SUMO1/PARVA/USP7/PRNP/DAD1/LSS/CCT6A/TARDBP/TCP1/DVL3/CMTM6/SIRT1/TAF9B/TRIM44/CCT8/PEX19/NOP53/RTN4/PINK1/DPM2/NCLN/USP19/FBXO7/GET4/PIN1/RNF5/CTSA/SYVN1/TELO2/SENP2/TOMM7/STUB1/TAF9/NF2/PDCL3/PIM2/TMEM183A/GNAQ/FBXL3/CUL3/UTP25/BAG3/TBRG1/PRKRA/PDCD10/PRKCD/HDAC3/WFS1/ISOC2/FLOT1/DERL1/KAT2A/CASP3/WIZ/BAG1/HYPK/TNIP2/CHFR/GLMP/TP53/MSX1/SNCA/HSPA1A/CREBBP/GSN/WDR81/SERF1A/KDM8;105
BP;GO:0006605;protein targeting;110/3278;284/12552;1,69583362279996e-06;0,000107586840069727;9,30944161353464e-05;HSP90AA1/HSPA8/HSPA5/BCAP31/YWHAQ/YWHAZ/ARL6IP1/OS9/PITRM1/SDCBP/SEC61A1/HSPD1/SRP14/SPCS2/TOMM20/YWHAB/TOMM22/SPCS3/GIPC1/SORT1/SAE1/LAMP2/UBE2L3/CLU/NDUFA13/MFN2/UBL5/SRP68/NACA/SRPRB/SSR2/ROMO1/YWHAG/CHMP4B/PRNP/PRKCI/SSR1/CIB1/NUCB1/TIMM8B/AIFM1/TIMM50/RAB7A/PMPCA/NCOA4/SRP9/TOMM40/TIMM13/MICALL1/TIMM17B/MAN1A1/SAMM50/AP3D1/BAP1/TRAM1/GET3/PEX19/HERPUD1/SEC62/PINK1/FBXO7/SEC63/SEC61B/ATP5IF1/HAX1/SRPRA/TOMM7/BID/GDI1/SSR3/SREBF2/RABGEF1/TIMM17A/TOMM34/SPCS1/MYO1C/GRPEL1/HGS/SEC61G/TSPO/STOM/BAG3/ZDHHC9/FYN/M6PR/MIPEP/MON1B/SCARB2/SRP54/CDK5/UBE2J2/PDCD5/YIF1B/TIMM22/GSK3A/SGTA/TIMM23/VPS37C/ITGB1BP1/TRAM2/TIMM10/PAM16/AIP/PARL/MON1A/PEX10/ZDHHC14/HRAS/NAGPA/HAP1;110
BP;GO:0007059;chromosome segregation;118/3278;310/12552;1,9974578403929e-06;0,000125265861806709;0,000108391995331666;ACTR2/CTNNB1/CCNB1/RPS3/TOP2A/NCAPD2/PRC1/CENPF/UBE2C/RCC2/CDC20/SLC25A5/ESPL1/DLGAP5/PLK1/TOP1/SPAG5/AURKB/BANF1/PPP2R1A/DYNC1H1/KNL1/KIF23/BAG6/BUB1/KIF4A/PTTG1/TACC3/MACROH2A1/CHMP4B/MKI67/NCAPH/KIFC1/NAA50/ECT2/INCENP/CDC23/CIAO2B/CENPN/RB1/CHTF8/CENPX/CENPE/RACGAP1/CHMP7/IK/KIF2C/SMC1A/RAD21/FAM83D/NEK2/NUMA1/CENPW/MCMBP/NAA10/FEN1/SMC2/PSRC1/RAB11A/NCAPG/SMC4/NDC80/RCC1/SEH1L/CDC16/CDCA2/SRPK1/ANAPC15/TOP2B/TTK/EME2/CHMP2B/ACTR3/PMF1/DDX3X/SUN1/SGO1/CHMP5/CDCA8/KIF14/NUP37/RRS1/CTCF/BIRC5/OIP5/RAN/CUL3/KNSTRN/BUB1B/NCAPH2/MAD1L1/TRIP13/TUBG1/SPDL1/CIAO1/SPC25/CENPT/ZWILCH/NDEL1/NUDC/MAD2L1/ERCC2/TENT4A/ZWINT/EHMT2/SIRT2/MUS81/NUF2/RIOK2/CHFR/ANAPC11/MAD2L2/CIAO2A/BEX4/CDC26/LCMT1/CDT1/CHMP4C;118
BP;GO:0045047;protein targeting to ER;23/3278;36/12552;2,0764076823214e-06;0,000128737276303926;0,000111395794918797;HSPA5/SEC61A1/SRP14/SPCS2/SPCS3/SRP68/SRPRB/CHMP4B/SRP9/MAN1A1/TRAM1/GET3/HERPUD1/SEC62/SEC63/SEC61B/SRPRA/SSR3/SPCS1/SEC61G/SRP54/SGTA/TRAM2;23
BP;GO:0043484;regulation of RNA splicing;60/3278;134/12552;2,12123898684472e-06;0,000130039100137358;0,000112522257315181;TMBIM6/HSPA8/HNRNPA1/C1QBP/HNRNPK/NPM1/RBM8A/SNRNP70/SNW1/KHDRBS1/U2AF2/HNRNPH2/RPS26/PUF60/NCL/HNRNPL/RBM3/SRSF9/RBM42/SRSF3/SLC38A2/PRPF19/DDX17/FUS/HNRNPH3/PQBP1/ZPR1/TRA2B/PTBP1/AHNAK/RPS13/HNRNPH1/FXR2/SMU1/HNRNPF/LARP7/SRSF2/RBM22/RBM23/SRPK1/FASTK/RBM38/SRSF6/NCBP1/SAP18/RBM10/SRSF5/RRP1B/PTBP3/TRA2A/CELF2/RAVER1/SF3B4/MBNL3/RBM7/MAGOH/HSPA1A/DAZAP1/POLR2A/FAM50A;60
BP;GO:0090670;RNA localization to Cajal body;15/3278;19/12552;2,22143448643582e-06;0,000130324156537568;0,00011276891535557;CCT7/RUVBL2/CCT4/CCT2/CCT3/CCT5/DKC1/NHP2/CCT6A/TCP1/EXOSC10/CCT8/RUVBL1/NOP10/SHQ1;15
BP;GO:0090671;telomerase RNA localization to Cajal body;15/3278;19/12552;2,22143448643582e-06;0,000130324156537568;0,00011276891535557;CCT7/RUVBL2/CCT4/CCT2/CCT3/CCT5/DKC1/NHP2/CCT6A/TCP1/EXOSC10/CCT8/RUVBL1/NOP10/SHQ1;15
BP;GO:0090672;telomerase RNA localization;15/3278;19/12552;2,22143448643582e-06;0,000130324156537568;0,00011276891535557;CCT7/RUVBL2/CCT4/CCT2/CCT3/CCT5/DKC1/NHP2/CCT6A/TCP1/EXOSC10/CCT8/RUVBL1/NOP10/SHQ1;15
BP;GO:0090685;RNA localization to nucleus;15/3278;19/12552;2,22143448643582e-06;0,000130324156537568;0,00011276891535557;CCT7/RUVBL2/CCT4/CCT2/CCT3/CCT5/DKC1/NHP2/CCT6A/TCP1/EXOSC10/CCT8/RUVBL1/NOP10/SHQ1;15
BP;GO:0051306;mitotic sister chromatid separation;34/3278;63/12552;2,30246258859198e-06;0,000132564802615657;0,00011470773648156;CCNB1/CENPF/UBE2C/ESPL1/DLGAP5/PLK1/AURKB/BUB1/PTTG1/TACC3/CDC23/RB1/CENPE/IK/RAD21/NDC80/CDC16/ANAPC15/TTK/CUL3/BUB1B/NCAPH2/MAD1L1/TRIP13/SPDL1/ZWILCH/MAD2L1/ZWINT/RIOK2/ANAPC11/MAD2L2/CDC26/LCMT1/CDT1;34
BP;GO:1900180;regulation of protein localization to nucleus;55/3278;120/12552;2,30822145316851e-06;0,000132564802615657;0,00011470773648156;FLNA/PARP1/HSP90AB1/CTNNA1/TRIM28/CCT7/NUTF2/NPM1/TFRC/CCT4/PLK1/LMNA/NOLC1/PARK7/GLUL/CCT2/IPO5/ATP13A2/CCT3/MCRS1/CCT5/SUMO1/MAVS/DKC1/CCT6A/TARDBP/TCP1/ECT2/SUMO3/LAMTOR5/CCT8/ZPR1/JUP/PIN1/LARP7/RBM22/MAGED1/PIK3R2/MEPCE/NF2/TMEM98/ILRUN/RAN/FERMT2/BAG3/HYAL2/FYN/AKT1/PRKCD/HDAC3/CDK1/ORMDL3/SUFU/TGFB1/PKIG;55
BP;GO:0042273;ribosomal large subunit biogenesis;37/3278;71/12552;2,55292329962356e-06;0,000145091140861939;0,000125546721478198;RPL24/RPL10/RPL6/RPL23A/RPL3/RPLP0/RPL35A/RPL7/NPM1/RPL7A/RPL35/RPL5/EIF6/RPL7L1/RPF1/EBNA1BP2/NOC2L/DDX18/RPL26L1/NHP2/MRPL20/FTSJ3/SNU13/DHX30/NOP53/RPL14/PES1/NOP16/HEATR3/RSL24D1/RPL26/RRS1/GTF3A/RPLP0P6/TRAF7/MRTO4/MRPL1;37
BP;GO:1903573;negative regulation of response to endoplasmic reticulum stress;25/3278;41/12552;2,61932981581005e-06;0,000147330551289275;0,000127484473401064;TMBIM6/HYOU1/HSPA5/RACK1/PARK7/CLU/MAGEA3/PTPN1/SELENOS/USP14/HERPUD1/XBP1/SYVN1/ATF6B/OPA1/CREB3/ABCA7/TXNDC12/WFS1/SGTA/HSPA1A/GRINA/DNAJB9/NR1H2/LPCAT3;25
BP;GO:0033044;regulation of chromosome organization;75/3278;179/12552;2,77628190295994e-06;0,000154565245536219;0,000133744622285449;PARP1/CTNNB1/TRIM28/CCT7/CCNB1/HNRNPA1/TOP2A/CENPF/UBE2C/ESPL1/DLGAP5/CCT4/PLK1/HNRNPC/AURKB/HNRNPA2B1/BUB1/CCT2/PTTG1/TACC3/UPF1/CCT3/CCT5/MACROH2A1/XRCC5/USP7/DKC1/CCT6A/TCP1/EXOSC10/CDC23/TERF2IP/GNL3/RB1/CENPE/IK/CCT8/SMG5/RAD21/NEK2/NUMA1/NAA10/FEN1/NDC80/CDC16/PIF1/ANAPC15/TTK/HNRNPD/CTCF/CUL3/BUB1B/MAD1L1/TRIP13/SPDL1/NEK7/NBN/ZWILCH/MAPK3/ERCC1/MAD2L1/ZWINT/SSBP1/RIOK2/SLX1A/CHFR/ANAPC11/TINF2/MAP2K7/MAD2L2/CENPV/CDC26/LCMT1/CDT1/SIRT6;75
BP;GO:0010965;regulation of mitotic sister chromatid separation;33/3278;61/12552;3,01458369715818e-06;0,000166137057087829;0,000143757659561451;CCNB1/CENPF/UBE2C/ESPL1/DLGAP5/PLK1/AURKB/BUB1/PTTG1/TACC3/CDC23/RB1/CENPE/IK/RAD21/NDC80/CDC16/ANAPC15/TTK/CUL3/BUB1B/MAD1L1/TRIP13/SPDL1/ZWILCH/MAD2L1/ZWINT/RIOK2/ANAPC11/MAD2L2/CDC26/LCMT1/CDT1;33
BP;GO:0007006;mitochondrial membrane organization;50/3278;107/12552;3,30104681550199e-06;0,000180105114253789;0,00015584415755291;HSP90AA1/CALM1/CALM3/SLC25A5/TOMM22/GHITM/NDUFA13/MFN2/SLC35F6/ROMO1/TIMM8B/RCC1L/TIMM50/TIMM13/SAMM50/RTL10/PPIF/MTX1/PINK1/DYNLT1/ATP5IF1/VDAC2/NMT1/GCLC/LETM1/BID/ACAA2/OPA1/IMMT/TMEM14A/BAD/CHCHD10/MFN1/MICOS10/PDCD5/BAK1/TIMM22/OXA1L/GSK3A/MICOS13/CNP/THEM4/TP53/TIMM10/SNCA/HSPA1A/BAX/SLC25A4/ALKBH7/APOO;50
BP;GO:1903405;protein localization to nuclear body;11/3278;12/12552;3,47653802796793e-06;0,000185960700790128;0,000160910970644336;CCT7/CCT4/CCT2/CCT3/CCT5/DKC1/CCT6A/TCP1/CCT8/LARP7/MEPCE;11
BP;GO:1904867;protein localization to Cajal body;11/3278;12/12552;3,47653802796793e-06;0,000185960700790128;0,000160910970644336;CCT7/CCT4/CCT2/CCT3/CCT5/DKC1/CCT6A/TCP1/CCT8/LARP7/MEPCE;11
BP;GO:1903362;regulation of cellular protein catabolic process;93/3278;235/12552;3,70552348040487e-06;0,000194488089637552;0,000168289682440272;HSP90AA1/ANXA2/UBB/EZR/HSP90AB1/HSPA1B/BCAP31/VCP/AURKA/SDCBP/MSN/CDC20/RPS7/PLK1/RPL5/PTTG1IP/CD81/PSMC3/GIPC1/RACK1/BAG6/PARK7/USP5/CLU/UBQLN1/GPX1/PSMC1/ATP13A2/PSMD10/VPS35/RNF40/SMARCC1/SUMO1/USP7/CDK2/HSPBP1/PSME3/RAD23B/PSMC4/PSMD14/DESI1/USP14/HERPUD1/RDX/PSMC2/UBQLN2/NOP53/PINK1/USP19/ZER1/KEAP1/RBX1/ATP5IF1/PKD1/ARAF/SUMO2/GCLC/RYBP/DDA1/PSMC5/ELOB/STUB1/TAF9/TMEM259/TMTC3/UBE2K/PDCL3/PSMC6/PSME1/ATRAID/CSNK1E/NUB1/GBA/AKT1/UBE2V2/NUDT15/RNF185/FURIN/GSK3A/SIRT2/SGTA/RNFT2/PBK/CHFR/PSME2/PITHD1/HSPA1A/SUFU/PRKACA/SIRT6/CAV1/CSNK1D/CCDC22;93
BP;GO:0072655;establishment of protein localization to mitochondrion;52/3278;113/12552;3,72920105548193e-06;0,000194488089637552;0,000168289682440272;HSP90AA1/BCAP31/DNAJA1/CALM1/CALM3/PITRM1/HSPD1/TOMM20/TOMM22/SAE1/UBE2L3/NDUFA13/MFN2/UBL5/ROMO1/TIMM8B/AIFM1/TIMM50/PMPCA/TOMM40/TIMM13/TIMM17B/SAMM50/BAP1/PINK1/FBXO7/ATP5IF1/RALA/NMT1/HAX1/TOMM7/BID/SREBF2/HK1/TIMM17A/TOMM34/GRPEL1/TSPO/BAG3/AKT1/MIPEP/UBE2J2/PDCD5/TIMM22/OXA1L/GSK3A/TIMM23/TIMM10/PAM16/AIP/PARL/BAX;52
BP;GO:0009141;nucleoside triphosphate metabolic process;47/3278;99/12552;3,742897619491e-06;0,000194488089637552;0,000168289682440272;PARP1/ENO1/VCP/ATP5F1A/ATP5F1B/TMSB4X/ATP5MF/NME1/SAMHD1/ATP5PF/STOML2/DCTPP1/GUK1/ATP5MC3/ATP5PB/NME2/PINK1/ATP6V0C/RHOA/CTPS1/ITPA/DGUOK/IMPDH2/ATP5MG/ATP5MC1/ATP5PO/ATP5ME/ATP6V1A/ATP5F1E/OPA1/RAN/ATP5PD/IMPDH1/UCK2/DTYMK/ATP5F1C/CMPK1/AK3/NUDT15/ATP5F1D/MFN1/TYMS/DMAC2L/UCKL1/ANTKMT/AK1/TGFB1;47
BP;GO:0006986;response to unfolded protein;55/3278;122/12552;4,3141878887655e-06;0,000221858109952754;0,000191972839778149;HSP90AA1/HSPH1/TMBIM6/HSPA8/HSP90AB1/HSPA1B/HSPA5/MANF/DNAJA1/VCP/OS9/SERPINH1/HSPD1/HSPE1/RACK1/TMED2/DNAJB1/MFN2/DNAJC3/PTPN1/EIF2S1/QRICH1/SERP1/SELENOS/STT3B/TRAM1/HERPUD1/XBP1/HSPB8/ATF4/CREB3L2/STUB1/ATF6B/ERO1A/DERL3/CREB3/HSPA13/BAG3/ABCA7/ERP44/UBXN4/UBE2J2/HSF1/WFS1/ABCB10/BAK1/DERL1/DERL2/HSPA1A/BAX/HSPB1/TM7SF3/JKAMP/DNAJB9/HSPA2;55
BP;GO:0033045;regulation of sister chromatid segregation;35/3278;67/12552;4,41108436481285e-06;0,000221858109952754;0,000191972839778149;CCNB1/CENPF/UBE2C/ESPL1/DLGAP5/PLK1/AURKB/BUB1/PTTG1/TACC3/CDC23/RB1/CENPE/IK/RAD21/NUMA1/NDC80/CDC16/ANAPC15/TTK/CUL3/BUB1B/MAD1L1/TRIP13/SPDL1/ZWILCH/MAD2L1/ZWINT/RIOK2/CHFR/ANAPC11/MAD2L2/CDC26/LCMT1/CDT1;35
BP;GO:1905818;regulation of chromosome separation;35/3278;67/12552;4,41108436481285e-06;0,000221858109952754;0,000191972839778149;CCNB1/CENPF/UBE2C/ESPL1/DLGAP5/PLK1/AURKB/BUB1/PTTG1/TACC3/CDC23/RB1/CENPE/IK/RAD21/NUMA1/NDC80/CDC16/ANAPC15/TTK/CUL3/BUB1B/MAD1L1/TRIP13/SPDL1/ZWILCH/MAD2L1/ZWINT/RIOK2/CHFR/ANAPC11/MAD2L2/CDC26/LCMT1/CDT1;35
BP;GO:0009408;response to heat;41/3278;83/12552;4,4322826218567e-06;0,000221858109952754;0,000191972839778149;HSP90AA1/HSP90AB1/HSPA1B/YWHAE/IRAK1/DNAJA1/VCP/RBBP7/CLPB/HSPD1/HSBP1/DNAJB1/SUMO1/SOD1/ATP2A2/CHORDC1/EIF2S1/HDAC2/SIRT1/EIF2B1/PDCD6/DNAJB6/GCLC/MTOR/SLU7/STUB1/PDCL3/MAPKAPK2/DNAJC2/EIF2B5/BAG3/AKT1/HSF1/EIF2B4/MAP2K7/HSPA1A/CREBBP/PRKACA/HSPA2/CDKN1A/HSBP1L1;41
BP;GO:0009142;nucleoside triphosphate biosynthetic process;38/3278;75/12552;4,54997124629192e-06;0,000225678573816079;0,000195278670235591;PARP1/ENO1/VCP/ATP5F1A/ATP5F1B/TMSB4X/ATP5MF/NME1/ATP5PF/STOML2/ATP5MC3/ATP5PB/NME2/PINK1/ATP6V0C/CTPS1/DGUOK/IMPDH2/ATP5MG/ATP5MC1/ATP5PO/ATP5ME/ATP6V1A/ATP5F1E/ATP5PD/IMPDH1/UCK2/DTYMK/ATP5F1C/CMPK1/AK3/ATP5F1D/TYMS/DMAC2L/UCKL1/ANTKMT/AK1/TGFB1;38
BP;GO:0044784;metaphase/anaphase transition of cell cycle;33/3278;62/12552;4,83743152548847e-06;0,000237775012640226;0,000205745665166579;CCNB1/CENPF/UBE2C/ESPL1/DLGAP5/PLK1/AURKB/BUB1/TACC3/CDC23/RB1/CENPE/IK/RAD21/NDC80/CDC16/ANAPC15/TTK/CUL3/BUB1B/MAD1L1/TRIP13/SPDL1/ZWILCH/MAD2L1/ZWINT/RIOK2/CHFR/ANAPC11/MAD2L2/CDC26/LCMT1/CDT1;33
BP;GO:0006979;response to oxidative stress;132/3278;360/12552;5,03431695862637e-06;0,000243568217748967;0,000210758499885035;PARP1/PRDX1/CTNNB1/HNRNPM/HSPA1B/TXN/DHCR24/PRDX2/RPS3/PPIA/PSMB5/ANXA1/CHCHD2/HSPD1/PTPN11/SELENOK/RACK1/PARK7/UBQLN1/GPX1/NONO/PRDX4/GSTP1/ATP13A2/PRDX3/MACROH2A1/ROMO1/SOD1/PRNP/TRAP1/ATP2A2/P4HB/MCL1/APEX1/EIF2S1/AIFM1/SIGMAR1/ECT2/HDAC2/SELENOS/MSRB3/NDUFA6/ARL6IP5/SIRT1/GPX4/PPIF/TRA2B/NME2/PCNA/TXNRD2/PXN/TPM1/PINK1/ATF4/FBXO7/KEAP1/STAU1/RBX1/PPP5C/GCLC/RIPK1/G6PD/CAMKK2/NDUFS8/NDUFS2/ERO1A/PPP2CB/DAPK1/PRDX5/FXN/DHRS2/GPX3/LANCL1/DHFR/STK24/AGAP3/PTPRK/ETV5/RELA/HDAC1/MAPKAP1/VKORC1L1/BAD/NFE2L1/NDUFA12/HYAL2/VRK2/APP/STX4/FYN/AKT1/TBC1D24/PRKRA/STK25/SLC25A24/NUDT15/PDCD10/PRKCD/GCLM/TOR1A/HSF1/MAPK3/ERCC1/CDK1/ERCC2/NDUFB4/BAK1/KLF4/SIRT2/CYP1B1/CASP3/HMOX2/ETS1/TP53/THG1L/SELENON/MSRA/SNCA/HSPA1A/PON2/TXN2/MGST1/GPX8/HSPB1/CAT/C19orf12/TMEM161A/PDK2/IDH1/NAPRT/FKBP1B/SPHK1;132
BP;GO:0006913;nucleocytoplasmic transport;105/3278;274/12552;5,08921862598647e-06;0,000243568217748967;0,000210758499885035;FLNA/CALR/HSP90AB1/YWHAE/TRIM28/TXN/RPS15/HNRNPA1/KPNA2/NUTF2/NUP188/NPM1/RANGAP1/KHDRBS1/PTPN11/LMNA/PTTG1IP/EIF6/HNRNPA2B1/NOLC1/PARK7/IPO5/NSUN2/UPF1/CSE1L/ANP32A/SUMO1/MAVS/ENY2/SRSF3/CHTOP/TARDBP/AHCYL1/IPO8/ECT2/TNPO3/THOC6/ABCE1/RANBP3/PABPN1/SEC13/NUP50/TNPO1/DDX39A/SYK/SSB/DESI1/ZPR1/SMG5/NUP93/IPO4/THOC3/JUP/XPO7/POLDIP3/RBM22/PKD1/PPP1CC/PIK3R2/NXF1/HEATR3/TNPO2/RAE1/ALKBH5/TSC2/RRS1/ANP32B/NCBP1/NCBP2/RAN/SARNP/AAAS/ALYREF/BAG3/ELAVL1/HYAL2/AKT1/RANGRF/THOC7/EMD/PPP3CA/PRKCD/NUP88/HDAC3/CDK5/CDK1/NOL6/CAMK1/POM121/RIOK2/CITED1/HTATIP2/PPP3R1/TP53/SMG7/SUFU/PRKACA/SNUPN/TGFB1/POM121C/NXT2/SIX2/CDKN1A/NOTCH1/PKIG;105
BP;GO:0051169;nuclear transport;105/3278;274/12552;5,08921862598647e-06;0,000243568217748967;0,000210758499885035;FLNA/CALR/HSP90AB1/YWHAE/TRIM28/TXN/RPS15/HNRNPA1/KPNA2/NUTF2/NUP188/NPM1/RANGAP1/KHDRBS1/PTPN11/LMNA/PTTG1IP/EIF6/HNRNPA2B1/NOLC1/PARK7/IPO5/NSUN2/UPF1/CSE1L/ANP32A/SUMO1/MAVS/ENY2/SRSF3/CHTOP/TARDBP/AHCYL1/IPO8/ECT2/TNPO3/THOC6/ABCE1/RANBP3/PABPN1/SEC13/NUP50/TNPO1/DDX39A/SYK/SSB/DESI1/ZPR1/SMG5/NUP93/IPO4/THOC3/JUP/XPO7/POLDIP3/RBM22/PKD1/PPP1CC/PIK3R2/NXF1/HEATR3/TNPO2/RAE1/ALKBH5/TSC2/RRS1/ANP32B/NCBP1/NCBP2/RAN/SARNP/AAAS/ALYREF/BAG3/ELAVL1/HYAL2/AKT1/RANGRF/THOC7/EMD/PPP3CA/PRKCD/NUP88/HDAC3/CDK5/CDK1/NOL6/CAMK1/POM121/RIOK2/CITED1/HTATIP2/PPP3R1/TP53/SMG7/SUFU/PRKACA/SNUPN/TGFB1/POM121C/NXT2/SIX2/CDKN1A/NOTCH1/PKIG;105
BP;GO:0009144;purine nucleoside triphosphate metabolic process;39/3278;78/12552;5,18357689196712e-06;0,000243806857953212;0,000210964994196665;PARP1/ENO1/VCP/ATP5F1A/ATP5F1B/TMSB4X/ATP5MF/NME1/SAMHD1/ATP5PF/STOML2/GUK1/ATP5MC3/ATP5PB/NME2/PINK1/ATP6V0C/RHOA/ITPA/DGUOK/IMPDH2/ATP5MG/ATP5MC1/ATP5PO/ATP5ME/ATP6V1A/ATP5F1E/OPA1/RAN/ATP5PD/IMPDH1/ATP5F1C/AK3/NUDT15/ATP5F1D/MFN1/DMAC2L/ANTKMT/TGFB1;39
BP;GO:0030433;ubiquitin-dependent ERAD pathway;39/3278;78/12552;5,18357689196712e-06;0,000243806857953212;0,000210964994196665;CALR/HSP90B1/HSPA5/BCAP31/CANX/VCP/OS9/BAG6/UBQLN1/SEL1L/FOXRED2/UBE2J1/AUP1/MAN1A1/SELENOS/STT3B/USP14/HERPUD1/UBQLN2/NPLOC4/USP19/RNF5/SEC61B/SYVN1/CCDC47/STUB1/PSMC6/DERL3/UBXN4/UBE2J2/WFS1/UBE4B/RNF185/DERL1/DERL2/SGTA/JKAMP/DNAJB9/CAV1;39
