ONTOLOGY;ID;Description;GeneRatio;BgRatio;pvalue;p.adjust;qvalue;geneID;Count
BP;GO:0006820;anion transport;57/1311;313/12552;1,91196307518741e-05;0,00592071232283034;0,00567014453034525;LRP2/SLC2A3/CEACAM1/PTAFR/SLC12A1/SLC6A13/SLC16A14/SLC37A2/KCNJ10/MTTP/SLC26A4/SLC6A12/SLC16A9/SLC24A5/SLC9C2/SLC6A20/SLC16A6/SLC35D2/SLC17A8/TG/SLC13A3/PLA2G6/SLC13A4/ATP1A2/SLC16A3/SLC24A4/SLC5A5/PLA2G12B/SLC13A5/SLC3A1/SLC9A5/SLC25A2/LRRC8D/RGS4/FGF23/SLC1A7/SLC25A18/SLC9A8/SLC4A4/SLCO2B1/SLC51A/GABRR2/TNFRSF11A/ABCC2/WNK4/DRD2/SLC26A7/SLC10A1/SLC26A8/SLC7A7/GFAP/SLC26A3/SLC22A2/CLDN4/SLC10A5/SLC12A8/PRKG2;57
BP;GO:0002768;immune response-regulating cell surface receptor signaling pathway;35/1311;163/12552;2,4917654071972e-05;0,00723390644776937;0,00692776355974695;PDE4D/KLRD1/BTN3A1/CEACAM1/CD226/VTCN1/CD200R1/NFKBIZ/BTN2A2/ERMAP/VAV3/MYO1G/PLA2G6/KLRC1/NCKAP1L/CD38/THEMIS2/BTN3A3/PDE4B/NFATC2/BTLA/CBLB/MAPK10/GPR32/INPP5D/BTK/DENND1B/LAT2/LPXN/HHLA2/SKAP1/PTPN22/FYB2/CD160/BLNK;35
BP;GO:0016339;calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules;10/1311;22/12552;2,96816005073429e-05;0,00811006084450634;0,00776683862192143;PCDHB13/PCDHB14/PCDHB9/PCDHB4/PCDHB11/PCDHB10/PCDHB16/DCHS1/CDH12/SELP;10
BP;GO:0032729;positive regulation of interferon-gamma production;15/1311;48/12552;6,91444377352442e-05;0,017843106293345;0,0170879762496574;PDE4D/IL12RB2/BTN3A1/CD226/IL23R/RASGRP1/LTA/PDE4B/WNT5A/HAVCR2/ISL1/PTPN22/IL1R1/IRF8/CD160;15
BP;GO:0050851;antigen receptor-mediated signaling pathway;27/1311;119/12552;7,60910491290856e-05;0,0186022591160317;0,0178150013085604;PDE4D/BTN3A1/CEACAM1/CD226/VTCN1/NFKBIZ/BTN2A2/ERMAP/VAV3/NCKAP1L/CD38/THEMIS2/BTN3A3/PDE4B/NFATC2/CBLB/INPP5D/BTK/DENND1B/LAT2/LPXN/HHLA2/SKAP1/PTPN22/FYB2/CD160/BLNK;27
BP;GO:0009187;cyclic nucleotide metabolic process;11/1311;29/12552;9,01504945409665e-05;0,0209374523571395;0,0200513678910592;PDE4D/PDE4C/NPR2/PDE7B/ADCY10/RORA/PDE4B/ADCY4/GUCY1A1/ADCY5/PDE8B;11
BP;GO:0002250;adaptive immune response;48/1311;266/12552;0,000107193110622558;0,0233384592111934;0,0223507628183114;KLRD1/BTN3A1/CEACAM1/C1S/CD226/IL23R/VTCN1/TNFAIP3/NFKBIZ/IL17F/C2/MYO1G/CD40LG/CD74/KLRC1/IFNA5/NCKAP1L/C4A/LTA/IRF4/RORA/BTN3A3/KLRK1/BTLA/HAVCR2/UNC13D/DUSP10/INPP5D/BTK/DENND1B/LAT2/CRACR2A/BACH2/NFKB2/CTSS/HLA-DQA1/SKAP1/ALOX15/HLA-DMA/TNFRSF11A/CD80/IL1R1/PRDM1/FGL1/RELB/CD160/AGER/SCART1;48
BP;GO:0002429;immune response-activating cell surface receptor signaling pathway;31/1311;148/12552;0,000115561800184596;0,0233384592111934;0,0223507628183114;PDE4D/KLRD1/BTN3A1/CEACAM1/CD226/VTCN1/NFKBIZ/BTN2A2/ERMAP/VAV3/MYO1G/PLA2G6/NCKAP1L/CD38/THEMIS2/BTN3A3/PDE4B/NFATC2/CBLB/GPR32/INPP5D/BTK/DENND1B/LAT2/LPXN/HHLA2/SKAP1/PTPN22/FYB2/CD160/BLNK;31
BP;GO:0002757;immune response-activating signal transduction;31/1311;148/12552;0,000115561800184596;0,0233384592111934;0,0223507628183114;PDE4D/KLRD1/BTN3A1/CEACAM1/CD226/VTCN1/NFKBIZ/BTN2A2/ERMAP/VAV3/MYO1G/PLA2G6/NCKAP1L/CD38/THEMIS2/BTN3A3/PDE4B/NFATC2/CBLB/GPR32/INPP5D/BTK/DENND1B/LAT2/LPXN/HHLA2/SKAP1/PTPN22/FYB2/CD160/BLNK;31
BP;GO:0009593;detection of chemical stimulus;19/1311;73/12552;0,000128714472292376;0,0246248034203568;0,0235826682350978;TAS2R4/OR2AT4/OR9A4/OR9A1P/OR4F3/TAS2R5/SLC24A4/OR4F17/KCNMB2/TAS2R3/OR5AU1/SYT1/OR11H4/TAS2R38/OR1L6/OR1L1/TLR1/TLR6/OR1L4;19
BP;GO:0015718;monocarboxylic acid transport;16/1311;56/12552;0,000132533925836151;0,0246248034203568;0,0235826682350978;CEACAM1/SLC6A13/SLC16A14/SLC6A12/SLC16A9/SLC16A6/PLA2G6/SLC16A3/PLA2G12B/SLCO2B1/SLC51A/TNFRSF11A/ABCC2/DRD2/SLC10A1/SLC10A5;16
BP;GO:0098656;anion transmembrane transport;35/1311;177/12552;0,000146309901635478;0,026138826657569;0,0250326171786044;LRP2/PTAFR/SLC12A1/SLC6A13/SLC37A2/KCNJ10/SLC26A4/SLC24A5/SLC9C2/SLC6A20/SLC35D2/SLC17A8/SLC13A3/SLC13A4/ATP1A2/SLC16A3/SLC24A4/SLC5A5/SLC13A5/SLC3A1/SLC9A5/SLC25A2/LRRC8D/RGS4/SLC1A7/SLC25A18/SLC9A8/SLC4A4/GABRR2/SLC26A7/SLC26A8/GFAP/SLC26A3/SLC22A2/SLC12A8;35
BP;GO:0007188;adenylate cyclase-modulating G protein-coupled receptor signaling pathway;24/1311;105/12552;0,000165596050773591;0,0283045491695404;0,0271066851261635;PTGER3/ARRDC3/PDE4D/NPR3/HRH4/AKAP5/TSHR/RGS1/CHRM5/LHCGR/LGR5/PDE4B/ADGRL3/S1PR1/CALCRL/PTGER4/ADCYAP1R1/CACNA1D/ADCY4/SSTR2/ADGRB3/DRD2/ADCY5/MRAP2;24
BP;GO:0007416;synapse assembly;26/1311;118/12552;0,000170619456780868;0,0283045491695404;0,0271066851261635;PCDHB13/PCDHB14/ROBO2/NTRK3/PCDHB9/PCDHB4/PCDHB11/PCDHB10/FLRT3/SLITRK5/PCDHB16/SHANK2/LRRN3/DNM3/LHFPL4/BSN/WNT5A/SPOCK2/ADGRL3/ERBB4/SLITRK6/ADGRB3/NRXN2/VSTM5/DRD2/CDH1;26
BP;GO:0019373;epoxygenase P450 pathway;6/1311;10/12552;0,000185944222175916;0,0297831348967975;0,0285226962945706;CYP2C19/CYP2C9/CYP2C18/CYP2E1/CYP2A6/CYP2A7;6
BP;GO:0006835;dicarboxylic acid transport;16/1311;58/12552;0,000208093514226479;0,0322198124527332;0,0308562523200387;LRP2/KCNJ10/SLC26A4/SLC17A8/SLC13A3/ATP1A2/SLC13A5/SLC3A1/LRRC8D/SLC1A7/SLC25A18/ABCC2/SLC26A7/SLC26A8/GFAP/SLC26A3;16
BP;GO:0046058;cAMP metabolic process;8/1311;18/12552;0,000232069162221702;0,0347729438232195;0,033301333770761;PDE4D/PDE4C/PDE7B/ADCY10/PDE4B/ADCY4/ADCY5/PDE8B;8
BP;GO:0002253;activation of immune response;37/1311;196/12552;0,000255871693518176;0,0370877677897153;0,0355181931175201;PDE4D/KLRD1/BTN3A1/CEACAM1/C1S/CD226/VTCN1/NFKBIZ/BTN2A2/ERMAP/VAV3/C2/MYO1G/PLA2G6/NCKAP1L/C4A/CD38/THEMIS2/BTN3A3/PDE4B/CFP/NFATC2/CBLB/CFB/GPR32/INPP5D/BTK/DENND1B/LAT2/LPXN/HHLA2/SKAP1/PTPN22/FYB2/NLRC4/CD160/BLNK;37
BP;GO:0050778;positive regulation of immune response;54/1311;321/12552;0,000269968320133253;0,0370877677897153;0,0355181931175201;PDE4D/KLRD1/BTN3A1/CEACAM1/C1S/CD226/IL23R/PTAFR/VTCN1/NFKBIZ/IL17F/BTN2A2/ERMAP/VAV3/C2/RASGRP1/MYO1G/PLA2G6/CD74/NCKAP1L/C4A/LTA/CD38/THEMIS2/BTN3A3/KLRK1/PDE4B/WNT5A/CFP/TGFB2/NFATC2/HAVCR2/ITGAM/CBLB/CFB/GPR32/INPP5D/BTK/DENND1B/LAT2/RAET1E/IL13/LPXN/HHLA2/SKAP1/GPR151/PTPN22/FYB2/MYB/CD80/NLRC4/IL1R1/CD160/BLNK;54
BP;GO:0007608;sensory perception of smell;14/1311;48/12552;0,000271471281991457;0,0370877677897153;0,0355181931175201;OR2AT4/OR9A4/OR9A1P/OR4F3/SLC24A4/OR4F17/OR5AU1/OR11H4/OR1L6/OR1L1/CFAP69/DRD2/GJB4/OR1L4;14
BP;GO:0032715;negative regulation of interleukin-6 production;9/1311;23/12552;0,00030165738891173;0,0396396524773297;0,0379620806456734;TNFAIP3/CD200R1/SYT11/IRAK3/NCKAP1L/HAVCR2/INPP5D/PTPN22/NLRC3;9
BP;GO:0002252;immune effector process;58/1311;353/12552;0,000307217973990069;0,0396396524773297;0,0379620806456734;KLRD1/CEACAM1/C1S/CD226/IL23R/PTAFR/NFKBIZ/FER1L5/IL17F/VAV3/KMT2E/C2/IRAK3/RASGRP1/MYO1G/PLA2G6/CD40LG/CD74/KLRC1/IFNA5/NCKAP1L/C4A/LTA/PTX3/IRF4/RORA/BTN3A3/KLRK1/WNT5A/CFP/TGFB2/HAVCR2/UNC13D/ITGAM/DUSP10/CFB/INPP5D/BTK/DENND1B/LAT2/CRACR2A/RAET1E/PTGER4/HLA-DQA1/MZB1/IL13/HLA-DMA/HMOX1/PTPN22/MYB/CD80/ITGAL/IL1R1/RELB/IRF8/CD160/AGER/SCART1;58
BP;GO:1990573;potassium ion import across plasma membrane;10/1311;28/12552;0,000335162485244445;0,0420764795664986;0,0402957798760462;KCNJ6/SLC12A1/KCNJ10/ATP1A4/ATP1A2/KCNJ8/KCNJ13/KCNJ12/WNK4/SLC12A8;10
BP;GO:0007187;G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger;8/1311;19/12552;0,0003643160990523;0,0437581673668378;0,0419062977264193;HRH4/TSHR/CHRM5/LHCGR/HTR2C/OR11H4/CALCRL/SSTR2;8
BP;GO:0050907;detection of chemical stimulus involved in sensory perception;15/1311;55/12552;0,000373184176919181;0,0437581673668378;0,0419062977264193;TAS2R4/OR2AT4/OR9A4/OR9A1P/OR4F3/TAS2R5/SLC24A4/OR4F17/TAS2R3/OR5AU1/OR11H4/TAS2R38/OR1L6/OR1L1/OR1L4;15
BP;GO:0050906;detection of stimulus involved in sensory perception;20/1311;85/12552;0,00037681952522573;0,0437581673668378;0,0419062977264193;TAS2R4/OR2AT4/OR9A4/PHF24/OR9A1P/OR4F3/TAS2R5/SLC24A4/OR4F17/TAS2R3/OR5AU1/OR11H4/TAS2R38/PJVK/OR1L6/OR1L1/ITGA2/CACNA2D4/OR1L4/PPEF2;20
BP;GO:0001910;regulation of leukocyte mediated cytotoxicity;13/1311;44/12552;0,00038792335254578;0,0439488773798816;0,0420889367871236;KLRD1/CEACAM1/CD226/IL23R/RASGRP1/KLRC1/NCKAP1L/KLRK1/HAVCR2/ITGAM/RAET1E/CD160/AGER;13
BP;GO:0015711;organic anion transport;40/1311;222/12552;0,000401959467789872;0,0444548030448561;0,0425734514005013;LRP2/SLC2A3/CEACAM1/SLC6A13/SLC16A14/KCNJ10/MTTP/SLC26A4/SLC6A12/SLC16A9/SLC6A20/SLC16A6/SLC35D2/SLC17A8/SLC13A3/PLA2G6/ATP1A2/SLC16A3/PLA2G12B/SLC13A5/SLC3A1/SLC25A2/LRRC8D/RGS4/SLC1A7/SLC25A18/SLC4A4/SLCO2B1/SLC51A/TNFRSF11A/ABCC2/DRD2/SLC26A7/SLC10A1/SLC26A8/SLC7A7/GFAP/SLC26A3/SLC22A2/SLC10A5;40
BP;GO:0042178;xenobiotic catabolic process;9/1311;24/12552;0,000438243925847892;0,0450842447187223;0,0431762547575368;CYP2C19/CYP2C9/CYP2C18/CYP3A5/CYP2E1/CYP2A6/ABCC2/CYP3A4/CYP2A7;9
BP;GO:0032635;interleukin-6 production;20/1311;86/12552;0,000443679059530284;0,0450842447187223;0,0431762547575368;PTAFR/TNFAIP3/CD200R1/SYT11/IL17F/IRAK3/CD74/NCKAP1L/WNT5A/HAVCR2/TMEM106A/INPP5D/MBP/ISL1/EOLA1/PTPN22/TLR1/TLR6/NLRC3/AGER;20
BP;GO:0032675;regulation of interleukin-6 production;20/1311;86/12552;0,000443679059530284;0,0450842447187223;0,0431762547575368;PTAFR/TNFAIP3/CD200R1/SYT11/IL17F/IRAK3/CD74/NCKAP1L/WNT5A/HAVCR2/TMEM106A/INPP5D/MBP/ISL1/EOLA1/PTPN22/TLR1/TLR6/NLRC3/AGER;20
BP;GO:0006954;inflammatory response;67/1311;428/12552;0,000447589811115492;0,0450842447187223;0,0431762547575368;PTGER3/IL23R/HRH4/IL17RE/PTGS1/PTAFR/MYLK3/NFKBIA/TNFAIP3/CD200R1/NFKBIZ/SYT11/GGT1/IL17F/MEP1B/IL34/RASGRP1/CD40LG/C4A/LTA/THEMIS2/PTX3/RORA/WNT5A/TEK/HAVCR2/UNC13D/DUSP10/GPR32/BTK/CYSLTR1/ECM1/STAB1/CALCRL/PTGER4/CSF1/OSM/AOC3/CXCL3/IL13/CXCL2/HP/SELE/ISL1/NT5E/ALOX15/LRRK2/HMOX1/SELP/TNFRSF11A/ABCC2/MGLL/TLR1/TLR6/NLRC4/ITGAL/ITGA2/IL1R1/LRRC19/HYAL1/IRF5/CIITA/RELB/BLNK/NLRC3/SAA2/AGER;67
BP;GO:0050911;detection of chemical stimulus involved in sensory perception of smell;11/1311;34/12552;0,000456180732353057;0,0450842447187223;0,0431762547575368;OR2AT4/OR9A4/OR9A1P/OR4F3/SLC24A4/OR4F17/OR5AU1/OR11H4/OR1L6/OR1L1/OR1L4;11
CC;GO:0030312;external encapsulating structure;68/1374;310/13114;2,03498420412705e-09;5,12816019440017e-07;4,51980702179798e-07;ADAMTS6/VCAN/COL20A1/LTBP2/TNXB/COL8A1/ADAMTS3/LAMA4/LRRTM4/TECTA/FLRT3/WNT2B/IMPG2/FREM1/COL8A2/ABI3BP/CCDC80/LRRN3/HMCN1/COL9A1/MGP/PTX3/COL11A2/SEMA3B/LRIG3/OTOL1/LOX/WNT5A/CFP/TGFB2/SSPOP/COL19A1/LMAN1L/LRRN2/COL28A1/ECM2/OMD/COL25A1/SPOCK2/COL6A6/ECM1/COL13A1/CTSS/PAPLN/UCMA/WNT3/NDNF/ADAMTSL3/TINAGL1/ADAMTS20/MMP14/ITIH1/OGN/ITGB4/COL4A4/PTPRZ1/FBLN5/COL2A1/CTHRC1/AEBP1/ASPN/FGL1/COL24A1/COL14A1/ITIH5/ADAMTSL4/COL17A1/LRRC17;68
CC;GO:0031012;extracellular matrix;68/1374;310/13114;2,03498420412705e-09;5,12816019440017e-07;4,51980702179798e-07;ADAMTS6/VCAN/COL20A1/LTBP2/TNXB/COL8A1/ADAMTS3/LAMA4/LRRTM4/TECTA/FLRT3/WNT2B/IMPG2/FREM1/COL8A2/ABI3BP/CCDC80/LRRN3/HMCN1/COL9A1/MGP/PTX3/COL11A2/SEMA3B/LRIG3/OTOL1/LOX/WNT5A/CFP/TGFB2/SSPOP/COL19A1/LMAN1L/LRRN2/COL28A1/ECM2/OMD/COL25A1/SPOCK2/COL6A6/ECM1/COL13A1/CTSS/PAPLN/UCMA/WNT3/NDNF/ADAMTSL3/TINAGL1/ADAMTS20/MMP14/ITIH1/OGN/ITGB4/COL4A4/PTPRZ1/FBLN5/COL2A1/CTHRC1/AEBP1/ASPN/FGL1/COL24A1/COL14A1/ITIH5/ADAMTSL4/COL17A1/LRRC17;68
CC;GO:0043235;receptor complex;55/1374;236/13114;7,72237895171057e-09;1,29735966388737e-06;1,14345400618311e-06;LRP2/TF/LRP1B/IL12RB2/KLRD1/IL23R/GPR61/ITGA10/VLDLR/CUBN/CD200R1/GRIA4/NTRK3/MTTP/CSF3R/NR3C2/IMPG2/DLG4/ABCG8/SLITRK5/EPHA6/TSHR/CD74/KLRC1/ERBB3/TRPC1/ITGA8/NRP2/TEK/ITGAM/GRIN3A/HTR2C/VWC2L/ERBB4/CALCRL/ROR2/ADCYAP1R1/GPR156/EPHA5/GRIK5/TIE1/SKAP1/ITGA11/GABRR2/ITGB4/PLXNB3/TLR1/P2RX6/TLR6/ITGAL/ITGA2/TRAF1/PTPRB/PLXDC1/ITGA9;55
CC;GO:0005581;collagen trimer;21/1374;52/13114;1,79692873442582e-08;2,26413020537654e-06;1,99553664717815e-06;COL20A1/COL8A1/COL8A2/COL9A1/COL11A2/OTOL1/LOX/COL19A1/COL28A1/C1QTNF2/COL25A1/COL6A6/C1QTNF7/COL13A1/COL4A4/COL2A1/CTHRC1/C1QTNF6/COL24A1/COL14A1/COL17A1;21
CC;GO:0005930;axoneme;30/1374;103/13114;1,24110750191563e-07;1,25103636193095e-05;1,10262603328083e-05;DNAH10/DNAH11/DNAI4/CFAP54/CFAP70/CFAP43/LCA5/DNHD1/DNAH14/DYNC2H1/HYDIN/SPAG6/CFAP251/TTC30B/RSPH4A/EFHC1/CFAP206/DNAH7/DNAH6/DNAJB13/TTC30A/DNAI7/CFAP221/DNAH17/DNAI1/DNALI1/CCDC113/AK8/DRC1/RPGRIP1;30
CC;GO:0097014;ciliary plasm;30/1374;105/13114;1,98308684732209e-07;1,66579295175056e-05;1,46818008696478e-05;DNAH10/DNAH11/DNAI4/CFAP54/CFAP70/CFAP43/LCA5/DNHD1/DNAH14/DYNC2H1/HYDIN/SPAG6/CFAP251/TTC30B/RSPH4A/EFHC1/CFAP206/DNAH7/DNAH6/DNAJB13/TTC30A/DNAI7/CFAP221/DNAH17/DNAI1/DNALI1/CCDC113/AK8/DRC1/RPGRIP1;30
CC;GO:0005858;axonemal dynein complex;10/1374;15/13114;2,83015993476146e-07;2,03771515302825e-05;1,79598119168321e-05;DNAI4/CFAP70/DNHD1/DNAH14/DNAH7/DNAH6/DNAI7/DNAH17/DNAI1/DRC1;10
CC;GO:0030286;dynein complex;17/1374;43/13114;5,91251409364095e-07;3,7248838789938e-05;3,28300124673221e-05;DNAH12/DNAH10/DNAH11/DNAI4/CFAP70/DNHD1/DNAH14/DYNC2H1/DISC1/DNAH7/DNAH6/DNAI7/DNAH17/DNAI1/DYNLT2/DNALI1/DRC1;17
