ONTOLOGY;ID;Description;GeneRatio;BgRatio;pvalue;p.adjust;qvalue;geneID;Count
BP;GO:0051236;establishment of RNA localization;69/3586;152/12502;7,88680107256263e-06;0,000355351556584054;0,000306579423709546;EIF5A/NUTF2/NUP188/ENY2/HNRNPA1/KHDRBS1/YBX1/CETN2/NPM1/NUP210/NSUN2/NUP50/G3BP2/MRPL18/CKAP5/TOMM20/CHTOP/UPF1/SRSF3/THOC6/HNRNPA2B1/SEC13/THOC7/DDX39A/RBM8A/RAN/QKI/ALKBH5/SEH1L/SSB/SUPT6H/EIF4A3/MYO1C/SENP2/NUP93/SLBP/NUP133/DHX9/RAE1/UPF2/FYTTD1/NUP37/THOC3/NUP98/TPR/NCBP2/NXF1/FLOT1/AGFG1/FMR1/THOC2/NUP88/CASC3/MAGOH/ALYREF/NDC1/NXT2/NOL6/KHSRP/IGF2BP1/SRSF7/PNPT1/TST/SNUPN/SMG7/AAAS/TGFBR2/POM121C/ARC;69
BP;GO:0090670;RNA localization to Cajal body;15/3586;19/12502;7,99638519206707e-06;0,000355351556584054;0,000306579423709546;CCT7/CCT4/RUVBL2/CCT2/CCT3/CCT5/CCT6A/TCP1/DKC1/EXOSC10/RUVBL1/SHQ1/NHP2/CCT8/NOP10;15
BP;GO:0090671;telomerase RNA localization to Cajal body;15/3586;19/12502;7,99638519206707e-06;0,000355351556584054;0,000306579423709546;CCT7/CCT4/RUVBL2/CCT2/CCT3/CCT5/CCT6A/TCP1/DKC1/EXOSC10/RUVBL1/SHQ1/NHP2/CCT8/NOP10;15
BP;GO:0090672;telomerase RNA localization;15/3586;19/12502;7,99638519206707e-06;0,000355351556584054;0,000306579423709546;CCT7/CCT4/RUVBL2/CCT2/CCT3/CCT5/CCT6A/TCP1/DKC1/EXOSC10/RUVBL1/SHQ1/NHP2/CCT8/NOP10;15
BP;GO:0090685;RNA localization to nucleus;15/3586;19/12502;7,99638519206707e-06;0,000355351556584054;0,000306579423709546;CCT7/CCT4/RUVBL2/CCT2/CCT3/CCT5/CCT6A/TCP1/DKC1/EXOSC10/RUVBL1/SHQ1/NHP2/CCT8/NOP10;15
BP;GO:0010965;regulation of mitotic sister chromatid separation;34/3586;61/12502;8,46015151738703e-06;0,00037292893704869;0,000321744302189252;CCNB1/CENPF/UBE2C/PLK1/DLGAP5/AURKB/ESPL1/RB1/TACC3/PTTG1/BUB1/IK/CENPE/RAD21/TTK/NDC80/DYNC1LI1/ZWILCH/CDC16/CDC23/RIOK2/BUB3/SPDL1/TPR/ZWINT/BUB1B/CUL3/TRIP13/MAD2L1/ANAPC5/LCMT1/ANAPC15/MAD2L1BP/ANAPC11;34
BP;GO:0051303;establishment of chromosome localization;40/3586;76/12502;9,30290069321657e-06;0,000404051385243519;0,000348595182831853;ACTR2/CCNB1/CENPF/SPAG5/DLGAP5/CHMP4B/AURKB/DYNC1H1/CHMP5/INCENP/CENPE/CHMP2B/RAB11A/ACTR3/CHMP7/PSRC1/FAM83D/SEH1L/KIF14/KIF2C/NDC80/CDCA8/NUMA1/CDC23/VPS4B/KIFC1/SUN1/DCTN2/SPDL1/RRS1/CUL3/BECN1/NDEL1/KATNB1/NUF2/NUDC/CHMP4C/GEM/CHAMP1/CHMP6;40
BP;GO:0034605;cellular response to heat;31/3586;54/12502;9,31402754128857e-06;0,000404051385243519;0,000348595182831853;HSP90AA1/IRAK1/YWHAE/VCP/HSP90AB1/CLPB/HSPA1B/RBBP7/DNAJB1/HSPD1/SIRT1/ATP2A2/HSBP1/EIF2S1/HDAC2/SLU7/MAPKAPK2/CHORDC1/SUMO1/MTOR/DNAJB6/PDCL3/BAG3/TPR/DNAJC2/STUB1/CREBBP/PDCD6/HSBP1L1/HSP90AB3P/CXCL10;31
BP;GO:1903405;protein localization to nuclear body;11/3586;12/12502;9,46696281096514e-06;0,000404268896286996;0,000348782840403979;CCT7/CCT4/CCT2/CCT3/CCT5/CCT6A/TCP1/DKC1/CCT8/LARP7/MEPCE;11
BP;GO:1904867;protein localization to Cajal body;11/3586;12/12502;9,46696281096514e-06;0,000404268896286996;0,000348782840403979;CCT7/CCT4/CCT2/CCT3/CCT5/CCT6A/TCP1/DKC1/CCT8/LARP7/MEPCE;11
BP;GO:0034250;positive regulation of cellular amide metabolic process;63/3586;137/12502;1,16142152271705e-05;0,000492118607997781;0,000424575146615453;RPS9/EIF4G2/VIM/EIF5A/RPS4X/EIF4G1/COA3/C1QBP/CLU/KHDRBS1/CDC123/RBM3/DNAJC3/NPM1/EIF6/ROCK2/CDK4/RPL5/SERP1/CNBP/RHOA/MTOR/RCC1L/NSUN5/MAPK1/HNRNPD/CASP3/LARP4/PKM/EIF2B5/EIF4A3/RPUSD4/POLR2G/YBX3/DHX9/LARP1/FXR2/DDX3X/YTHDF3/TRUB2/CCL5/PRKCD/PAIP1/RPS6KB2/ELAVL1/PRKDC/CIRBP/FMR1/SAMD4A/TENT4A/KRT17/EIF3E/PABPC1/EIF2S3/EEF2/RPL26/CCN1/DHX29/MAPK3/GSK3A/MPV17L2/PYM1/PINK1;63
BP;GO:0032984;protein-containing complex disassembly;86/3586;201/12502;1,18062578482849e-05;0,000496407733836348;0,000428275588342642;STMN1/HSPA8/EIF5A/DSTN/CFL1/VCP/WDR1/TPX2/KIF5B/CALM1/SPTAN1/CAPZA1/PPP1CA/UBQLN1/SMARCB1/CKAP2/SMARCC1/SUPT16H/GSPT1/FLII/ZMPSTE24/CFL2/ATP2A2/LAMP2/CIB1/SET/CKAP5/SPTBN1/SWAP70/UPF1/CHMP5/RDX/ABCE1/TMOD3/CHMP2B/WASHC2C/CAPZB/GRWD1/SH3GL1/ETF1/CAPZA2/CHMP7/MTPN/RPL23/VTA1/TFIP11/VPS33A/APEH/KIF2C/SNAP29/TWF1/ADD1/SMARCD1/DNAJC6/LIX1L/OGFOD1/VPS4B/CCSAP/GAK/GFM2/TWF2/DYRK3/SPAST/SMARCA4/PHF23/SETX/IGF1R/VAMP8/SPTB/NAPA/CLEC16A/MAP1LC3B/KATNB1/MRPL58/MAP1B/F2RL1/TSG101/TECPR1/GSN/FGF13/RUBCN/MAP1S/GBA/PYM1/PEX14/MCOLN1;86
BP;GO:0036503;ERAD pathway;49/3586;100/12502;1,31431576897893e-05;0,000548400762842658;0,000473132554843359;CALR/HSP90B1/BCAP31/CANX/SDF2L1/HSPA5/OS9/VCP/SEL1L/UBQLN1/BAG6/UBE2J1/MAN1A1/SELENOS/AUP1/USP19/STT3B/RNF5/FOXRED2/SYVN1/UBQLN2/HERPUD1/UGGT1/ECPAS/NPLOC4/USP14/SEC61B/RNF185/UBXN4/WFS1/UBE4B/UBE4A/DERL2/PSMC6/DERL1/TOR1A/DNAJB12/CCDC47/STUB1/TMEM259/DNAJB9/DNAJC10/RNFT2/DERL3/AMFR/CAV1/NGLY1/UBAC2/JKAMP;49
BP;GO:1903362;regulation of cellular protein catabolic process;97/3586;233/12502;1,34253896643574e-05;0,000554624331718112;0,0004785019365835;HSP90AA1/ANXA2/EZR/BCAP31/UBB/SDCBP/VCP/AURKA/HSP90AB1/CDC20/GIPC1/PLK1/CLU/PARK7/ATP13A2/HSPA1B/UBQLN1/PTTG1IP/BAG6/USP5/MSN/SMARCC1/HSPBP1/VPS35/RAD23B/USP7/PSMD10/CD81/PSMC3/RPS7/RYBP/GCLC/PSMD14/RNF40/NOP53/ARAF/PSME3/RACK1/RDX/RPL5/KEAP1/USP19/ZER1/PSMC2/PSMC4/PSMC5/SUMO1/UBQLN2/RPL23/TMTC3/GPX1/HERPUD1/PSMC1/PDCL3/UBE2K/RBX1/USP14/CDK2/NUDT15/DESI1/PSME2/RNF185/ATRAID/ELOB/DDA1/MAPK9/PKD1/FURIN/ATP5IF1/TAF9/PSMC6/UBE2V2/CHFR/EIF3H/LAPTM4B/FMR1/STUB1/PSME1/TMEM259/NUB1/BAG2/CSNK1D/RNFT2/AKT1/SUMO2/QRICH2/HIPK2/FZR1/CAV1/SUFU/SIRT2/DVL1/GSK3A/PBK/GBA/PINK1/SIRT6;97
BP;GO:0051084;'de novo' posttranslational protein folding;22/3586;34/12502;1,35470284517258e-05;0,000554624331718112;0,0004785019365835;HSPH1/HSPA8/SDF2L1/SELENOF/HSPA5/HSPA1B/HSPE1/CCT2/DNAJB1/HSPA13/PTGES3/BAG1/UGGT1/ST13/ERO1A/GAK/TOR1A/DNAJB12/TOR1B/SDF2/HSPA2/TOR2A;22
BP;GO:0044784;metaphase/anaphase transition of cell cycle;34/3586;62/12502;1,35967179747945e-05;0,000554624331718112;0,0004785019365835;CCNB1/CENPF/UBE2C/PLK1/DLGAP5/AURKB/ESPL1/RB1/TACC3/BUB1/IK/CENPE/RAD21/TTK/NDC80/DYNC1LI1/ZWILCH/CDC16/CDC23/RIOK2/BUB3/SPDL1/TPR/CHFR/ZWINT/BUB1B/CUL3/TRIP13/MAD2L1/ANAPC5/LCMT1/ANAPC15/MAD2L1BP/ANAPC11;34
BP;GO:0030490;maturation of SSU-rRNA;29/3586;50/12502;1,37242750217989e-05;0,00055568064643817;0,000479413271716641;RPS19/RPS21/RPS14/RPS28/BMS1/WDR46/NOP14/DCAF13/RPS16/ABT1/NOL11/UTP25/DDX52/SNU13/TBL3/DHX37/NGDN/RPS8/TSR3/TSR2/RIOK2/NOP9/RIOK1/UTP20/RRS1/UTP4/UTP3/RPP40/PWP2;29
BP;GO:1904951;positive regulation of establishment of protein localization;108/3586;265/12502;1,38385031960903e-05;0,000556185724042866;0,000479849027232853;FLNA/OAZ1/EZR/BCAP31/TRIM28/YWHAE/CCT7/HSP90AB1/CCT4/KIF5B/NUTF2/ATP13A2/CCT2/DYNLL1/RAC1/UBL5/CCT3/GLUL/CD81/ARF1/UBE2L3/TMED10/IPO5/SAE1/CIB1/PRNP/PPIA/CCT5/CCT6A/ARF6/ECT2/TCP1/RACK1/SAR1A/SERP1/DKC1/SH3GLB1/MAPK1/NADK/RBM22/ZPR1/ANKRD1/MAVS/MYH10/RAN/GOLPH3/MYO1C/ANP32B/MAPK8/AACS/BAP1/WLS/STOM/PCM1/JUP/CAPN10/TOMM7/BAG3/TARDBP/CCT8/PHPT1/OSBP/HDAC3/PRKCD/TPR/ITGB1BP1/HIF1A/UNC13B/PDCD10/KIF20B/NMT1/TMEM30A/PCNT/ACSL4/RAB29/SRI/CDK1/CDK5/C2CD2L/NPEPPS/APBB1/SMO/BAD/LRRC8A/CHP1/EMD/SREBF2/STX4/PIK3R1/PDCD5/OXCT1/PPID/MPC2/F2RL1/OAZ2/TSG101/GSK3A/TM7SF3/HRAS/HYAL2/IER3IP1/PTPN23/NR1H2/GPR27/NMU/PINK1/CAMK1/PPARD;108
BP;GO:1905818;regulation of chromosome separation;36/3586;67/12502;1,40918676179907e-05;0,000562234659853554;0,000485067744361108;CCNB1/CENPF/UBE2C/PLK1/DLGAP5/AURKB/ESPL1/RB1/TACC3/PTTG1/BUB1/IK/CENPE/RAD21/TTK/NDC80/NUMA1/DYNC1LI1/ZWILCH/CDC16/CDC23/RIOK2/BUB3/SPDL1/TPR/CHFR/ZWINT/BUB1B/CUL3/TRIP13/MAD2L1/ANAPC5/LCMT1/ANAPC15/MAD2L1BP/ANAPC11;36
BP;GO:0031400;negative regulation of protein modification process;161/3586;423/12502;1,46311841581213e-05;0,000579522120349935;0,000499982494495679;CTNNB1/CCNB1/YWHAE/RPS15/DNAJA1/EIF4G1/CALM1/CALM2/YWHAB/PLK1/UCHL1/CALM3/PARK7/HSPA1B/TMEM59/SMARCB1/RPS20/TMED2/CORO1C/DNAJC3/HMGCR/MACROH2A1/NPM1/SIRT1/RB1/U2AF2/GSTP1/RPS7/IPO5/YWHAG/RPS3/CIB1/PRNP/FKBP1A/PPIA/GCLC/ROCK2/TRIM44/WARS1/TERF2IP/SET/PPP2R1A/PTPA/MEN1/NOC2L/HDAC2/DBI/SWAP70/COPS9/CRY1/RACK1/TRIP12/RPL5/CDKN2A/CHORDC1/GNAQ/ENSA/ARPP19/PPP2R5D/FBXO7/MTOR/PAK2/PTPN1/RPL23/OTUB1/PRKAR2A/CASP3/PIH1D1/ADAR/SUPT6H/G6PD/SENP2/IPO7/PAQR3/HMG20B/PPM1F/PRKAR1A/CTBP1/NF2/TRAF3IP1/PDCD4/SKI/TARDBP/PRMT3/FKBP8/KDM4A/TRIM27/SNX6/TARBP2/QARS1/PWP1/PRKAR1B/GADD45A/PRKCD/ITGB1BP1/TSC2/GNAI2/NR2F2/NNT/PRKDC/PPP1R11/NCOA7/PPP5C/HDAC1/CTDSPL/MAD2L1/CDK5/DNAJC10/EPHB2/BAG2/AKT1/OCLN/PRMT6/MLLT1/CHP1/PKN1/LATS2/BAX/PRKRIP1/TSPO/ERRFI1/GSKIP/DGKQ/SMAD6/INPP5K/PIK3CB/TINF2/CNKSR3/LRP5/USP4/HSPB1/AIDA/CAV1/CACTIN/SIRT2/DVL1/TIPRL/PMEPA1/HEXIM1/GPD1L/DTX3L/SH3GL2/BAK1/TSG101/SMPD1/SH3BP5L/PER2/TESK1/HYAL2/SNCA/PBK/GBA/BEX4/LGALS3/TRIM21/DTNBP1/STYXL1/ISG15/CADM4/CHMP6/CDKN2D;161
BP;GO:0006605;protein targeting;114/3586;283/12502;1,51347211408281e-05;0,00059515385435803;0,00051346876721628;HSP90AA1/HSPA8/BCAP31/YWHAQ/YWHAZ/ARL6IP1/HSPA5/OS9/SDCBP/PITRM1/SORT1/YWHAB/GIPC1/SPCS3/CLU/TOMM22/ROMO1/SRP14/CHMP4B/SRP68/SEC61A1/UBL5/HSPD1/SPCS2/SRPRB/UBE2L3/YWHAG/LAMP2/SAE1/MFN2/CIB1/PRNP/NCOA4/PRKCI/MAN1A1/NUCB1/AIFM1/SSR1/TOMM20/TRAM1/MICALL1/SSR2/TIMM8B/NACA/TIMM13/TOMM40/SAMM50/RAB7A/FBXO7/HSPA4/TIMM50/SH3GLB1/SEC63/ZDHHC20/PMPCA/HERPUD1/TIMM17A/SEC62/TOMM34/AP3D1/MYO1C/GET3/SRP9/SEC61B/HAX1/BAP1/STOM/BID/TIMM22/TOMM7/BAG3/SRP72/SRPRA/SSR3/ATP5IF1/SEC61G/ITGB1BP1/TIMM17B/MIPEP/ZDHHC9/TIMM23/PEX19/GRPEL1/SPCS1/CDK5/M6PR/SCARB2/NPEPPS/GDI1/NDUFA13/TIMM8A/VPS37C/MON1B/CHP1/VPS41/SREBF2/TSPO/ZDHHC7/KATNB1/INPP5K/AIP/PDCD5/YIF1B/ZDHHC23/MON1A/NAGPA/PEX5/GSK3A/TIMM10/HRAS/PEX14/ZDHHC14/PINK1/PARL;114
BP;GO:0006986;response to unfolded protein;57/3586;122/12502;1,67135865008308e-05;0,000643447898617036;0,00055513443599752;HSP90AA1/HSPH1/TMBIM6/MANF/HSPA8/HSPA5/OS9/DNAJA1/VCP/SERPINH1/HSP90AB1/HSPA1B/HSPE1/TMED2/DNAJC3/DNAJB1/HSPD1/MFN2/SELENOS/EIF2S1/HSPB8/HSPA13/TRAM1/RACK1/XBP1/SERP1/STT3B/HSPA4/PTPN1/HERPUD1/MBTPS1/ABCB10/ERP44/ERO1A/ATF6B/TMEM33/CREB3L2/BAG3/UBXN4/WFS1/CREB3/DERL2/ABCA7/DERL1/STUB1/DNAJB9/OPTN/DERL3/BAX/AMFR/PIK3R1/HSPB1/TOR1B/BAK1/TM7SF3/JKAMP/HSPA2;57
BP;GO:0007091;metaphase/anaphase transition of mitotic cell cycle;33/3586;60/12502;1,67159900482289e-05;0,000643447898617036;0,00055513443599752;CCNB1/CENPF/UBE2C/PLK1/DLGAP5/AURKB/ESPL1/RB1/TACC3/BUB1/IK/CENPE/RAD21/TTK/NDC80/DYNC1LI1/ZWILCH/CDC16/CDC23/RIOK2/BUB3/SPDL1/TPR/ZWINT/BUB1B/CUL3/TRIP13/MAD2L1/ANAPC5/LCMT1/ANAPC15/MAD2L1BP/ANAPC11;33
BP;GO:1902099;regulation of metaphase/anaphase transition of cell cycle;33/3586;60/12502;1,67159900482289e-05;0,000643447898617036;0,00055513443599752;CCNB1/CENPF/UBE2C/PLK1/DLGAP5/AURKB/ESPL1/RB1/BUB1/IK/CENPE/RAD21/TTK/NDC80/DYNC1LI1/ZWILCH/CDC16/CDC23/RIOK2/BUB3/SPDL1/TPR/CHFR/ZWINT/BUB1B/CUL3/TRIP13/MAD2L1/ANAPC5/LCMT1/ANAPC15/MAD2L1BP/ANAPC11;33
BP;GO:1901800;positive regulation of proteasomal protein catabolic process;51/3586;106/12502;1,68341597920802e-05;0,000643465156807764;0,000555149325495173;BCAP31/VCP/AURKA/CDC20/PLK1/CLU/HSPA1B/UBQLN1/BAG6/USP5/HSPBP1/PSMD10/PSMC3/GCLC/RNF40/NOP53/RACK1/KEAP1/ZER1/PSMC2/PSMC4/PSMC5/SUMO1/UBQLN2/TMTC3/HERPUD1/PSMC1/RBX1/RNF185/ELOB/DDA1/MAPK9/PSMC6/UBE2V2/CHFR/FMR1/STUB1/TMEM259/NUB1/BAG2/CSNK1D/RNFT2/AKT1/SUMO2/FZR1/CAV1/SIRT2/DVL1/GSK3A/GBA/SIRT6;51
BP;GO:0008631;intrinsic apoptotic signaling pathway in response to oxidative stress;24/3586;39/12502;1,92185385300118e-05;0,000729503691701696;0,000629379039579332;PARP1/PARK7/UBQLN1/SIRT1/PPIA/ARL6IP5/MCL1/SOD1/NONO/GPX1/P4HB/CYP1B1/TRAP1/PRKCD/HIF1A/PDCD10/STK24/AKT1/STK25/GSKIP/ZNF622/HSPB1/MAPK7/PINK1;24
BP;GO:0030071;regulation of mitotic metaphase/anaphase transition;32/3586;58/12502;2,05434364061791e-05;0,000774416713077068;0,000668127732121106;CCNB1/CENPF/UBE2C/PLK1/DLGAP5/AURKB/ESPL1/RB1/BUB1/IK/CENPE/RAD21/TTK/NDC80/DYNC1LI1/ZWILCH/CDC16/CDC23/RIOK2/BUB3/SPDL1/TPR/ZWINT/BUB1B/CUL3/TRIP13/MAD2L1/ANAPC5/LCMT1/ANAPC15/MAD2L1BP/ANAPC11;32
BP;GO:0000910;cytokinesis;68/3586;153/12502;2,16450831985172e-05;0,000809464745997603;0,000698365409530545;MYH9/ACTR2/STMN1/ANLN/AURKA/CALM1/CALM2/GIPC1/PLK1/CALM3/KIF4A/CKAP2/CHMP4B/AURKB/ESPL1/SEPTIN2/CETN2/SEPTIN11/CDC25B/ARF1/KIF23/ROCK2/ECT2/SPTBN1/KLHL21/CHMP5/INCENP/KIF20A/RAB35/RACGAP1/CHMP2B/RAB11A/RHOA/ANXA11/ACTR3/PIN1/WASHC5/CHMP7/SH3GLB1/SNX9/GIT1/MYH10/TMEM250/KIF14/CENPA/VPS4B/POLDIP2/DCTN3/SON/SPAST/PDCD6IP/KIF20B/CUL3/SEPTIN10/PKP4/JTB/BECN1/SEPTIN7/ARL3/FLCN/ZFYVE19/UNC119/KIF3B/MAP9/CEP55/CHMP4C/CENPV/CHMP6;68
BP;GO:0017038;protein import;78/3586;181/12502;2,176935925021e-05;0,000809464745997603;0,000698365409530545;FLNA/HSP90AA1/HSPA8/TRIM28/HSP90AB1/KPNA2/NUTF2/CLU/NUP188/TOMM22/PTTG1IP/ROMO1/HSPD1/CSE1L/LMNA/IPO5/LAMP2/IPO8/NOLC1/NUP50/AIFM1/ECT2/TOMM20/TNPO1/TOMM40/PPP3CA/TNPO3/HEATR3/SAMM50/SEC13/SUMO1/HSPA4/TIMM50/RPL23/MAPK1/TIMM17A/RBM22/ZPR1/MAVS/RAN/SYK/IPO7/NUP93/NUP133/JUP/TOMM7/BAG3/TARDBP/NUP98/HDAC3/PRKCD/TPR/TIMM17B/TSC2/TNPO2/ELAVL1/TIMM23/PEX19/GRPEL1/MDFIC/NUP88/CDK1/SMO/IPO13/AKT1/NXT2/CHP1/PPP3R1/PIK3R1/PDCD5/SUFU/SNUPN/PEX5/HYAL2/SIX2/RANGRF/POM121C/PEX14;78
BP;GO:0000028;ribosomal small subunit assembly;14/3586;18/12502;2,22172680945313e-05;0,000813134360038382;0,000701531367683854;RPS15/RPS19/RPS14/RPS28/RPS5/XRCC5/ERAL1/RPSA/ABT1/RPS27/RRP7A/PRKDC/MRPS7/PWP2;14
BP;GO:1903050;regulation of proteolysis involved in cellular protein catabolic process;85/3586;201/12502;2,24797186492674e-05;0,000813134360038382;0,000701531367683854;BCAP31/UBB/SDCBP/VCP/AURKA/HSP90AB1/CDC20/GIPC1/PLK1/CLU/PARK7/HSPA1B/UBQLN1/BAG6/USP5/SMARCC1/HSPBP1/RAD23B/USP7/PSMD10/PSMC3/RPS7/RYBP/GCLC/PSMD14/RNF40/NOP53/ARAF/PSME3/RACK1/RPL5/KEAP1/USP19/ZER1/PSMC2/PSMC4/PSMC5/SUMO1/UBQLN2/RPL23/TMTC3/GPX1/HERPUD1/PSMC1/PDCL3/UBE2K/RBX1/USP14/CDK2/NUDT15/DESI1/PSME2/RNF185/ELOB/DDA1/MAPK9/PKD1/ATP5IF1/TAF9/PSMC6/UBE2V2/CHFR/EIF3H/FMR1/STUB1/PSME1/TMEM259/NUB1/BAG2/CSNK1D/RNFT2/AKT1/SUMO2/QRICH2/HIPK2/FZR1/CAV1/SUFU/SIRT2/DVL1/GSK3A/PBK/GBA/PINK1/SIRT6;85
BP;GO:0015985;energy coupled proton transport, down electrochemical gradient;17/3586;24/12502;2,26118592619528e-05;0,000813134360038382;0,000701531367683854;ATP5F1A/ATP5F1B/ATP5MF/ATP5PF/ATP5MC3/ATP6V1A/ATP5F1E/ATP5PB/STOML2/ATP5ME/ATP5MC1/ATP5PD/ATP5F1D/ATP5F1C/ATP5PO/ANTKMT/ATP6V0C;17
BP;GO:0015986;ATP synthesis coupled proton transport;17/3586;24/12502;2,26118592619528e-05;0,000813134360038382;0,000701531367683854;ATP5F1A/ATP5F1B/ATP5MF/ATP5PF/ATP5MC3/ATP6V1A/ATP5F1E/ATP5PB/STOML2/ATP5ME/ATP5MC1/ATP5PD/ATP5F1D/ATP5F1C/ATP5PO/ANTKMT/ATP6V0C;17
BP;GO:0036010;protein localization to endosome;17/3586;24/12502;2,26118592619528e-05;0,000813134360038382;0,000701531367683854;EZR/MSN/VPS35/ROCK2/ARF6/MICALL1/WASHC2A/RDX/RAB35/WASHC2C/PACSIN2/TOLLIP/TMEM30A/SCRIB/ANKRD13A/ABHD17A/DTX3L;17
BP;GO:0150105;protein localization to cell-cell junction;15/3586;20/12502;2,34597013952946e-05;0,000838109332200525;0,000723078515658203;FLNA/ACTB/ACTG1/VCL/TJP1/JAK1/PAK2/DSP/MAPK9/SCRIB/ARHGEF18/ZDHHC7/DLG5/F11R/LSR;15
BP;GO:0006979;response to oxidative stress;139/3586;360/12502;2,45327899469922e-05;0,000870754739287397;0,000751243328520334;CTNNB1/PARP1/HNRNPM/ANXA1/PRDX1/DHCR24/PRDX2/TXN/PTPN11/PSMB5/CHCHD2/PARK7/ATP13A2/HSPA1B/SELENOK/UBQLN1/ROMO1/PRDX4/HSPD1/MACROH2A1/SIRT1/PRDX3/GSTP1/ATP2A2/RPS3/PRNP/APEX1/PPIA/GCLC/SELENOS/EIF2S1/AIFM1/HDAC2/ECT2/PCNA/TXNRD2/MSRB3/RACK1/PPIF/KEAP1/ARL6IP5/PPP2CB/MCL1/SOD1/SIGMAR1/NONO/FBXO7/VKORC1L1/NDUFA6/MAPK1/GPX1/GPX3/CASP3/DAPK1/P4HB/RBX1/STAU1/CAMKK2/G6PD/RIPK1/SLC25A24/MAPK8/TPM1/FXN/CYP1B1/NUDT15/ERO1A/OXSR1/TRA2B/TRAP1/FER/GPX4/TBC1D24/NDUFS8/MAPK9/PTPRK/ERCC3/MAPKAP1/PRKCD/HIF1A/PRDX5/GSR/GCLM/NDUFS2/TOR1A/PDCD10/SETX/NDUFA12/STK26/AGAP3/NCOA7/PPP5C/PRKRA/HDAC1/ETS1/PRDX6/CDK1/RCAN1/SELENON/STK24/BAD/BECN1/AKT1/STK25/LANCL1/PNPLA8/KLF4/DHRS2/MSRA/GSKIP/OSER1/HMOX2/THG1L/ZNF622/STX4/GPX8/VRK2/EEF2/HSPB1/C19orf12/TP53INP1/PDLIM1/PNPT1/MAPK3/SIRT2/NFE2L1/PXN/BAK1/PON2/ETV5/NDUFB4/HYAL2/SNCA/MGST1/GLRX2/MAPK7/PINK1/PDK2/NR4A2;139
BP;GO:0061640;cytoskeleton-dependent cytokinesis;46/3586;94/12502;2,49542606168496e-05;0,000874358900844232;0,000754352817567385;ACTR2/STMN1/ANLN/PLK1/KIF4A/CKAP2/CHMP4B/AURKB/ESPL1/SEPTIN2/SEPTIN11/ARF1/KIF23/ROCK2/ECT2/SPTBN1/CHMP5/INCENP/KIF20A/RAB35/RACGAP1/CHMP2B/RHOA/ACTR3/WASHC5/CHMP7/SNX9/MYH10/TMEM250/CENPA/VPS4B/POLDIP2/DCTN3/SON/SPAST/PDCD6IP/KIF20B/SEPTIN10/JTB/SEPTIN7/ARL3/UNC119/MAP9/CEP55/CHMP4C/CHMP6;46
BP;GO:1990542;mitochondrial transmembrane transport;46/3586;94/12502;2,49542606168496e-05;0,000874358900844232;0,000754352817567385;ATP5F1A/ROMO1/HSPD1/SLC25A5/MRPL18/AIFM1/ATP5F1B/MCUR1/TOMM20/ATP5MF/TOMM40/ATP5PF/SMDT1/SLC25A13/ATP5F1E/ATP5PB/TIMM50/LETM1/TIMM17A/OPA1/STOML2/ATP5ME/MICU2/MRS2/TOMM7/MPC1/SLC25A23/TIMM17B/ATP5PD/MICU1/TIMM23/ATP5F1D/GRPEL1/SLC25A38/SFXN5/AKT1/ATP5F1C/PNPT1/TST/ATP5PO/MPC2/ANTKMT/SLC25A4/MCUB/SLC25A21/SLC25A20;46
BP;GO:0032388;positive regulation of intracellular transport;76/3586;176/12502;2,53381597065601e-05;0,000882155292713743;0,000761079151762584;FLNA/ANXA2/OAZ1/EZR/BCAP31/TRIM28/YWHAE/HSP90AB1/KIF5B/NUTF2/SPAG5/KHDRBS1/MSN/UBL5/CD81/ARF1/UBE2L3/DYNC1H1/IPO5/SAE1/CIB1/PRNP/ECT2/RDX/SAR1A/SH3GLB1/MAPK1/RBM22/ZPR1/SCP2/MAVS/RAN/MYO1C/NUMA1/ANP32B/MAPK8/BAP1/STOM/DHX9/PCM1/JUP/RIOK2/CAPN10/TOMM7/BAG3/TARDBP/HDAC3/PRKCD/TPR/ITGB1BP1/NCBP2/PDCD10/KIF20B/NMT1/TMEM30A/PCNT/RAB29/CDK1/CDK5/LDLRAP1/NPEPPS/EHD1/SMO/CHP1/EMD/SREBF2/PIK3R1/PDCD5/OAZ2/GSK3A/EIPR1/HRAS/HYAL2/PTPN23/PINK1/CAMK1;76
BP;GO:1905897;regulation of response to endoplasmic reticulum stress;39/3586;76/12502;2,58762092994229e-05;0,000893648335208703;0,000770994769914493;HYOU1/TMBIM6/MANF/BCAP31/HSPA5/CLU/PARK7/UBQLN1/BAG6/SIRT1/MAGEA3/SELENOS/RACK1/XBP1/USP19/SYVN1/UBQLN2/PTPN1/HERPUD1/OPA1/USP14/SERINC3/ATF6B/TMEM33/RNF185/WFS1/CREB3/ERP29/ABCA7/TMEM259/DNAJB9/RNFT2/PMAIP1/BAX/PIK3R1/CAV1/BAK1/NR1H2/TXNDC12;39
